subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
20.0000 70.0000 1.0000 4.0000 9.2000 0.0000 3.0000 2 1.0000 1.0000 1.2230 9.9200 1.2911 13.4044 11.8822 1.3380 14.5509 5.9148 3.9815 7.9454 21.4044 12.1727 11.5676 10.5648 7.7439 12.4497 6.0584 3.1810 11.1076 11.2845 5.0290 0.3597 0.4674 0.4195 0.2255 0.4564 0.3035 0.2409 0.2680 0.3445 0.3058 0.2177 0.4160 0.2982 0.2144 0.2598 0.4881 0.4520 0.3933 0.2040 6.3346 1.7238 2.9571 
20.0000 13.0000 1.0000 2.0000 4.6000 0.0000 4.0000 2 1.0000 1.0000 1.4210 6.5880 11.4454 3.0628 4.6348 8.0032 1.3922 3.2507 7.2411 3.1346 5.3143 6.0454 -9.8938 7.5833 -0.4930 9.8179 2.8886 7.5640 4.8370 11.3757 -2.5326 0.3552 0.2388 0.4885 0.4050 0.2069 0.2527 0.4491 0.4233 0.2054 0.2906 0.3268 0.2683 0.2313 0.3240 0.2849 0.3440 0.4344 0.3427 0.4610 6.3331 1.5472 2.9712 
20.0000 61.0000 1.0000 1.0000 2.3000 1.0000 12.0000 8 -1.0000 0.0000 3.7710 1.6286 -8.2922 8.1668 -5.8441 6.5251 1.2394 1.9164 -1.7285 -0.2085 -1.8626 1.6406 6.1969 5.5467 6.1611 7.7288 7.6690 -2.4942 5.6100 -3.2815 7.9115 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5193 5.2884 
20.0000 30.0000 1.0000 -2.0000 -4.6000 1.0000 3.0000 8 -1.0000 1.0000 0.9100 -3.3776 1.1206 -8.7235 0.8685 -4.3545 -8.4019 -1.2155 -13.1075 -9.2758 -8.2805 -8.2442 -4.8391 -2.2241 -1.9023 2.0278 -0.8088 -11.0843 -12.2484 0.3104 2.1905 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6686 2.5943 
20.0000 18.0000 1.0000 0.0000 0.0000 1.0000 5.0000 8 -1.0000 1.0000 1.5820 -4.7942 2.3518 -0.5592 0.2893 -0.3239 -1.1977 -8.8486 4.6014 4.6541 0.4661 0.2045 -0.9409 -6.1300 3.8535 3.2610 5.4677 -11.4348 1.9645 9.8354 -2.0891 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4099 2.9990 
20.0000 68.0000 1.0000 1.0000 2.3000 0.0000 6.0000 2 1.0000 1.0000 1.9440 -1.6060 4.9179 5.4148 2.1043 7.3430 -2.0966 6.4929 -5.7518 4.9611 -1.7608 4.9430 4.3114 9.1678 0.8390 1.7973 8.6340 -5.0314 8.9093 -2.4349 -6.8634 0.2253 0.5268 0.2849 0.4516 0.2333 0.2695 0.4990 0.3248 0.4165 0.2983 0.2253 0.3316 0.2641 0.2265 0.3545 0.2300 0.5206 0.2415 0.4125 6.3366 1.6451 3.5944 
20.0000 20.0000 1.0000 2.0000 4.6000 1.0000 6.0000 2 1.0000 1.0000 1.7850 0.8679 3.6318 4.8157 10.0427 -3.8830 4.8603 3.2413 8.7179 1.2465 13.7609 -2.9147 5.9856 4.2968 -4.2262 3.6848 11.2870 12.5003 4.5576 4.2914 3.8533 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6805 3.4859 
20.0000 1.0000 1.0000 -4.0000 -9.2000 1.0000 4.0000 8 -1.0000 1.0000 1.1580 -4.6175 -12.7722 -10.3230 -5.5395 -3.0088 -15.1578 -6.3152 -15.9471 -11.7927 -14.5949 -5.3945 -15.2712 -13.1755 -17.3501 -6.0486 -1.4430 -2.8153 -9.1695 -10.0829 -4.5194 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5650 2.7258 
20.0000 8.0000 1.0000 -4.0000 -9.2000 0.0000 4.0000 8 -1.0000 1.0000 1.3410 -13.3992 -4.1067 -10.2748 -13.8826 -15.8353 -6.7106 -18.5365 -5.4801 -8.1273 -3.9575 -14.0639 -5.9556 -7.5577 -10.1965 1.5512 -16.1898 -6.8098 -5.7588 -7.8471 -10.2157 0.5218 0.2866 0.4871 0.2135 0.2603 0.2878 0.3129 0.3511 0.4415 0.4715 0.3622 0.2719 0.2326 0.4607 0.2125 0.3044 0.3384 0.2088 0.2928 6.3183 1.5999 2.9588 
20.0000 51.0000 1.0000 -2.0000 -4.6000 0.0000 3.0000 8 -1.0000 1.0000 1.0230 -5.9514 -10.4085 -9.8497 -2.3805 9.9861 -1.1560 -10.3622 -3.6921 -0.7662 -10.6244 -7.0447 -5.0827 -6.7533 -1.6480 -0.5430 -2.4555 -8.2154 -0.8643 -3.4580 -10.8471 0.4549 0.2580 0.4010 0.5117 0.3410 0.4102 0.2294 0.4914 0.2733 0.3401 0.2077 0.4365 0.3276 0.2562 0.3087 0.2314 0.3046 0.2418 0.3018 6.3274 1.6982 2.7241 
20.0000 58.0000 1.0000 -2.0000 -4.6000 1.0000 4.0000 8 -1.0000 1.0000 1.0530 0.2394 -5.2623 -6.4113 -10.5150 4.3478 0.3766 -13.0371 -3.3118 -6.5662 -12.8071 -7.1251 -4.3262 -2.9589 -9.2021 4.1003 -6.4810 2.5535 -4.6715 -4.8195 -5.6108 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6098 2.6707 
20.0000 65.0000 1.0000 -2.0000 -4.6000 0.0000 3.0000 8 -1.0000 1.0000 0.9380 -7.0458 0.6458 -1.5800 1.8699 -12.0112 -5.2470 3.6453 -11.8824 -5.1100 -3.6486 -14.8057 -2.8442 0.7905 -2.2703 -2.6669 -8.1323 -8.2375 -0.8513 -10.0406 -2.8425 0.5328 0.2873 0.4261 0.3215 0.3975 0.2003 0.4257 0.3238 0.2746 0.2429 0.2864 0.3254 0.2820 0.4892 0.3297 0.2666 0.2324 0.4509 0.2353 6.3302 1.5783 2.5217 
20.0000 5.0000 1.0000 1.0000 2.3000 1.0000 6.0000 2 1.0000 1.0000 1.8100 3.4544 -8.4857 3.3810 -0.7462 -4.6123 10.1748 2.3211 0.7043 2.6751 3.4912 0.4624 4.4065 8.8065 -6.0423 -1.4260 8.5792 3.4360 3.3866 9.3943 2.6535 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5206 3.3441 
20.0000 31.0000 1.0000 -1.0000 -2.3000 1.0000 3.0000 8 -1.0000 1.0000 0.8340 -5.8945 0.9190 -6.9486 2.1359 -9.1138 -0.9255 3.2202 -1.1671 -7.1372 -3.8048 -1.2960 0.0725 -0.3782 -11.0161 7.8638 -6.2625 -6.5441 -5.9236 0.5624 4.1327 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6642 2.5018 
20.0000 12.0000 1.0000 1.0000 2.3000 0.0000 7.0000 2 1.0000 1.0000 2.0430 2.3421 0.3620 6.0307 -0.4331 4.1974 0.9927 2.5535 4.4017 8.5049 2.3911 1.8669 3.5824 8.2786 7.4945 -12.8760 6.9106 2.5356 2.8740 -4.5877 -2.3957 0.2466 0.2031 0.2766 0.3288 0.2441 0.5090 0.3733 0.2285 0.3958 0.4291 0.2291 0.2897 0.5268 0.3441 0.2610 0.3390 0.4847 0.3557 0.2664 6.3314 1.4720 3.5104 
20.0000 28.0000 1.0000 4.0000 9.2000 0.0000 4.0000 2 1.0000 1.0000 0.9600 11.9251 6.9541 3.0753 7.9412 5.3088 9.3608 12.5578 -3.6284 8.8287 6.8754 7.8724 15.2988 13.1786 6.8088 7.0522 11.9209 12.8017 8.1205 21.1356 9.7865 0.2162 0.2487 0.2000 0.4297 0.4777 0.2762 0.3066 0.2733 0.3469 0.3156 0.2343 0.4039 0.2893 0.4278 0.2380 0.3748 0.5167 0.4882 0.2618 6.3256 1.6832 2.6446 
20.0000 33.0000 1.0000 1.0000 2.3000 1.0000 11.0000 8 -1.0000 0.0000 3.5000 4.2741 1.5944 -0.6667 -1.3740 4.4186 6.4105 3.8906 13.4306 -0.3955 -3.1150 8.0213 7.6221 -2.0362 0.8305 -6.3270 9.1107 -4.8447 4.6870 0.7721 1.4292 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6766 5.1846 
20.0000 17.0000 1.0000 -1.0000 -2.3000 1.0000 4.0000 8 -1.0000 1.0000 1.0960 -1.2640 -10.1048 1.1463 -11.8465 -3.9237 -1.5765 2.4218 6.3455 -2.4198 0.3918 -9.8546 -4.8808 -4.9846 3.3095 -2.7124 3.2559 -4.5483 3.4735 -6.7028 0.4467 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5500 2.6636 
20.0000 41.0000 1.0000 2.0000 4.6000 0.0000 5.0000 2 1.0000 1.0000 1.5910 2.1964 8.0843 -2.7627 2.7798 10.6153 11.9118 2.3926 -2.4737 3.4104 2.8672 1.0505 3.7999 10.0294 4.1169 17.4809 4.6276 1.1100 6.7173 -0.2011 4.2504 0.3305 0.2548 0.5179 0.3519 0.4532 0.5022 0.2334 0.3202 0.4266 0.2690 0.2212 0.3722 0.2030 0.2424 0.3753 0.4024 0.2085 0.3719 0.2776 6.3342 1.5804 3.1922 
20.0000 42.0000 1.0000 4.0000 9.2000 0.0000 2.0000 2 1.0000 1.0000 0.7620 10.3126 13.2962 17.9307 10.9761 9.1331 -0.6629 13.3013 8.5548 8.4402 15.3511 0.0219 6.2601 5.3472 13.0254 4.6569 12.0399 16.2828 6.3631 7.8259 6.0382 0.3596 0.4886 0.3495 0.2776 0.3219 0.2616 0.2190 0.5006 0.2558 0.3319 0.2798 0.3978 0.2245 0.3119 0.2340 0.3247 0.3862 0.2781 0.5265 6.3297 1.6453 2.4131 
20.0000 48.0000 1.0000 2.0000 4.6000 1.0000 7.0000 2 1.0000 1.0000 2.1070 1.1391 2.9110 0.0061 8.6354 8.1678 14.1100 0.3628 11.3087 -1.1121 3.7917 5.2718 -4.9729 1.8196 -1.8826 6.0962 3.7283 5.0410 8.7252 6.5899 11.8969 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4517 3.5744 
20.0000 63.0000 1.0000 4.0000 9.2000 1.0000 3.0000 2 1.0000 1.0000 0.7670 12.4681 13.8168 8.3144 19.2983 9.6111 11.9475 7.5626 18.9146 2.8709 5.2147 13.0166 3.4960 10.2242 2.3640 3.5931 4.6232 14.0299 5.8645 6.4268 11.3749 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7258 2.5012 
20.0000 44.0000 1.0000 -2.0000 -4.6000 1.0000 3.0000 8 -1.0000 1.0000 0.7380 -6.7773 -3.7461 0.3569 -15.7202 -9.8535 -1.6834 -6.6431 -5.3982 -10.8243 -5.6291 3.2851 0.1584 0.4106 -6.4578 -6.3507 3.2782 -3.5962 -7.6824 -9.0912 -0.7695 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4399 2.1883 
20.0000 53.0000 1.0000 0.0000 0.0000 0.0000 3.0000 8 -1.0000 0.0000 0.7200 -4.3917 -2.9857 -1.1979 0.5412 8.0729 3.9005 -1.5780 -9.5862 5.5484 8.5817 -3.6247 -2.1014 -0.0363 -0.2711 -3.7941 5.5175 5.9714 -5.7366 -4.1704 0.7540 0.5105 0.2049 0.3905 0.2853 0.3147 0.5275 0.2304 0.4012 0.4319 0.2605 0.3316 0.2428 0.2699 0.3138 0.2337 0.4513 0.2151 0.4257 0.2769 6.3182 1.5696 2.3045 
20.0000 4.0000 1.0000 0.0000 0.0000 1.0000 9.0000 8 -1.0000 0.0000 2.9400 0.2898 2.1121 2.0588 0.1695 3.9718 -1.7666 2.7362 -0.4112 3.9926 6.9401 0.9175 7.7182 -9.4279 -8.3392 -0.2808 -7.1067 -7.9719 -3.3678 4.6077 3.3445 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4428 4.3911 
20.0000 37.0000 1.0000 -2.0000 -4.6000 0.0000 3.0000 8 -1.0000 1.0000 0.9520 -5.3413 2.0676 -1.5606 -0.9618 -14.0014 -0.2358 -1.4482 -11.1537 -6.1417 -8.1902 -8.7040 -1.1657 -0.4914 -9.7237 2.0147 2.8599 -6.4629 -10.4792 -7.4335 -6.1989 0.5121 0.2475 0.2076 0.3395 0.2834 0.2322 0.4335 0.2220 0.3005 0.2342 0.2699 0.2998 0.5104 0.3236 0.4366 0.3767 0.5025 0.3169 0.2742 6.3231 1.5693 2.5366 
20.0000 69.0000 1.0000 2.0000 4.6000 0.0000 8.0000 2 1.0000 1.0000 2.4090 0.9824 13.1201 1.1013 11.4599 11.7335 -0.9872 5.3692 3.1655 8.2716 8.3259 7.1682 -0.3125 8.0605 7.5487 9.1461 -3.3242 3.0460 -1.3609 -2.8597 2.3563 0.3377 0.4560 0.2462 0.1998 0.4758 0.2507 0.3132 0.2800 0.1999 0.4984 0.4367 0.3519 0.2565 0.3391 0.2748 0.2420 0.4553 0.3860 0.3229 6.3227 1.7179 4.1263 
20.0000 11.0000 1.0000 0.0000 0.0000 0.0000 10.0000 2 1.0000 1.0000 2.8960 2.1111 2.8424 4.4278 -1.1922 -7.0885 6.4296 -0.4409 -2.2755 -10.3593 -2.9874 1.7050 5.4386 -9.5475 0.2437 -2.8123 8.1296 4.1922 1.8480 1.7300 -2.0500 0.2405 0.4504 0.2673 0.3550 0.4082 0.2761 0.2197 0.3380 0.2097 0.4781 0.3368 0.2391 0.3010 0.2732 0.4614 0.3051 0.3938 0.3368 0.4312 6.3213 1.6574 4.5636 
20.0000 67.0000 1.0000 0.0000 0.0000 0.0000 7.0000 2 1.0000 1.0000 2.0330 0.6885 3.4543 4.9427 -2.3217 2.9195 -8.7084 -9.4578 -0.0387 -7.9076 0.4577 -4.6133 -1.4095 0.7764 1.1398 7.6895 1.0733 -1.3449 6.4038 8.9651 -1.6418 0.3447 0.3035 0.2271 0.3651 0.4040 0.2689 0.4068 0.3383 0.2007 0.2633 0.2309 0.2784 0.4044 0.3102 0.4518 0.2050 0.4395 0.4718 0.4054 6.3199 1.5665 3.5999 
20.0000 7.0000 1.0000 4.0000 9.2000 1.0000 4.0000 2 1.0000 1.0000 1.0060 7.9540 19.3034 13.3066 12.5669 11.5313 12.2505 11.1416 7.5635 12.7895 9.4319 -1.0647 10.0421 0.3218 6.0898 13.8092 2.9576 13.0942 7.0782 10.9643 4.3899 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5125 2.5235 
20.0000 62.0000 1.0000 2.0000 4.6000 1.0000 4.0000 2 1.0000 1.0000 1.2090 6.5604 5.2788 -6.0692 8.4262 7.6155 0.4019 3.8089 8.7248 11.9431 -2.3647 3.6970 -0.1226 2.0778 9.5493 1.5238 1.9099 12.3668 11.2059 0.2925 3.5770 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4270 2.6430 
20.0000 2.0000 1.0000 -2.0000 -4.6000 1.0000 4.0000 8 -1.0000 1.0000 1.3190 -1.1433 -12.4951 -5.9490 5.3970 -2.1676 -1.2011 -7.4515 -10.1655 -3.9786 -10.3526 4.3221 -3.1570 -4.9544 -2.5633 -7.0700 -8.2245 -9.7695 -9.9905 1.3627 -3.8919 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4155 2.7531 
20.0000 32.0000 1.0000 0.0000 0.0000 1.0000 5.0000 2 1.0000 1.0000 1.3930 3.5683 0.8401 4.4835 4.5243 -5.5735 -5.8984 -4.9687 4.7110 -3.6524 4.7122 1.8679 -4.6226 1.7586 -1.4998 -4.2384 -5.2616 9.2004 -6.6423 -0.2466 7.9787 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6973 3.1107 
20.0000 23.0000 1.0000 -2.0000 -4.6000 0.0000 5.0000 8 -1.0000 1.0000 1.4860 -7.1893 2.0093 -10.9029 1.7112 1.2499 2.6854 -9.7472 -4.6157 -5.0237 -3.6057 -12.6587 -8.3984 -5.5916 -0.3061 -7.7193 2.2789 -11.5591 -7.1585 -3.9742 -5.1615 0.2010 0.4169 0.3095 0.2708 0.4449 0.2371 0.2732 0.4967 0.3810 0.4273 0.2165 0.2986 0.2124 0.2971 0.4450 0.2105 0.3981 0.2594 0.5224 6.3185 1.6450 3.1535 
20.0000 39.0000 1.0000 0.0000 0.0000 0.0000 5.0000 8 -1.0000 0.0000 1.5230 3.9644 3.8876 4.1869 -3.2848 0.9350 4.4847 -2.3571 -2.1772 9.3526 -1.1855 -0.6498 0.6890 5.7025 -6.7000 6.0086 -5.8270 -0.4164 -11.9675 -2.3203 -3.5835 0.2402 0.4113 0.2907 0.2325 0.3610 0.2680 0.2236 0.2778 0.2301 0.4347 0.3135 0.4697 0.3431 0.4222 0.3394 0.2705 0.2188 0.4421 0.5302 6.3196 1.6286 3.1567 
20.0000 34.0000 1.0000 2.0000 4.6000 1.0000 4.0000 2 1.0000 1.0000 1.1080 8.7801 9.2702 7.2729 6.2132 5.0653 3.9719 -3.0935 10.3133 0.0725 6.2520 0.3595 2.6283 1.7901 16.1333 3.7477 3.9114 -0.8658 11.8398 1.1185 -2.3296 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6749 2.7925 
20.0000 50.0000 1.0000 -4.0000 -9.2000 0.0000 4.0000 8 -1.0000 1.0000 1.1770 -4.6021 -2.2305 -8.4774 -10.3956 -15.8842 -6.2147 -2.3760 -9.4302 -14.3197 -15.8279 -11.1719 -8.1329 -7.6430 -13.3093 -10.4079 0.9185 -15.8583 -13.5321 -11.0139 -3.8274 0.3502 0.2857 0.2012 0.3866 0.3563 0.2673 0.4004 0.2629 0.3472 0.2839 0.4293 0.2789 0.4057 0.2297 0.4205 0.4851 0.3322 0.4110 0.2004 6.3342 1.4727 2.6609 
20.0000 40.0000 1.0000 1.0000 2.3000 0.0000 14.0000 8 -1.0000 0.0000 4.5650 7.1911 -4.5175 -10.4332 -1.6944 5.2034 6.4083 -0.4270 0.0192 -1.6042 2.4619 10.7411 6.2822 2.1161 5.6235 4.2494 -0.3805 3.0126 -2.3512 5.9156 7.9470 0.4022 0.3083 0.5245 0.4468 0.2226 0.3162 0.2833 0.3681 0.2864 0.3290 0.3923 0.3135 0.2045 0.2880 0.3210 0.2570 0.3361 0.4512 0.2791 6.3301 1.5807 6.1487 
20.0000 6.0000 1.0000 2.0000 4.6000 1.0000 6.0000 2 1.0000 1.0000 1.6820 4.8321 5.3484 -0.8071 3.6675 13.0920 5.0124 5.5180 7.1231 5.8296 5.5903 -1.0701 4.6060 -1.0321 -5.6728 11.5538 6.2036 -0.5371 13.6194 8.3259 1.2984 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4025 3.0996 
