subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
10.0000 1.0000 9.0000 1.0000 3.0000 2 1.0000 1.0000 0.7240 0.0000 10.0230 1.8798 11.5532 11.1394 14.3858 9.3805 9.9803 0.6398 19.7723 12.2633 10.2344 7.5208 0.7578 7.6950 6.1177 11.1402 15.6483 3.2649 10.2938 7.1447 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5723 2.3080 
10.0000 2.0000 -9.0000 1.0000 3.0000 8 -1.0000 1.0000 0.7090 0.0000 -5.2775 -14.6658 -4.1821 -10.7962 -5.6613 -5.4711 -12.2967 -6.5656 -3.9158 -6.5482 -11.1224 -11.1955 -5.7464 -12.1135 -10.7661 -9.1633 -18.1009 -17.9177 2.0456 -9.8277 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4212 2.1430 
10.0000 3.0000 9.0000 1.0000 3.0000 2 1.0000 1.0000 0.8690 0.0000 4.5325 5.1285 2.3935 17.5049 10.3653 14.2616 5.2486 9.2703 11.3094 11.3498 3.0359 16.7175 17.6437 11.6798 6.3170 9.1380 5.1111 1.2240 8.2619 7.8803 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6848 2.5527 
10.0000 4.0000 9.0000 0.0000 3.0000 2 1.0000 1.0000 0.7210 0.0000 7.3223 6.0698 7.8695 0.8373 6.6624 11.4134 3.7178 19.4518 7.2077 4.8927 11.1667 9.3100 19.2888 3.9111 13.4464 9.4002 9.0317 8.7367 15.8377 5.2693 0.3442 0.2090 0.3831 0.2130 0.3674 0.3073 0.2673 0.3085 0.4980 0.4540 0.5026 0.3572 0.2516 0.2783 0.3764 0.3496 0.2145 0.3636 0.2720 6.3174 1.5929 2.3215 
10.0000 5.0000 -9.0000 1.0000 2.0000 8 -1.0000 1.0000 0.5960 0.0000 -10.8070 -9.7334 -0.7531 -16.2389 -7.5308 -10.3551 -4.7106 -17.1338 -0.1898 -4.0176 -7.6504 -14.9796 -16.2524 -6.0671 -7.6538 -4.7430 -10.5776 -15.1558 -8.2408 -8.7945 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6050 2.1966 
10.0000 6.0000 -9.0000 1.0000 3.0000 8 -1.0000 1.0000 0.7380 0.0000 -5.9269 -13.5051 -3.3690 -11.5527 -11.6965 -10.7472 -8.4870 -7.6423 -8.9639 -16.0023 -0.9682 -9.4666 -21.8659 -7.3830 -5.6592 -11.4732 -13.7282 -3.4609 -3.5813 -5.2466 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4215 2.1557 
10.0000 7.0000 9.0000 1.0000 3.0000 2 1.0000 1.0000 0.6750 0.0000 7.9164 3.0130 11.3240 10.2330 13.1208 2.6240 16.4070 11.9197 1.7793 12.7175 15.4596 13.2696 10.2985 0.5024 4.2909 11.3128 7.4384 4.2123 6.2597 15.5195 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7299 2.4258 
10.0000 8.0000 -9.0000 0.0000 3.0000 8 -1.0000 1.0000 0.9720 0.0000 -8.8898 -4.1012 -1.4183 -17.1277 -12.0737 -8.4582 -4.4588 -1.2961 -9.6201 -14.6893 -5.9206 -13.6916 -7.2937 -8.1417 -13.0038 -6.7461 -8.8045 -19.7759 -9.3163 -3.3105 0.3541 0.4242 0.2333 0.2707 0.4778 0.2255 0.3926 0.2525 0.3057 0.2281 0.4058 0.5235 0.2644 0.2911 0.2585 0.4091 0.2092 0.3033 0.5070 6.3364 1.6125 2.6061 
10.0000 9.0000 -7.0000 1.0000 4.0000 8 -1.0000 1.0000 1.2430 0.0000 -4.9095 -2.5323 -12.3139 -15.9627 -5.8325 -1.1016 -6.1286 -15.8683 -13.4203 0.1689 -10.5180 -2.6074 -0.5189 -7.6842 -10.9624 -0.1989 -5.8900 -5.3981 -6.5060 -10.2933 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4160 2.6768 
10.0000 10.0000 -7.0000 0.0000 5.0000 8 -1.0000 1.0000 1.5330 0.0000 -3.1182 -8.7852 -7.6161 -3.9617 -6.0792 -15.6674 -8.1231 -0.7692 -6.5319 -0.9061 -6.0201 -11.2849 -3.0848 -3.3892 -4.0665 -18.6152 -15.2151 -10.6475 -4.3807 -3.4503 0.2716 0.4506 0.2511 0.4095 0.2527 0.3041 0.5020 0.2737 0.4411 0.2783 0.2109 0.3918 0.2084 0.4277 0.2430 0.2997 0.4477 0.2372 0.4160 6.3172 1.7133 3.2671 
10.0000 11.0000 -5.0000 0.0000 14.0000 8 -1.0000 1.0000 4.3070 0.0000 -2.2504 -10.8137 -5.4470 -1.5578 -3.5556 -1.1759 -11.1343 -7.2581 -3.1388 -9.9064 -6.8968 -12.3635 -6.1008 -1.7735 -7.7117 -3.5930 7.1758 -1.6032 -12.2574 2.8527 0.2440 0.5274 0.3248 0.2187 0.4995 0.3001 0.4556 0.2308 0.3581 0.2726 0.3168 0.2154 0.3372 0.2131 0.3881 0.5281 0.3676 0.3033 0.2349 6.3360 1.5374 5.8574 
10.0000 12.0000 -3.0000 0.0000 9.0000 8 -1.0000 1.0000 2.8970 0.0000 -2.6769 -2.6528 -9.1481 4.7504 -1.1984 1.5462 -4.7700 -1.9246 -2.5842 -5.6994 -7.0170 -5.9003 4.8933 -11.2845 -9.3922 -6.7362 2.7021 0.0179 -8.7600 3.9447 0.2177 0.5276 0.2226 0.3168 0.3626 0.4609 0.2863 0.3226 0.2614 0.2959 0.2227 0.3822 0.4119 0.5036 0.4234 0.3634 0.2597 0.2077 0.2789 6.3278 1.5054 4.4144 
10.0000 13.0000 -1.0000 1.0000 6.0000 2 1.0000 0.0000 1.7560 0.0000 -0.4978 -8.2918 -3.2960 3.7544 -2.5350 -8.6424 -1.1621 2.2319 -6.2803 -6.1417 2.4146 -3.4529 -1.0000 1.4005 6.3479 0.6557 -0.6286 -7.4633 11.1630 0.6435 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4183 3.1903 
10.0000 14.0000 -1.0000 1.0000 13.0000 2 1.0000 0.0000 4.0260 0.0000 -1.3518 -8.0544 4.7957 -5.9238 2.5570 3.4124 1.6323 2.7970 -8.0901 7.3085 -4.1489 -2.1038 -1.0679 3.1903 2.6784 2.8702 -2.3988 -9.6356 -8.2947 -0.8484 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4208 5.4601 
10.0000 15.0000 1.0000 1.0000 6.0000 2 1.0000 1.0000 1.6940 0.0000 -3.7303 8.1259 -4.8015 -4.9888 6.7126 1.9054 2.7010 2.8555 7.4135 7.4438 5.5884 -2.0870 5.9410 -9.4948 -2.4010 -2.1640 4.7989 0.0852 1.7906 -4.0491 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5014 3.1945 
10.0000 16.0000 -1.0000 0.0000 8.0000 2 1.0000 0.0000 2.5610 1.0000 -1.9687 5.5476 -0.0908 -3.0282 1.3024 -1.7401 3.5748 9.9977 2.9075 -1.1982 -2.0857 -0.3473 -8.2273 -3.4212 -6.0453 3.5069 -9.6627 -0.6090 -9.5363 -0.5162 0.3003 0.2712 0.2035 0.2697 0.4959 0.4380 0.2696 0.3159 0.2185 0.4845 0.4325 0.3212 0.4066 0.5174 0.2191 0.3571 0.2255 0.2722 0.3044 6.3230 1.6944 4.2621 
10.0000 17.0000 -1.9900 0.0000 6.0000 2 1.0000 0.0000 1.7060 1.0000 -1.2488 4.3541 4.4424 -7.6670 -4.6593 -8.6917 1.6028 -6.0550 -3.1783 -2.5524 -5.1888 -6.4856 -1.3176 -7.6954 9.5962 -0.4334 -2.8310 -2.8683 6.0191 -6.1678 0.4677 0.3060 0.2053 0.3011 0.2515 0.3478 0.5252 0.2850 0.2340 0.5247 0.2466 0.2156 0.3751 0.2069 0.5192 0.2798 0.5264 0.2186 0.2849 6.3215 1.5137 3.2233 
10.0000 18.0000 -2.9800 0.0000 9.0000 8 -1.0000 1.0000 2.7230 2.0000 -4.1348 -3.4314 -4.9703 4.0102 -1.4096 2.2131 -7.7380 1.1080 -5.5387 -0.9211 4.6485 2.1936 -10.3228 -1.5169 -2.1208 1.1645 -12.4815 -9.4616 -9.6195 -2.8490 0.2083 0.2804 0.3305 0.4590 0.3570 0.2564 0.5135 0.2695 0.3318 0.2024 0.2289 0.4028 0.2200 0.2481 0.4007 0.4475 0.5194 0.2820 0.3660 6.3244 1.5843 4.3234 
10.0000 19.0000 2.6500 1.0000 3.0000 2 1.0000 1.0000 0.8640 2.0000 7.2717 1.0667 1.3872 -1.7112 9.9823 8.2915 8.6583 -1.4823 -5.7770 4.6472 2.5731 11.8749 -0.6377 4.9862 -3.1968 4.1529 4.0153 -0.2513 -4.4299 0.3425 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7125 2.5979 
10.0000 20.0000 -2.6500 1.0000 8.0000 8 -1.0000 1.0000 2.5760 2.0000 -1.4360 -1.4291 -6.4221 2.3284 -0.6102 -0.2166 -13.0714 -5.5362 -8.1253 -4.8178 1.2541 -3.0499 -10.4790 -1.6817 3.1684 -8.4422 -1.1758 0.2267 7.6855 -2.4620 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5193 4.1101 
10.0000 21.0000 -2.6500 1.0000 7.0000 8 -1.0000 1.0000 2.1410 2.0000 -2.1293 1.2289 -5.0855 -1.7239 -1.2159 -12.0025 -8.6114 0.1533 -3.9335 -1.6019 6.3444 7.4518 -6.9148 -2.7232 -5.2335 -3.6799 -10.5176 -4.2277 3.0399 0.1040 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5185 3.6750 
10.0000 22.0000 2.6500 0.0000 10.0000 2 1.0000 1.0000 3.2600 2.0000 2.0685 7.0985 2.3212 9.6260 3.4930 -0.6326 -2.0796 8.0337 6.9226 2.8577 0.9422 -9.1942 4.1196 8.2926 10.8657 -1.3607 3.8033 -2.6805 -0.4694 -0.9415 0.4408 0.2508 0.3092 0.3994 0.4649 0.2797 0.3983 0.3013 0.2083 0.3691 0.2899 0.3538 0.2631 0.3359 0.4247 0.2784 0.3806 0.2187 0.3659 6.3329 1.4105 4.6777 
10.0000 23.0000 -2.3200 0.0000 6.0000 8 -1.0000 1.0000 1.6780 2.0000 -2.2302 -5.7648 -4.3473 -12.9659 1.6638 -0.6214 -6.4867 6.9155 3.2092 6.7409 -5.5313 -3.7938 -8.8990 -4.3824 -3.9050 -1.6478 -6.0998 -2.4476 3.2027 2.2785 0.4057 0.2565 0.2058 0.4122 0.2761 0.5328 0.4082 0.2558 0.2222 0.3040 0.2342 0.4062 0.2968 0.2603 0.2333 0.2930 0.5115 0.4399 0.3633 6.3176 1.5377 3.2290 
10.0000 24.0000 -1.9900 0.0000 6.0000 8 -1.0000 1.0000 1.9310 2.0000 -2.5704 -3.3623 3.9966 -1.8086 -12.0327 -7.7501 -2.7025 -3.1266 -4.9187 6.3248 3.5167 -0.3332 -3.8639 0.2487 -5.4070 -12.7088 2.2975 1.8905 2.1899 -1.2247 0.2846 0.2058 0.2619 0.3633 0.4707 0.4117 0.2464 0.4009 0.2574 0.5065 0.4060 0.2601 0.5173 0.2593 0.3999 0.2402 0.3051 0.2434 0.2877 6.3280 1.4073 3.3479 
10.0000 25.0000 1.6600 1.0000 5.0000 2 1.0000 1.0000 1.5920 2.0000 0.4975 -4.9668 3.3976 16.0398 -1.4963 2.5724 4.5962 2.8537 -2.8187 0.1788 2.0017 -6.8759 6.4626 -1.3999 0.4523 5.5474 2.9529 -0.1068 -1.6922 6.4348 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5779 3.1766 
10.0000 26.0000 1.6600 0.0000 11.0000 2 1.0000 1.0000 3.4550 2.0000 4.7420 -7.3631 -1.9319 5.0939 0.7411 -2.9572 6.7351 4.5216 -4.1640 0.8003 -8.3257 5.8244 8.8544 8.2511 -1.6445 2.4649 0.7864 0.2265 3.0327 7.5165 0.2938 0.2685 0.5310 0.3829 0.2451 0.2865 0.3194 0.2067 0.3668 0.4696 0.3425 0.2321 0.3066 0.2772 0.5057 0.2238 0.3654 0.2951 0.3995 6.3184 1.4030 4.8562 
10.0000 27.0000 -1.3300 0.0000 9.0000 2 1.0000 0.0000 3.0220 3.0000 -0.5871 0.7181 -4.0518 1.1212 3.8217 -1.7016 3.8405 8.1849 4.6441 -5.7323 1.9355 -12.5556 -3.6576 -3.3604 -1.1409 -10.6380 3.1363 -1.0816 -2.7615 -5.7730 0.3840 0.4419 0.2705 0.4189 0.3361 0.2261 0.3252 0.5179 0.4536 0.2492 0.2038 0.2598 0.2953 0.3207 0.2575 0.3423 0.4114 0.3216 0.2958 6.3318 1.4386 4.4555 
10.0000 28.0000 2.3200 0.0000 13.0000 2 1.0000 1.0000 3.8860 4.0000 0.5258 3.3755 1.0473 0.5800 9.5358 2.9880 2.7030 -1.4216 -0.6937 8.4003 1.3713 15.3722 -5.7180 4.5622 2.2817 2.9713 -3.7042 -4.9161 2.7680 6.3199 0.2208 0.3947 0.2317 0.3597 0.4924 0.2733 0.4133 0.2542 0.3102 0.4297 0.2631 0.2364 0.2659 0.3002 0.4732 0.2202 0.2980 0.3765 0.5104 6.3236 1.4334 5.3197 
10.0000 29.0000 -1.9900 1.0000 10.0000 8 -1.0000 1.0000 3.2300 4.0000 2.0212 7.6595 5.7959 1.9325 -6.1151 -7.9250 5.8470 -7.3601 -4.2716 2.9900 -4.1756 -6.7467 -2.1868 -6.2904 -1.0552 -9.3470 0.8815 -3.5519 -4.9795 -3.5496 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6239 4.8647 
