subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
10.0000 14.0000 1.0000 4.0000 6.4200 0.0000 4.0000 2 1.0000 1.0000 1.0000 9.7298 6.6653 9.7016 3.0602 -0.0285 3.9930 9.1981 17.7803 5.2730 -2.8795 9.0944 8.8465 9.3286 6.1664 7.1700 4.8055 7.6095 11.8750 5.0322 -4.8610 0.3949 0.3170 0.2186 0.4624 0.2093 0.4740 0.3315 0.2094 0.2595 0.2214 0.3406 0.4111 0.2726 0.4925 0.5191 0.2616 0.3439 0.2233 0.3552 6.3179 1.6489 2.6506 
10.0000 48.0000 1.0000 2.0000 3.2100 1.0000 9.0000 2 1.0000 1.0000 2.8950 -0.0236 3.9673 9.3732 -1.3304 -2.4852 -2.0516 5.1295 7.2608 7.5368 8.5149 3.9433 6.7994 -0.2500 8.1534 4.6808 4.2354 1.0879 -8.4240 -3.2755 10.8035 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6876 4.5960 
10.0000 62.0000 1.0000 2.0000 3.2100 1.0000 12.0000 2 1.0000 1.0000 3.8230 5.5485 1.1341 -0.6047 2.5835 -2.8239 -0.0784 -4.2687 4.7876 5.3606 0.4117 12.0829 4.9309 -8.0701 3.6856 2.7009 9.5556 6.3987 4.4215 8.3446 10.0412 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6250 5.4567 
10.0000 29.0000 1.0000 -4.0000 -6.4200 1.0000 6.0000 8 -1.0000 1.0000 1.9580 -2.9777 -1.3716 -2.9795 -5.7273 -12.5722 -15.8284 -0.9660 -10.6149 -1.7664 -2.8920 -1.7080 -7.1005 -9.3850 -8.1941 -7.5738 -2.4001 -5.6318 -14.5335 -0.3172 -13.9509 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6999 3.6583 
10.0000 69.0000 1.0000 2.0000 3.2100 0.0000 4.0000 2 1.0000 1.0000 1.1250 7.6917 2.5679 10.5188 6.4477 -3.0965 3.6289 -2.4215 7.0210 6.5231 11.9781 5.2052 -0.2350 1.8299 2.9911 -4.7992 4.0745 2.2788 4.1103 -7.9956 5.4499 0.2189 0.2496 0.3278 0.3665 0.4002 0.3016 0.2141 0.2883 0.5269 0.2897 0.2037 0.3247 0.3711 0.3396 0.3760 0.5234 0.2237 0.4090 0.3749 6.3300 1.4675 2.5921 
10.0000 6.0000 1.0000 2.0000 3.2100 1.0000 4.0000 2 1.0000 1.0000 1.1840 0.4106 7.2732 2.7171 -0.2397 15.4676 9.7088 4.0818 -0.2856 3.8417 -8.8953 7.3348 8.4184 0.5151 1.1053 1.8388 3.6076 1.9935 2.8660 -2.7366 3.5548 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5019 2.6848 
10.0000 2.0000 1.0000 -2.0000 -3.2100 1.0000 7.0000 2 1.0000 0.0000 2.0650 -4.4748 -3.7674 -6.5822 -3.0739 8.2615 -4.6175 -5.2623 -4.2544 -4.0014 -4.3341 -8.5446 8.4767 -1.4964 -6.8626 -6.7161 4.3593 -5.5734 -6.0451 -9.8937 -1.5085 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6379 3.7159 
10.0000 32.0000 1.0000 0.0000 0.0000 1.0000 11.0000 2 1.0000 1.0000 3.6100 0.1277 2.1298 -2.9562 -7.1500 6.6126 -2.5792 -1.3141 5.7578 5.9295 1.7768 2.6320 5.2497 -1.7264 6.7217 -2.8365 3.4798 -0.3463 -6.4462 -10.6233 -5.9404 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4063 5.0274 
10.0000 18.0000 1.0000 0.0000 0.0000 1.0000 14.0000 8 -1.0000 1.0000 4.5640 -3.4866 2.0242 4.4889 2.5533 -3.1523 -5.0526 1.4637 -0.2127 -3.2019 3.6650 -5.6462 -8.0133 1.5069 -5.2141 4.1766 -7.2446 6.6710 10.2416 5.5795 -2.3402 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5606 6.1317 
10.0000 11.0000 1.0000 0.0000 0.0000 0.0000 9.0000 8 -1.0000 0.0000 2.7340 -2.4233 7.9379 0.7471 7.5927 0.6495 -1.9671 3.0735 -12.0592 3.7745 0.7977 -0.0323 -4.9545 9.7977 -3.3214 0.0557 -0.2148 -2.8957 1.2074 -3.4708 -2.8201 0.2045 0.2579 0.2270 0.2825 0.4252 0.2618 0.3953 0.2156 0.4930 0.4247 0.2921 0.4579 0.3312 0.2454 0.4483 0.3044 0.3952 0.2262 0.4402 6.3282 1.4565 4.2012 
10.0000 16.0000 1.0000 -2.0000 -3.2100 1.0000 10.0000 8 -1.0000 1.0000 3.2550 -4.5972 -1.2591 4.1860 -0.7954 -0.2758 -1.8021 -0.9039 -3.4894 -8.6555 0.1041 -4.0382 -4.2786 -2.6456 -3.2417 9.4939 -11.0324 -7.2766 -5.6379 -12.4383 -5.4433 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4942 4.7561 
10.0000 31.0000 1.0000 -1.0000 -1.6050 1.0000 12.0000 8 -1.0000 1.0000 3.6680 -0.6439 2.7700 -0.1225 0.2595 -0.8401 -6.3841 -5.8884 -5.4633 -7.1066 4.1204 -1.0637 6.7574 1.8721 -10.1682 -8.9220 -1.8862 -8.1815 6.0680 0.7225 2.3791 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5328 5.2019 
10.0000 7.0000 1.0000 4.0000 6.4200 1.0000 4.0000 2 1.0000 1.0000 1.2570 3.1496 12.9744 10.2765 3.6107 2.0913 5.1609 4.9509 -0.8676 15.4217 3.8558 10.0183 -3.7463 2.9736 6.3163 9.8551 6.6554 16.6348 6.8702 8.5232 4.3855 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4988 2.7580 
10.0000 50.0000 1.0000 -4.0000 -6.4200 0.0000 4.0000 8 -1.0000 1.0000 1.2540 -2.7574 -0.6707 -15.4014 -5.7015 -12.4157 0.4491 -5.1051 -6.0675 -10.1136 -12.2377 -3.4343 -4.7396 -6.9891 -6.3845 -8.3395 -5.9326 3.6833 -10.3665 -1.9146 -14.8208 0.2572 0.4078 0.3335 0.4411 0.2038 0.2624 0.3367 0.3939 0.4410 0.3349 0.2212 0.4304 0.3042 0.4224 0.3740 0.2515 0.2848 0.2007 0.4239 6.3254 1.4908 2.7544 
10.0000 19.0000 1.0000 1.0000 1.6050 1.0000 8.0000 2 1.0000 1.0000 2.3470 3.7586 4.4669 2.6711 5.2695 -3.2259 6.3234 -1.7241 12.4540 -0.3891 7.5793 2.0192 -6.2814 -5.0600 -0.3453 4.6528 2.1572 1.7456 -7.9719 2.3198 3.5406 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4083 3.7641 
10.0000 8.0000 1.0000 -4.0000 -6.4200 0.0000 3.0000 8 -1.0000 1.0000 0.7960 -7.7989 1.6972 -13.1701 -7.8356 -5.9587 1.4569 -19.5818 0.2443 -8.8257 -8.5478 -5.0135 -5.1549 -11.1886 -5.1091 -3.8745 -10.6417 -8.9148 -5.8982 -2.5001 -3.1910 0.3357 0.2852 0.3859 0.4259 0.2720 0.5283 0.2565 0.3539 0.2835 0.3544 0.2750 0.5147 0.2146 0.3884 0.3595 0.2770 0.3497 0.2077 0.2598 6.3277 1.6898 2.4973 
10.0000 33.0000 1.0000 1.0000 1.6050 1.0000 5.0000 2 1.0000 1.0000 1.5220 -1.1670 5.6090 4.9813 9.6118 -6.6499 -1.7597 7.8596 -2.8052 -1.2966 3.8584 1.4373 -7.4956 -1.3534 8.6993 2.8792 -6.0653 2.7623 4.4270 3.4556 6.0997 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5628 3.0896 
10.0000 47.0000 1.0000 1.0000 1.6050 1.0000 8.0000 2 1.0000 1.0000 2.5500 1.7643 5.4705 -3.9354 -2.1330 5.8565 -1.7591 6.7943 -2.3067 -6.0223 -0.8608 0.0208 1.9165 -3.5808 9.4395 0.9061 10.2340 10.1202 3.9614 -2.9822 -0.2982 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6290 4.1842 
10.0000 59.0000 1.0000 -1.0000 -1.6050 1.0000 14.0000 8 -1.0000 1.0000 4.3960 0.2902 5.7335 0.7373 -3.7767 -0.5481 -4.8904 -8.4790 8.3136 -4.1685 -6.3699 -6.9135 -1.1665 -7.4143 -4.2314 -6.5247 -1.3315 7.8919 2.7286 -5.6135 2.9081 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5045 5.9133 
10.0000 13.0000 1.0000 2.0000 3.2100 0.0000 5.0000 2 1.0000 1.0000 1.6930 1.8314 8.3599 -0.8299 6.1727 1.9140 -6.2055 10.5539 -1.1003 0.9489 6.6370 12.7046 9.9546 5.2531 1.0945 4.3583 1.6845 -2.3557 -3.8094 0.8518 7.2008 0.3593 0.4995 0.2330 0.3606 0.2806 0.3353 0.2346 0.2084 0.2608 0.5080 0.3442 0.2846 0.4833 0.2018 0.2369 0.2772 0.4916 0.2251 0.5037 6.3284 1.5907 3.2934 
10.0000 38.0000 1.0000 -1.0000 -1.6050 0.0000 6.0000 8 -1.0000 1.0000 1.4300 -0.8965 1.0343 -7.5773 -4.3559 -3.7139 -11.4623 -2.1944 -6.2618 2.5693 3.9727 5.7409 2.4881 -11.3080 0.4748 2.4798 2.0122 2.1511 1.6191 0.3002 -8.1400 0.2687 0.2000 0.3549 0.2313 0.2814 0.3406 0.2236 0.4122 0.3835 0.2270 0.3900 0.2611 0.3703 0.4083 0.3306 0.4711 0.3685 0.3283 0.4819 6.3332 1.5340 2.9809 
10.0000 37.0000 1.0000 -2.0000 -3.2100 0.0000 6.0000 8 -1.0000 1.0000 2.0190 -3.3688 -4.9075 -0.9918 0.9303 -8.6851 -5.9942 -7.3716 4.4009 -9.9413 -4.2647 4.9005 -9.9580 -0.6497 -4.9064 -8.8897 -5.0107 1.5533 7.4509 -2.1922 -5.4771 0.3960 0.3607 0.3161 0.2414 0.5062 0.2289 0.3593 0.2256 0.3373 0.4314 0.2268 0.5295 0.2822 0.2248 0.3801 0.2620 0.5278 0.2244 0.2579 6.3185 1.5943 3.6201 
10.0000 64.0000 1.0000 -4.0000 -6.4200 0.0000 4.0000 8 -1.0000 1.0000 1.3380 -4.4718 -5.2120 1.9277 -8.7034 -14.6341 -4.9143 -14.6320 -10.5634 -9.8477 -9.7310 -6.5679 -8.0018 0.3002 -1.8036 2.1483 -4.8492 -3.1610 -5.8101 -5.0608 -12.9707 0.3195 0.4417 0.2666 0.3747 0.2751 0.2398 0.4526 0.2864 0.2248 0.4523 0.5076 0.3170 0.2456 0.3887 0.4189 0.2707 0.2227 0.3456 0.2729 6.3230 1.6492 3.0057 
10.0000 44.0000 1.0000 -2.0000 -3.2100 1.0000 3.0000 8 -1.0000 1.0000 0.6710 -8.1640 -15.8814 -2.1698 1.9318 -4.2112 0.3505 -1.9869 3.2402 -6.2635 -4.1421 -0.5463 -7.2011 -10.8791 3.4279 1.4318 -7.8748 1.1902 -3.7470 -2.4611 0.0019 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4443 2.1216 
10.0000 43.0000 1.0000 -4.0000 -6.4200 1.0000 4.0000 8 -1.0000 1.0000 1.1160 -9.2952 -1.5439 -5.0315 -7.3503 -8.7921 -2.0625 3.0485 1.4900 -6.5625 -6.8313 -6.8162 -1.4840 -2.8859 -13.8262 -10.6527 -15.6320 -13.8359 -7.1305 -3.0441 -10.9048 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5456 2.6672 
10.0000 49.0000 1.0000 4.0000 6.4200 1.0000 2.0000 2 1.0000 1.0000 0.6280 11.2324 5.5861 9.8170 2.3145 10.3843 6.1737 6.2838 9.4487 13.6833 7.3262 10.4950 8.6461 8.8577 -0.2615 5.9913 5.5175 -4.8366 12.9428 -0.8974 0.7232 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4965 2.1287 
10.0000 39.0000 1.0000 0.0000 0.0000 0.0000 13.0000 2 1.0000 1.0000 4.4000 -3.9255 2.3154 -2.6718 -2.3858 -1.8549 -2.6859 -4.2441 -4.6603 -6.4280 6.5348 4.7689 6.7819 -0.3311 0.5528 0.8740 0.4553 7.2988 7.4123 -11.5066 3.7733 0.5257 0.2270 0.3143 0.2310 0.4967 0.3756 0.2625 0.2939 0.2322 0.5043 0.2825 0.3824 0.4828 0.3258 0.2273 0.3143 0.2550 0.3738 0.2281 6.3354 1.4811 5.8840 
10.0000 15.0000 1.0000 -4.0000 -6.4200 1.0000 4.0000 8 -1.0000 1.0000 1.0050 -9.7849 -4.1552 -2.7559 -10.9127 -4.7314 -12.1987 -7.0022 -5.9198 -6.8103 -10.8024 -12.5167 -1.4366 -1.2773 -16.3628 -3.2926 -3.8535 -4.9892 -7.3825 -8.0346 5.9554 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5517 2.5555 
10.0000 56.0000 1.0000 4.0000 6.4200 0.0000 4.0000 2 1.0000 1.0000 0.8920 9.9423 13.5557 7.9141 11.6140 8.9077 -1.8713 0.7997 0.2276 7.7009 8.2962 3.1229 6.9334 7.6993 2.9006 11.5199 7.7923 6.1674 -1.6283 0.7216 14.8658 0.2267 0.4365 0.2051 0.3710 0.2481 0.3103 0.4293 0.3755 0.2098 0.2389 0.4172 0.3478 0.2875 0.4352 0.3230 0.3535 0.4772 0.4327 0.2026 6.3278 1.6964 2.5929 
