subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
3.0000 61.0000 1.0000 1.0000 1.0000 1.0000 9.0000 2 -1.0000 0.0000 2.6920 -3.9548 -3.2996 6.9090 2.3631 3.8031 -1.0335 -5.0973 -0.5387 4.8485 -6.4988 3.3481 2.7555 4.3441 1.6642 5.3527 3.0627 -6.4802 -5.4170 0.9565 11.7994 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6413 4.3428 
3.0000 47.0000 1.0000 1.0000 1.0000 1.0000 13.0000 2 -1.0000 0.0000 3.9970 -2.8510 -2.1618 0.1331 2.8587 1.8082 -2.3426 4.2129 -1.5467 -4.8362 2.7283 0.7467 2.0632 -5.0681 6.6291 -2.9485 3.4460 15.8483 -3.5057 -2.1207 5.9233 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4738 5.4648 
3.0000 18.0000 1.0000 0.0000 0.0000 1.0000 8.0000 2 -1.0000 0.0000 2.4380 3.9477 -2.1147 -3.3814 -8.3092 1.3405 -3.6980 -2.3450 7.2497 -0.5011 -7.0007 -4.7996 1.3419 -7.7034 5.2002 6.6745 4.9167 6.5980 -0.6472 5.1411 -0.8415 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7301 4.1888 
3.0000 20.0000 1.0000 2.0000 2.0000 1.0000 6.0000 8 1.0000 1.0000 1.9940 3.2375 6.9410 11.7733 3.0119 5.0670 -4.2480 6.1256 4.1114 -0.3429 4.1334 -7.5633 4.8189 -1.7093 3.3320 -6.6156 1.8556 -5.9141 -0.2905 4.5024 7.0243 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7315 3.7445 
3.0000 42.0000 1.0000 4.0000 4.0000 0.0000 11.0000 8 1.0000 1.0000 3.6300 5.1177 12.9963 2.7088 -1.0082 5.8187 8.3157 -3.7194 5.5787 0.6893 4.3825 4.7468 -3.7670 6.0776 7.2333 10.7081 -1.3607 10.8836 7.9529 -0.3742 -1.2682 0.2578 0.5296 0.2791 0.3464 0.2569 0.4590 0.3919 0.2629 0.2261 0.4597 0.2610 0.3507 0.2959 0.4420 0.2392 0.4044 0.2206 0.3698 0.2742 6.3271 1.7279 5.3646 
3.0000 53.0000 1.0000 0.0000 0.0000 0.0000 18.0000 2 -1.0000 1.0000 5.7270 -0.7005 0.4480 5.5465 6.1374 -0.0488 3.0699 -1.9173 -2.4974 1.5767 5.3327 4.9110 -3.6096 -11.2881 3.0893 2.7288 -5.3371 5.6550 -7.4393 1.0804 -7.9469 0.2161 0.4646 0.2324 0.4829 0.2889 0.2602 0.2107 0.3646 0.2911 0.2346 0.2096 0.3877 0.5274 0.2998 0.3893 0.4405 0.2831 0.5254 0.2222 6.3312 1.4001 7.1445 
3.0000 68.0000 1.0000 1.0000 1.0000 0.0000 10.0000 8 1.0000 1.0000 3.3950 3.8069 6.7660 -1.0816 -11.3249 -5.5636 3.2423 3.8086 -2.1690 9.3298 2.7544 4.7935 -1.9801 1.2434 -0.4644 -2.5608 0.6473 3.5637 9.1064 -3.5945 -1.6376 0.3584 0.4630 0.2063 0.3061 0.4204 0.2097 0.4032 0.2986 0.3743 0.4383 0.2225 0.2948 0.4628 0.3576 0.2069 0.3309 0.4518 0.2369 0.2797 6.3222 1.5785 4.9797 
3.0000 59.0000 1.0000 -1.0000 -1.0000 1.0000 9.0000 2 -1.0000 1.0000 2.6990 -1.9173 -7.5726 2.9795 5.3619 1.5360 -6.4309 -9.1319 -4.2944 2.1318 2.7413 2.8526 -2.7190 6.1378 -2.3483 -2.3527 -11.5971 -2.2902 -0.4991 3.8095 5.5879 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6736 4.3831 
3.0000 50.0000 1.0000 -4.0000 -4.0000 0.0000 10.0000 2 -1.0000 1.0000 2.9930 -7.6904 0.5549 -4.9187 1.5881 -4.2634 -6.0956 -4.8268 -4.3055 -2.5224 -5.8325 -0.4910 -0.2516 7.0603 -6.7374 0.7293 -2.5809 -12.6949 -12.4632 -0.7513 -12.6051 0.2835 0.3865 0.2839 0.2496 0.3912 0.2728 0.2141 0.3198 0.2545 0.3612 0.3967 0.4761 0.3453 0.4183 0.2089 0.3934 0.3242 0.3899 0.3556 6.3254 1.6880 4.6934 
3.0000 45.0000 1.0000 -1.0000 -1.0000 1.0000 12.0000 2 -1.0000 1.0000 3.9360 -4.3310 -2.4915 -6.7637 -1.8501 -3.6795 2.7519 1.1182 2.8640 -3.9974 2.4388 2.7759 -5.6572 -10.3064 4.1404 8.3839 -7.3391 7.3460 -0.4685 -3.7103 0.5724 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5744 5.5203 
3.0000 13.0000 1.0000 2.0000 2.0000 0.0000 11.0000 8 1.0000 1.0000 3.7680 0.5884 9.0355 -4.2395 6.1031 0.9553 0.5818 8.5691 5.3328 0.9010 -1.5222 1.5614 -2.3366 9.1568 0.2737 -9.2881 7.0138 0.9252 2.9570 -3.3445 7.4285 0.5093 0.3067 0.2725 0.3632 0.3894 0.2400 0.2816 0.4155 0.3755 0.4430 0.2933 0.4878 0.2798 0.2038 0.3747 0.2154 0.2809 0.3483 0.2432 6.3241 1.5165 5.2849 
3.0000 51.0000 1.0000 -2.0000 -2.0000 0.0000 8.0000 2 -1.0000 1.0000 2.4140 -1.7577 -4.9633 2.1565 -0.6832 -4.3585 -1.6562 1.3581 -0.2874 -1.8379 -0.2080 -1.2803 -7.2526 -6.8784 -0.7470 -15.8480 5.7968 1.4381 2.6113 -9.1772 2.1708 0.2161 0.4823 0.4476 0.2615 0.4368 0.2117 0.2687 0.2985 0.4838 0.3357 0.2743 0.2069 0.4039 0.2324 0.2749 0.5298 0.4528 0.2940 0.2055 6.3174 1.5083 3.9317 
3.0000 17.0000 1.0000 -1.0000 -1.0000 1.0000 14.0000 8 1.0000 0.0000 4.4370 3.7289 -3.4553 -2.9297 -2.0601 1.1899 -0.6042 2.1658 1.9028 0.5737 -8.4062 0.4355 -1.5303 2.4308 -15.4382 6.3887 -0.4124 6.3362 -4.5037 -1.3698 -4.3128 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4334 5.8881 
3.0000 41.0000 1.0000 2.0000 2.0000 0.0000 15.0000 8 1.0000 1.0000 5.0070 1.6834 4.6003 0.3312 -1.5199 1.2149 -4.2970 1.9016 4.5267 2.8130 -1.3476 6.5618 0.0792 1.4636 13.7679 3.5150 -6.5639 -6.9686 4.1159 4.4916 9.8256 0.2250 0.3890 0.2613 0.2244 0.4987 0.4414 0.3028 0.5260 0.2431 0.2069 0.4231 0.3239 0.2923 0.4261 0.2490 0.3356 0.2019 0.3138 0.4356 6.3200 1.6152 6.6411 
3.0000 58.0000 1.0000 -2.0000 -2.0000 1.0000 9.0000 2 -1.0000 1.0000 2.9150 2.3274 -2.5812 -7.3894 -6.6612 4.8684 4.0202 -5.2965 -3.1690 1.4661 1.4749 -9.5574 -0.7598 4.8632 -7.5230 -3.3572 -11.7093 3.2905 0.5977 -1.6804 -2.7951 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5066 4.4320 
3.0000 39.0000 1.0000 0.0000 0.0000 0.0000 12.0000 2 -1.0000 0.0000 4.1840 1.7966 -1.8604 3.5629 -0.1167 10.3951 -6.0982 3.5845 -3.3449 1.6215 -8.1611 1.2235 0.1200 -5.2176 1.4992 -0.0548 -5.2051 0.4669 9.9956 1.4732 -6.2251 0.2458 0.2182 0.4103 0.4406 0.3489 0.3197 0.3995 0.2149 0.5017 0.2808 0.5071 0.4039 0.2223 0.3201 0.2899 0.4150 0.2645 0.3067 0.2211 6.3310 1.6126 5.8019 
3.0000 22.0000 1.0000 -4.0000 -4.0000 0.0000 13.0000 2 -1.0000 1.0000 4.1860 0.8779 -4.4211 -1.0759 -5.1658 1.7853 -2.2222 -3.0728 -6.5984 -1.3985 0.6567 -6.1923 -7.8436 -8.0014 -5.9089 0.9285 -17.1917 -7.7027 -9.4280 -4.6251 5.8225 0.2936 0.2511 0.2992 0.2635 0.2241 0.4341 0.2587 0.3997 0.4464 0.4081 0.4376 0.2284 0.2586 0.3967 0.3028 0.3443 0.4362 0.4058 0.2475 6.3365 1.4706 5.6697 
3.0000 35.0000 1.0000 4.0000 4.0000 1.0000 9.0000 8 1.0000 1.0000 2.9460 4.3238 3.6542 2.1717 2.8929 8.1833 8.5599 9.9005 4.7050 0.3482 -0.5433 -4.0314 1.9422 6.3781 5.6674 6.0598 16.0671 -6.5887 3.0350 1.9422 3.9501 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6533 4.6131 
3.0000 66.0000 1.0000 -1.0000 -1.0000 0.0000 15.0000 8 1.0000 0.0000 4.8730 -0.2579 4.7113 -4.6343 -4.8684 -2.3509 6.8889 -0.0610 2.8433 -3.1681 -7.4706 -8.4325 -1.7538 6.8594 -1.5502 -3.1716 -5.2697 4.6752 6.7047 -5.3991 -6.1795 0.3368 0.2790 0.2228 0.2634 0.3301 0.3888 0.3342 0.4866 0.3035 0.3713 0.2427 0.3540 0.4799 0.3561 0.2798 0.4652 0.3268 0.2119 0.2892 6.3218 1.4215 6.3065 
3.0000 44.0000 1.0000 -2.0000 -2.0000 1.0000 12.0000 2 -1.0000 1.0000 3.6700 1.6724 -5.6954 2.1367 -5.6413 -3.2701 4.7779 -2.5157 -6.9358 0.5616 -9.3852 1.3894 -8.1645 5.8170 0.5671 5.8852 -5.6496 2.4494 -9.2235 -4.0712 -4.1361 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7139 5.3874 
3.0000 27.0000 1.0000 2.0000 2.0000 0.0000 20.0000 8 1.0000 1.0000 6.4790 -0.8763 -3.2648 7.9486 4.7732 6.9554 10.3260 0.0532 -3.8935 -2.5327 1.0103 -6.1659 9.3150 1.2085 1.3672 3.9916 -6.5627 3.4580 9.1213 3.9483 0.0659 0.3069 0.2557 0.3298 0.2834 0.4988 0.2843 0.2375 0.3604 0.4681 0.5140 0.2600 0.3134 0.4863 0.2393 0.2113 0.4991 0.2421 0.3216 0.2145 6.3265 1.4309 7.9126 
3.0000 3.0000 1.0000 -1.0000 -1.0000 1.0000 20.0000 2 -1.0000 1.0000 7.0380 -0.6793 -6.0914 -4.3365 -6.7410 6.6007 3.1993 0.8011 -3.3928 -4.4257 -6.1314 5.6254 -5.1167 -1.6194 -9.6252 4.2118 -2.0296 7.9999 4.0406 -3.8495 1.0426 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4588 8.5054 
3.0000 12.0000 1.0000 1.0000 1.0000 0.0000 11.0000 2 -1.0000 0.0000 3.4250 -2.9556 4.1214 -1.5322 6.2969 4.0360 2.0535 -10.9236 6.7312 -0.2367 2.0848 -0.5172 -4.1194 7.6576 2.1501 -1.6350 -0.2249 9.8120 -6.6025 3.7443 -0.7926 0.2883 0.3605 0.2795 0.2348 0.3949 0.5196 0.4249 0.2383 0.3151 0.2033 0.4839 0.3743 0.4365 0.3279 0.2234 0.2550 0.3801 0.2771 0.3174 6.3347 1.5055 4.9423 
3.0000 36.0000 1.0000 -4.0000 -4.0000 0.0000 5.0000 2 -1.0000 1.0000 1.3300 -0.2021 -7.6089 -7.6292 -5.1025 -11.6880 -0.1131 6.3701 -8.1041 -5.9758 -4.7330 0.3981 -4.8539 7.1557 -0.8253 -9.3829 -3.8687 -7.9071 -8.4857 -5.0606 -1.8315 0.2290 0.2600 0.2195 0.2799 0.4064 0.3098 0.4590 0.3800 0.2484 0.4766 0.2843 0.5192 0.2735 0.2315 0.3155 0.4396 0.2457 0.2167 0.5280 6.3225 1.4584 2.7977 
3.0000 46.0000 1.0000 0.0000 0.0000 1.0000 12.0000 8 1.0000 0.0000 3.9920 2.8145 -6.2645 1.3314 -1.4874 -5.5540 3.2238 0.6477 -3.0132 4.0108 9.4823 -1.0649 -7.2995 -8.7207 2.7082 0.8169 -2.8399 6.7231 0.9882 -3.6824 7.7235 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6341 5.6423 
3.0000 19.0000 1.0000 1.0000 1.0000 1.0000 15.0000 2 -1.0000 0.0000 4.9240 3.5246 5.0324 0.0981 -0.5385 -5.3345 3.4480 -1.8526 0.6572 -0.3559 8.8442 -1.4295 4.6729 -11.9675 -4.7898 3.7581 -0.1775 8.6689 -1.6925 3.9431 5.8440 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4847 6.4079 
3.0000 4.0000 1.0000 0.0000 0.0000 1.0000 20.0000 2 -1.0000 1.0000 6.5340 0.2103 7.3311 0.5578 3.9445 -2.3538 -5.4711 -4.0502 7.0300 1.5909 5.6102 -4.5014 3.8149 -4.9050 -1.2719 -3.3586 4.4690 -12.2925 3.6599 -0.2454 0.5776 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6288 8.1682 
3.0000 2.0000 1.0000 -2.0000 -2.0000 1.0000 10.0000 2 -1.0000 1.0000 3.2980 0.7058 -10.3279 -8.8656 -5.3544 4.4432 1.0458 -4.9757 -2.2436 2.1626 -1.3006 -5.4225 -0.3199 8.5501 -7.5356 0.1925 6.6794 -1.1550 -7.2009 -3.0131 -4.9283 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6157 4.9154 
3.0000 16.0000 1.0000 -2.0000 -2.0000 1.0000 18.0000 2 -1.0000 1.0000 5.7560 0.6599 -3.6183 -6.4469 -7.2176 2.7662 -3.8286 1.3451 3.6170 4.5647 8.5519 0.6413 -3.1126 -9.2301 -0.6551 -4.8341 -10.5420 -1.8999 1.0948 -5.4692 -7.9488 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6314 7.3896 
3.0000 33.0000 1.0000 1.0000 1.0000 1.0000 17.0000 2 -1.0000 0.0000 5.6300 -2.8102 5.9161 1.7536 -5.8068 -4.0577 6.9653 9.5834 -2.0746 -0.8677 -2.7430 0.8348 3.8655 -1.1245 -4.6364 8.2035 3.9210 -6.2593 -0.9602 2.6523 8.9709 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5949 7.2470 
3.0000 52.0000 1.0000 -1.0000 -1.0000 0.0000 20.0000 2 -1.0000 1.0000 7.2330 1.7502 -6.4188 -1.5437 -0.0648 -1.3490 5.6398 1.7893 4.8961 -5.3730 -3.7372 3.3871 -1.4606 0.7277 5.3063 -6.3894 2.5508 -1.6234 0.1314 -2.3237 -15.0773 0.3445 0.4406 0.2229 0.2741 0.3938 0.4685 0.2507 0.2852 0.2221 0.2895 0.3648 0.2610 0.3702 0.3368 0.5297 0.3424 0.2321 0.4322 0.2590 6.3201 1.5414 8.7837 
3.0000 29.0000 1.0000 -4.0000 -4.0000 1.0000 14.0000 2 -1.0000 1.0000 4.4280 -3.4727 3.7930 -6.9640 -1.4449 1.2701 -2.3992 -2.7542 -12.8920 -4.6526 0.8466 0.4476 -8.2804 -5.2655 -3.5753 -4.6831 -2.7030 -14.4318 4.8318 -6.4110 -9.8339 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5293 5.9615 
3.0000 55.0000 1.0000 2.0000 2.0000 0.0000 11.0000 8 1.0000 1.0000 3.5610 2.4711 2.3584 14.0053 8.6370 3.3302 -2.6738 0.6677 2.7946 -10.1962 -1.0332 0.9830 -0.1333 -1.2519 0.5313 6.0794 0.7148 9.1758 -1.1858 1.0518 4.7597 0.4757 0.2452 0.4065 0.3316 0.4337 0.2366 0.2849 0.2146 0.2543 0.3285 0.4290 0.2964 0.2334 0.4580 0.2034 0.2629 0.5095 0.3719 0.3460 6.3220 1.6496 5.2120 
3.0000 54.0000 1.0000 1.0000 1.0000 0.0000 11.0000 8 1.0000 1.0000 3.6290 0.8330 3.0977 -1.6625 10.2026 6.3172 2.6957 2.0494 8.1407 4.2219 2.4727 -7.3634 5.0849 1.2268 1.4876 -8.4868 -1.0660 3.5102 -5.5338 -3.7938 -5.3610 0.2729 0.5264 0.3625 0.2515 0.2051 0.4450 0.2988 0.3891 0.2596 0.3870 0.2950 0.2163 0.5091 0.4468 0.3274 0.2388 0.3425 0.3115 0.2459 6.3311 1.4993 5.1293 
3.0000 15.0000 1.0000 -4.0000 -4.0000 1.0000 17.0000 2 -1.0000 1.0000 5.4590 -5.7045 -4.4010 -4.1707 -0.5842 -1.4963 -4.6637 1.4081 -2.8383 0.3554 2.4985 -0.7872 -3.8423 -5.3940 -2.8538 -15.4636 -7.2882 1.5457 -5.5636 -6.2874 -16.2328 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7250 7.1934 
3.0000 11.0000 1.0000 0.0000 0.0000 0.0000 14.0000 2 -1.0000 0.0000 4.7260 -0.3867 -2.6931 -1.1547 2.2106 2.6807 1.3354 6.4774 -9.7331 4.2083 -3.4953 -0.4748 3.0435 5.5171 -9.5843 -1.4878 1.5384 -8.9297 -0.6976 2.7940 8.3739 0.2459 0.3275 0.3999 0.4533 0.3106 0.2517 0.2792 0.4362 0.3399 0.4423 0.3054 0.4644 0.2509 0.3139 0.2002 0.3444 0.2254 0.2680 0.4749 6.3340 1.5716 6.2939 
3.0000 31.0000 1.0000 -1.0000 -1.0000 1.0000 13.0000 2 -1.0000 1.0000 4.3150 -2.7249 -12.5780 -2.2318 0.2633 -6.2020 1.3629 1.5851 7.1757 8.5461 -6.0656 -3.1216 -4.6387 -1.8006 -5.0620 2.1604 -4.4664 0.3695 3.7391 -0.8790 4.3348 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7076 6.0162 
3.0000 7.0000 1.0000 4.0000 4.0000 1.0000 12.0000 8 1.0000 1.0000 3.8940 4.2068 3.6223 0.9990 8.4478 14.2311 5.1614 0.2876 3.2089 5.4857 14.9235 -5.2786 -1.9956 2.9641 2.2068 0.8662 -2.1812 7.2739 3.6137 7.2690 3.0724 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6336 5.5450 
3.0000 8.0000 1.0000 -4.0000 -4.0000 0.0000 11.0000 2 -1.0000 1.0000 3.3040 0.0091 1.5067 1.9770 -3.8705 -11.7455 -7.3108 3.2506 -5.8375 -9.8867 0.3150 1.6453 -8.4139 -6.5060 -4.6100 -10.3641 -4.0414 2.3456 -11.7906 -0.4823 -7.0386 0.3490 0.2344 0.3381 0.2647 0.3857 0.2020 0.4454 0.2430 0.4875 0.3400 0.3748 0.2419 0.4996 0.4012 0.2843 0.2243 0.2767 0.4261 0.3147 6.3333 1.5240 4.8382 
