subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
3.0000 11.0000 -0.0000 0.0000 4.0000 2 -1.0000 1.0000 0.9510 0.0000 -2.8550 -5.3025 -4.4082 6.3238 -6.2825 0.2553 11.3785 -3.8534 -7.2731 1.5150 -4.6715 5.1672 4.4458 1.4423 2.3270 -6.1964 2.1201 -0.6483 5.2205 0.1764 0.2480 0.3083 0.3487 0.2828 0.5199 0.2551 0.3538 0.2021 0.5196 0.2171 0.4218 0.5057 0.4410 0.2068 0.3358 0.2412 0.4178 0.2760 0.2176 6.3189 1.4906 2.4514 
3.0000 12.0000 0.0000 1.0000 6.0000 2 -1.0000 1.0000 1.8360 0.0000 2.6437 -9.8567 3.7559 6.5552 -1.2107 -1.7860 2.2628 4.1074 11.6123 -0.7902 2.7486 -2.1262 -6.7762 -2.8367 0.4775 3.6219 -4.7080 -7.5221 1.2486 -1.0626 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6765 3.5199 
3.0000 13.0000 0.0000 1.0000 20.0000 2 -1.0000 1.0000 6.8750 0.0000 3.9311 0.8992 -0.0024 4.5594 1.0720 -3.0682 -6.8764 -3.8721 7.4960 1.1431 -3.9529 4.1882 0.7546 0.8790 -2.3478 6.5773 -1.2958 4.3094 -14.0371 0.2318 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6779 8.5593 
3.0000 14.0000 0.0000 0.0000 11.0000 2 -1.0000 1.0000 3.8130 0.0000 -0.2040 -3.6099 1.1169 8.4042 -4.0009 -2.0433 1.7807 4.3602 -9.8451 -7.1977 8.5649 -3.4226 -1.9773 6.9359 -2.3035 0.9928 -1.1252 -3.2316 1.5826 6.2795 0.4315 0.3160 0.5046 0.2177 0.3455 0.5074 0.2583 0.4609 0.2853 0.3995 0.2810 0.2518 0.3922 0.3213 0.2330 0.3206 0.3500 0.2008 0.2426 6.3201 1.7194 5.5472 
3.0000 15.0000 0.0000 0.0000 11.0000 2 -1.0000 1.0000 3.6150 0.0000 -2.2680 2.8476 -1.4266 -0.5725 4.1777 4.5008 -1.7874 1.3721 -4.9506 -13.9219 -7.0498 5.3613 -1.2808 4.0977 5.0208 3.7161 3.4586 4.8236 -4.3033 -2.8965 0.4251 0.2418 0.4066 0.2345 0.5190 0.2061 0.4198 0.3112 0.5122 0.2919 0.2139 0.2735 0.2329 0.2601 0.4436 0.3420 0.4104 0.2379 0.3387 6.3212 1.5723 5.1993 
3.0000 16.0000 -0.0000 1.0000 6.0000 2 -1.0000 1.0000 1.7100 0.0000 -3.6332 2.9551 -1.0731 -3.5832 -7.4041 -5.4933 2.7725 0.8199 -0.1625 5.0087 6.7301 4.1960 5.1806 0.8519 7.3634 2.1587 -9.5468 -1.0328 3.3093 -7.4972 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6256 3.3442 
3.0000 17.0000 -0.0000 0.0000 12.0000 2 -1.0000 1.0000 4.0110 0.0000 4.8984 -9.0295 1.0741 -5.3225 -8.3169 6.9555 -3.1853 -4.0425 3.7709 6.3179 1.9109 -4.9805 2.6458 2.3184 5.3028 -0.8072 -1.9072 -5.4105 1.3246 4.7765 0.3179 0.4497 0.2469 0.3733 0.5222 0.2787 0.2325 0.3606 0.2378 0.3586 0.3054 0.4530 0.3235 0.2405 0.3295 0.2762 0.2164 0.4885 0.3122 6.3233 1.4864 5.4955 
3.0000 18.0000 -0.0000 0.0000 6.0000 2 -1.0000 1.0000 2.2990 0.0000 -0.3819 4.0362 -1.9054 -2.7745 -5.3008 0.2112 5.1047 -9.3060 -4.9566 -0.3561 3.5673 4.2188 1.5877 1.2052 -3.9050 -1.1321 9.4667 -9.9545 2.0122 7.1087 0.4503 0.2293 0.4879 0.4094 0.4721 0.2846 0.3517 0.2282 0.3381 0.2033 0.2761 0.2314 0.3949 0.5177 0.2360 0.3272 0.4355 0.2114 0.2461 6.3311 1.6474 3.9661 
3.0000 19.0000 0.0000 1.0000 6.0000 2 -1.0000 1.0000 1.8260 0.0000 0.4223 -9.7584 -4.4814 -4.3206 -3.5990 8.0901 3.4413 5.7975 1.5042 -2.8570 2.9518 0.6567 -7.8681 -0.0013 5.8456 0.0292 4.5983 -1.9946 5.7636 -5.2770 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4082 3.2436 
3.0000 20.0000 -0.0000 0.0000 9.0000 2 -1.0000 1.0000 3.0170 0.0000 -0.0759 5.9750 -3.2752 1.5115 3.6914 -5.4350 8.3792 -1.0065 -5.6703 -2.7352 8.1487 -1.5514 1.5933 3.0901 2.7553 -10.4422 1.1614 -9.2816 0.0181 1.3049 0.2132 0.3570 0.2262 0.4335 0.5021 0.4084 0.4376 0.3021 0.2100 0.3504 0.3761 0.2461 0.2832 0.3617 0.4350 0.2823 0.3687 0.3155 0.2174 6.3263 1.6348 4.6674 
3.0000 21.0000 0.0000 1.0000 12.0000 2 -1.0000 0.0000 3.9630 0.0000 0.6615 4.2959 -9.2353 4.8239 -3.4720 5.7325 -4.1121 -6.1397 8.1450 -0.5973 -6.6292 -3.1046 -0.8996 -0.6422 4.3787 2.3490 5.3460 5.9029 -6.9632 -1.1559 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5301 5.5139 
3.0000 22.0000 0.0000 1.0000 16.0000 8 1.0000 1.0000 5.0100 0.0000 -1.7353 4.4488 -3.9083 6.6172 -2.1524 0.2673 -1.3662 0.6782 -1.8384 -6.3378 -2.6005 -4.7655 -0.1906 0.7451 10.5062 11.8004 -2.1736 -5.9620 2.6740 -3.1592 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5104 6.5278 
3.0000 23.0000 -0.0000 0.0000 10.0000 8 1.0000 1.0000 3.0330 0.0000 -4.7646 1.2781 -7.4064 4.8688 -0.1129 -5.9133 2.9072 5.0659 3.6147 5.0994 -2.8005 2.8868 -8.7168 -3.7183 7.4088 -0.7512 5.7753 3.6460 -7.9484 -0.7346 0.2811 0.3160 0.2616 0.2885 0.2531 0.4656 0.3140 0.3602 0.4659 0.3439 0.2765 0.4325 0.4657 0.2168 0.2688 0.2381 0.2838 0.4603 0.3353 6.3275 1.4481 4.4838 
3.0000 24.0000 0.0000 1.0000 14.0000 2 -1.0000 1.0000 4.5690 0.0000 4.2208 -1.4237 -2.4875 -9.5262 12.9866 -1.5810 0.9239 -7.8768 -3.6131 -5.3706 3.0735 -0.9982 3.4123 5.3901 2.7562 3.8294 1.7137 -3.8347 -1.6361 0.8860 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6011 6.1696 
3.0000 25.0000 -0.0000 1.0000 11.0000 8 1.0000 1.0000 3.6610 0.0000 0.3068 1.3503 9.4872 -3.1897 -6.0962 6.0138 2.0491 -3.5391 1.1195 -5.7681 -0.5653 1.2118 -4.9234 2.4763 -6.5268 1.4686 5.2105 -4.9218 10.1709 -5.5682 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7190 5.3786 
3.0000 26.0000 0.0000 1.0000 9.0000 8 1.0000 0.0000 2.7980 0.0000 -1.4621 -5.6095 -1.4541 8.0048 -6.6064 0.4977 10.2594 0.8579 -3.2559 1.1526 7.1978 3.1150 -1.9060 1.6691 -0.9024 -3.5236 0.7143 5.3113 -6.3345 -6.9313 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4132 4.2157 
3.0000 27.0000 -0.0000 0.0000 15.0000 8 1.0000 1.0000 4.7580 0.0000 1.5877 3.4828 -9.8602 1.6243 5.1587 -6.8118 -3.3126 1.1650 4.1421 -5.6345 -3.8762 0.4629 -3.3323 -0.2307 -5.5055 2.4675 -4.1669 4.9212 5.9722 10.1355 0.4031 0.3120 0.4474 0.3115 0.2297 0.2910 0.2106 0.2673 0.2333 0.3624 0.4695 0.4027 0.2959 0.3975 0.2461 0.5129 0.2237 0.2805 0.4337 6.3307 1.4863 6.2593 
3.0000 28.0000 0.0000 1.0000 12.0000 8 1.0000 1.0000 3.7860 0.0000 1.4296 2.0035 0.7797 -0.4716 -1.3134 7.6667 -4.7639 -1.2683 4.9180 6.8889 8.9721 -0.6800 -6.5510 -5.5322 -9.3007 -7.3096 -0.8097 0.2715 2.7854 2.5999 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7035 5.5033 
3.0000 29.0000 0.0000 0.0000 16.0000 8 1.0000 1.0000 4.9400 0.0000 0.3581 1.0417 14.4892 0.3830 0.2779 -1.9196 -1.7313 -1.9617 -11.2665 0.4544 -0.1663 -0.8069 -3.3490 0.5901 3.2626 -4.2067 -3.2279 5.3758 5.6513 -3.6498 0.4860 0.2312 0.4810 0.3838 0.2364 0.4912 0.3860 0.3185 0.2904 0.2408 0.2852 0.2230 0.3200 0.2358 0.3219 0.3939 0.4217 0.3488 0.2301 6.3257 1.5432 6.4907 
3.0000 30.0000 -0.0000 0.0000 19.0000 8 1.0000 1.0000 6.1760 0.0000 0.8747 2.9567 0.7793 -3.0471 14.2030 -8.0399 3.7779 -0.6510 -8.2190 -6.3316 0.4691 2.1724 2.4073 -0.1071 -0.2114 5.0635 -2.5268 -3.1868 3.9334 -3.9056 0.2024 0.3898 0.2358 0.3430 0.2093 0.3371 0.4745 0.3392 0.4094 0.4632 0.2641 0.2345 0.3320 0.4123 0.3753 0.3114 0.2289 0.4605 0.3064 6.3290 1.6269 7.8097 
3.0000 31.0000 -0.0000 1.0000 11.0000 8 1.0000 1.0000 3.6330 0.0000 -4.2106 1.4139 -1.4827 10.8121 6.1124 -7.9371 3.5933 2.3110 -0.7165 -0.8822 -2.7754 3.1471 -6.6395 -2.8360 10.4585 -1.3134 -2.1984 -3.2350 -1.3482 -1.8655 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5291 5.1672 
3.0000 32.0000 0.0000 0.0000 18.0000 8 1.0000 0.0000 5.6890 1.0000 3.7237 -2.6604 -0.5815 4.4194 -6.7649 1.1364 5.3028 -5.4602 -7.9047 5.9909 3.5243 9.0692 -1.2239 4.9344 1.4115 -5.6148 -8.0165 -0.3766 -3.9709 1.7681 0.2735 0.2436 0.3191 0.4718 0.2318 0.3629 0.2345 0.3861 0.4783 0.3919 0.3508 0.2740 0.3480 0.4143 0.2419 0.2710 0.3153 0.3938 0.3272 6.3298 1.6764 7.3727 
3.0000 33.0000 0.9900 0.0000 17.0000 8 1.0000 1.0000 5.3800 2.0000 3.0950 4.2312 4.9324 6.2448 0.9973 0.2554 -0.9929 -0.8694 -2.8903 -1.5934 -4.0738 1.8488 -11.8526 0.9255 9.9748 10.9915 2.5976 -3.9022 -0.5133 2.0909 0.2678 0.2039 0.2711 0.4567 0.3021 0.4598 0.2297 0.2702 0.3024 0.5264 0.3703 0.2068 0.2387 0.4417 0.3900 0.2667 0.4210 0.2542 0.4432 6.3225 1.4803 6.8644 
3.0000 34.0000 0.6600 1.0000 16.0000 8 1.0000 1.0000 5.1210 2.0000 1.3502 7.6222 -3.6016 -2.6906 -0.6635 1.8532 2.7778 3.9774 -8.7140 10.1807 -4.6210 4.0158 3.5887 5.1468 -4.3738 -1.5277 -7.2198 5.5644 -2.4780 2.7249 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4582 6.5720 
3.0000 35.0000 -0.6600 0.0000 15.0000 2 -1.0000 1.0000 4.7160 2.0000 2.3952 -4.9276 6.5299 5.4647 -7.5003 0.6193 -3.7733 -1.6626 1.9323 -14.9540 1.7627 -1.4424 1.6705 3.1388 -1.6653 2.0476 -0.8144 2.9319 1.4271 -6.4524 0.5307 0.2062 0.3989 0.3218 0.2148 0.2453 0.4785 0.2571 0.3485 0.2512 0.2049 0.4937 0.3097 0.2398 0.4251 0.3901 0.2184 0.3808 0.4060 6.3217 1.4423 6.1669 
3.0000 36.0000 0.3300 1.0000 15.0000 2 -1.0000 0.0000 4.7640 2.0000 -4.1928 -2.9852 -3.2733 0.8966 -7.4258 -1.2778 3.2202 -3.6766 7.3458 6.0053 1.1077 2.3695 -3.1461 2.0779 -2.4208 -5.4977 -4.1384 8.2812 6.1506 8.9665 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6344 6.4149 
3.0000 37.0000 -0.3300 0.0000 16.0000 8 1.0000 0.0000 5.1380 3.0000 -1.4186 -6.2138 -5.3104 11.1659 7.2250 -5.3416 0.9923 -0.6726 -1.1103 -4.1552 -0.3886 -1.8315 3.6325 -2.6126 -3.4459 6.6495 -8.2622 3.1568 -2.0138 3.8427 0.4262 0.2702 0.3264 0.2984 0.4127 0.3536 0.2882 0.2345 0.2601 0.3121 0.2492 0.2088 0.2666 0.5192 0.4704 0.2537 0.5103 0.3984 0.2775 6.3366 1.5699 6.7224 
3.0000 38.0000 -1.3200 0.0000 19.0000 2 -1.0000 1.0000 6.2810 4.0000 -2.1728 -2.8968 2.2198 -1.6003 2.1394 -6.3171 -4.1753 -5.0739 0.7395 0.0518 -6.1613 -6.8424 -6.2300 0.6911 -6.5747 0.0900 -4.9002 3.8520 6.1990 12.2334 0.4572 0.2158 0.4635 0.2880 0.2246 0.3369 0.2218 0.2688 0.4519 0.3787 0.2445 0.3987 0.2661 0.4789 0.3000 0.4436 0.2788 0.2077 0.4008 6.3264 1.5444 7.8319 
3.0000 39.0000 -0.9900 0.0000 16.0000 2 -1.0000 1.0000 4.9680 4.0000 -1.8760 -3.8333 3.7771 -1.5606 -0.4054 -3.9010 -10.0381 -8.7941 -5.0840 8.3574 1.2946 1.4661 -4.9483 -8.4132 1.8080 3.5315 5.3916 0.5016 3.4716 0.8270 0.2617 0.4235 0.3581 0.3286 0.2237 0.4861 0.4422 0.3075 0.2263 0.3198 0.2473 0.4598 0.2792 0.2182 0.3617 0.2316 0.3214 0.5047 0.3313 6.3328 1.7203 6.6858 
3.0000 40.0000 -0.6600 1.0000 12.0000 2 -1.0000 1.0000 3.9050 4.0000 -4.9780 7.1338 -0.5790 2.8668 0.8620 -0.0988 -2.8427 -5.2776 -4.0245 -5.9640 -6.5846 -1.3409 9.8880 -7.1235 -3.8522 -1.7549 -2.0754 7.8897 4.6876 -1.5157 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7079 5.6226 
3.0000 41.0000 0.6600 0.0000 13.0000 2 -1.0000 0.0000 3.8140 5.0000 1.3960 -0.7701 2.2059 6.5513 -0.5240 5.9606 -5.1600 1.7105 -0.4517 -2.0341 -10.0246 1.0130 0.5042 -2.8066 -1.8507 12.5070 -0.6298 8.8079 -0.4871 -1.6404 0.2544 0.2141 0.2482 0.3567 0.2717 0.5236 0.2674 0.3403 0.2449 0.2093 0.4319 0.2572 0.3005 0.4134 0.3127 0.4697 0.4988 0.2744 0.4321 6.3214 1.5129 5.3314 
3.0000 42.0000 1.6500 1.0000 16.0000 8 1.0000 1.0000 5.1580 5.0000 2.4480 1.9166 -0.5835 -2.4214 -3.7520 1.2578 1.8334 7.2076 -2.5424 -6.8341 5.9724 -7.2246 6.2568 3.8455 8.8214 9.8808 0.1843 2.0459 7.8229 -3.3809 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5576 6.7250 
3.0000 43.0000 -1.6500 1.0000 14.0000 2 -1.0000 1.0000 4.4130 5.0000 0.3591 0.9479 1.0311 -4.7427 4.8996 -9.0034 -3.9062 -7.9118 -0.4980 -5.2114 4.7855 -4.9439 1.1245 3.5899 1.7206 -7.9521 4.5672 -4.0555 -10.4326 2.2751 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5257 5.9471 
3.0000 44.0000 1.6500 1.0000 19.0000 8 1.0000 1.0000 6.0050 5.0000 3.3334 -4.6523 0.7441 7.5633 4.4039 5.4287 -2.9841 4.0332 2.1642 4.9818 1.0937 -7.3667 -0.2489 9.4750 -3.6273 5.6187 6.9076 1.4398 -8.4078 5.0803 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4377 7.4561 
3.0000 45.0000 -1.6500 0.0000 20.0000 2 -1.0000 1.0000 6.6090 6.0000 -6.3480 5.8932 1.8266 -0.1866 -2.6332 -4.0553 6.4668 -3.3177 4.6920 4.8691 -1.3735 -11.0820 -1.6838 -7.8940 -3.4090 2.9752 -4.2158 -7.6715 -5.6358 0.3636 0.4231 0.3002 0.3852 0.2064 0.3561 0.3905 0.3005 0.2227 0.5071 0.2065 0.3185 0.2122 0.3689 0.2483 0.3541 0.4819 0.3265 0.2169 0.5068 6.3325 1.4290 8.0430 
3.0000 46.0000 -1.3200 0.0000 20.0000 2 -1.0000 1.0000 8.1070 6.0000 3.1977 -2.7962 -0.1640 -6.5524 -4.4637 -7.3974 0.7718 2.3736 -3.2947 -4.2674 -3.2175 3.7373 -4.6908 -4.4705 9.4093 -1.7018 6.0172 -4.9656 6.8361 -9.3487 0.2530 0.3844 0.2694 0.2142 0.3288 0.4552 0.3433 0.5230 0.4872 0.2919 0.3866 0.3399 0.3937 0.2790 0.2161 0.3907 0.2150 0.3163 0.2308 6.3187 1.7204 9.8410 
3.0000 47.0000 0.9900 0.0000 10.0000 8 1.0000 1.0000 3.1740 6.0000 5.8334 0.6642 2.8027 5.2507 2.5833 -4.0850 9.1787 3.6957 1.1268 3.8593 -7.1379 -3.5527 4.4952 2.9495 -1.8594 -0.5566 -5.3201 9.5644 -7.6226 -0.2147 0.2774 0.5061 0.3221 0.3847 0.2236 0.4455 0.2064 0.5254 0.2808 0.3678 0.3152 0.4834 0.2314 0.2003 0.2997 0.2233 0.3391 0.4005 0.3039 6.3367 1.5991 4.7751 
3.0000 48.0000 0.6600 1.0000 13.0000 8 1.0000 1.0000 4.0770 6.0000 4.0389 -0.5585 7.4077 -5.9836 -2.9343 -12.9166 5.2912 0.3362 1.0508 8.1636 -0.3341 -3.5683 -1.6338 -3.1342 -1.4314 1.1194 4.5128 5.5128 0.9273 5.9719 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7178 5.7945 
3.0000 49.0000 -0.6600 1.0000 14.0000 2 -1.0000 1.0000 4.4610 6.0000 -4.7497 -2.8550 -4.6305 -0.3876 3.7763 0.9248 -7.3764 -0.2788 4.4696 -6.3999 1.8369 -4.1111 -3.5925 2.5491 -0.5348 1.7733 5.6494 -5.4963 -5.0526 12.9823 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7317 6.2120 
3.0000 50.0000 -0.6600 0.0000 15.0000 2 -1.0000 1.0000 4.5160 6.0000 -4.0174 -10.2633 -1.6244 -2.3145 7.2681 3.8710 0.0190 2.0795 -2.2405 -1.2475 7.4869 2.8500 -1.4529 -0.0951 -1.1993 6.6088 -5.2473 -9.2046 2.7031 -6.6606 0.2485 0.2760 0.4292 0.2114 0.3669 0.4198 0.3239 0.2036 0.3339 0.2072 0.4718 0.4288 0.2488 0.3416 0.2403 0.4675 0.3965 0.4687 0.2486 6.3329 1.4611 5.9830 
