subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
13.0000 11.0000 -0.0000 0.0000 9.0000 8 1.0000 1.0000 2.5910 0.0000 -1.2596 3.0832 -0.7259 -3.9709 2.7505 11.5252 -1.9707 1.4635 -3.8694 -1.3641 11.3840 -0.1624 -10.2092 -4.3910 1.1718 -0.1537 -2.4654 -1.2159 -1.7493 1.5671 0.2979 0.5034 0.3241 0.2323 0.3831 0.2482 0.1998 0.2630 0.3812 0.4324 0.5193 0.4068 0.2768 0.2468 0.3823 0.2126 0.5002 0.2320 0.2768 6.3192 1.6139 4.2250 
13.0000 12.0000 -0.0000 1.0000 15.0000 8 1.0000 0.0000 4.8910 0.0000 -3.6923 1.6470 -1.7792 -3.4726 -7.6092 -5.7284 7.3247 12.3416 1.7030 1.8708 3.7774 -2.2618 -5.1023 0.7001 -1.6899 3.2749 -2.1149 -6.0675 -0.7549 7.0416 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6502 6.5590 
13.0000 13.0000 0.0000 1.0000 16.0000 8 1.0000 0.0000 5.0300 0.0000 0.2545 6.5364 -8.1144 1.2010 -2.2939 0.0794 -7.9795 1.3132 -3.8099 2.9935 3.7316 -6.0953 -3.3731 -1.4853 8.6470 3.5415 -4.2449 0.0633 -0.3757 9.7120 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7196 6.7641 
13.0000 14.0000 -0.0000 1.0000 20.0000 8 1.0000 0.0000 7.9380 0.0000 2.5879 -2.9975 0.2482 2.9470 6.8762 9.1485 -4.1027 5.4128 -0.6585 1.3237 -5.3800 -4.9594 -7.4060 1.2049 -8.1851 -3.0855 0.2738 -1.3211 1.5003 8.4295 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4584 9.4056 
13.0000 15.0000 -0.0000 0.0000 20.0000 2 -1.0000 1.0000 7.2750 0.0000 -0.9373 1.1114 -4.2163 4.3621 5.9911 -12.5710 -0.1765 -4.5904 6.7386 -0.5532 -5.9445 -3.0030 3.7150 -1.5765 2.0104 -2.1246 -0.9541 10.9639 -0.5304 1.4157 0.2048 0.2761 0.4355 0.4052 0.2737 0.4901 0.3295 0.2576 0.3226 0.4943 0.2298 0.2866 0.2597 0.2855 0.4271 0.3822 0.3292 0.3876 0.2483 6.3256 1.5195 8.7919 
13.0000 16.0000 0.0000 1.0000 14.0000 8 1.0000 0.0000 4.5100 0.0000 1.3605 1.4634 2.2347 3.7706 0.3020 -7.5350 0.4643 -3.9945 -1.7969 0.2588 -3.4038 -1.8236 10.2593 -2.0834 6.0287 9.3542 -1.4474 -3.1102 -10.4137 1.1831 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6750 6.1944 
13.0000 17.0000 0.0000 0.0000 20.0000 8 1.0000 1.0000 6.9960 0.0000 -0.7926 2.3889 -1.6924 2.4932 8.8939 -1.6108 2.1870 -2.1021 -9.8618 -4.9462 2.3193 -3.0063 -0.7592 -8.4726 0.8838 12.8711 -1.1024 -0.3437 1.3713 2.5803 0.5281 0.4255 0.2599 0.2895 0.4254 0.4523 0.3453 0.3912 0.3373 0.2206 0.3642 0.3908 0.2400 0.2077 0.3971 0.3267 0.2189 0.2818 0.2168 6.3191 1.4022 8.4131 
13.0000 18.0000 0.0000 0.0000 20.0000 8 1.0000 1.0000 7.2500 0.0000 2.9179 -5.8842 1.3417 4.3417 0.1250 2.3615 11.4486 -3.6261 -0.9775 -10.1420 -1.2221 6.0909 -3.6972 -0.1266 -3.6483 -3.4517 6.5631 -4.5091 0.3379 0.9185 0.2505 0.2774 0.4371 0.2038 0.4010 0.2498 0.2927 0.3799 0.3389 0.2869 0.4205 0.2379 0.4607 0.2339 0.3725 0.4708 0.3631 0.2719 0.3866 6.3360 1.4772 8.7337 
13.0000 19.0000 -0.0000 0.0000 20.0000 2 -1.0000 1.0000 7.9010 0.0000 3.3678 3.8795 -0.4493 -8.4787 6.6974 1.0439 -7.5990 5.6552 -5.7116 -7.7654 -3.8907 -1.9449 2.3759 3.3357 1.9764 8.6799 -3.0840 -2.8696 5.2691 0.4127 0.2509 0.3225 0.4383 0.3907 0.2408 0.4597 0.2500 0.4369 0.3248 0.2117 0.5126 0.3786 0.2150 0.2989 0.3336 0.5017 0.2338 0.2927 0.2260 6.3191 1.6604 9.5680 
13.0000 20.0000 -0.0000 1.0000 9.0000 8 1.0000 0.0000 2.8350 0.0000 -1.4383 -0.1508 9.7336 7.4407 -0.4871 2.8399 7.1717 1.7882 3.3222 -2.1164 -8.5121 4.0766 2.5882 -4.5719 -2.6218 -3.0876 0.1893 -3.9460 -6.9649 -6.6689 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4021 4.2353 
13.0000 21.0000 -0.0000 1.0000 12.0000 2 -1.0000 1.0000 3.8400 0.0000 -3.8780 4.1306 -0.1706 -8.2777 2.9067 4.8986 -6.6797 -6.8379 0.5926 -9.4245 -4.0525 4.5359 2.4026 0.2392 5.0978 6.6877 -0.3276 6.2403 -1.8316 2.7723 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6708 5.5078 
13.0000 22.0000 -0.0000 0.0000 20.0000 2 -1.0000 1.0000 7.1970 0.0000 0.9952 2.8839 -9.1910 8.9134 -6.2962 -0.9107 -0.8363 -3.1287 -6.1062 -6.5428 4.5112 3.7378 0.7013 2.4559 -2.0297 4.6263 7.8121 -4.3432 3.2225 0.1498 0.2632 0.4335 0.2158 0.3603 0.2476 0.2890 0.4649 0.2084 0.3930 0.2420 0.3597 0.2720 0.3192 0.2149 0.2617 0.5080 0.4400 0.3918 0.4488 6.3338 1.6334 8.8313 
13.0000 23.0000 0.0000 0.0000 14.0000 2 -1.0000 1.0000 4.8010 0.0000 -2.2151 -1.4059 0.6771 1.7881 -12.7121 -0.3057 -5.6347 2.2681 5.5901 -4.4380 0.1671 3.6273 -1.7136 -2.8008 1.6469 5.2284 -2.0129 7.7160 -3.5994 10.0997 0.5143 0.4365 0.2674 0.4127 0.3773 0.4297 0.3322 0.2792 0.3150 0.5233 0.3127 0.2040 0.2771 0.2224 0.4127 0.2668 0.2265 0.3079 0.1998 6.3174 1.4328 6.2518 
13.0000 24.0000 0.0000 0.0000 19.0000 2 -1.0000 1.0000 6.0070 0.0000 -3.0680 -2.3042 -0.9578 6.9725 -5.6399 1.6980 2.2511 4.1476 3.9159 6.3202 -6.0605 5.9229 -6.5571 -5.3261 6.7817 -9.8324 -1.8540 3.8005 0.2603 -0.7214 0.2094 0.4283 0.3913 0.3126 0.2115 0.4256 0.3032 0.2009 0.4168 0.2744 0.3296 0.2581 0.3976 0.3682 0.2227 0.3928 0.2946 0.3614 0.5253 6.3244 1.6108 7.6243 
13.0000 25.0000 0.0000 1.0000 17.0000 8 1.0000 0.0000 5.4080 0.0000 -1.2136 0.1643 3.0390 -11.5021 1.0601 2.8884 4.1184 1.5738 -4.2118 -4.5805 -0.2855 2.1363 1.6330 7.9162 8.3357 1.8600 -1.2999 0.3630 -0.0217 -10.5233 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4498 6.8751 
13.0000 26.0000 0.0000 0.0000 20.0000 2 -1.0000 1.0000 7.4020 0.0000 -1.0893 2.0340 3.6380 1.4926 3.2601 -4.7706 1.2049 -1.5963 -0.8530 -4.2827 6.8330 7.3337 8.1365 -8.4316 -6.7402 -1.4875 -9.0965 0.8677 4.5153 -0.4394 0.3631 0.3137 0.2074 0.4360 0.2287 0.4286 0.5271 0.3222 0.5158 0.2437 0.2930 0.2301 0.4764 0.3517 0.2676 0.3247 0.2648 0.2195 0.3052 6.3193 1.5059 8.9197 
13.0000 27.0000 -0.0000 1.0000 20.0000 2 -1.0000 1.0000 7.3870 0.0000 3.5719 -0.1305 5.3800 5.1638 -3.0986 -2.6308 -1.4816 -9.6889 1.8281 7.5802 -3.6305 6.9862 4.1381 0.0959 1.9262 -1.5613 0.3346 -2.1597 -11.9689 0.0709 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6297 9.0214 
13.0000 28.0000 -0.0000 1.0000 20.0000 8 1.0000 0.0000 7.0520 0.0000 2.8671 7.6865 4.7925 -10.6140 -6.1597 -1.3844 0.9881 1.9712 -3.5054 -7.3619 8.1165 3.1204 2.8372 -4.4792 0.8743 -3.4231 1.7831 4.4712 -2.4364 -0.0750 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4569 8.5028 
13.0000 29.0000 0.0000 1.0000 20.0000 2 -1.0000 0.0000 6.9490 0.0000 2.8692 -8.7012 2.1033 2.4316 -0.7660 -0.3595 4.6121 1.4027 -8.4545 -1.6568 6.6861 4.4125 4.1756 -10.2518 -1.2749 -1.0615 6.3401 -1.1625 -6.6037 4.4382 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5047 8.4662 
13.0000 30.0000 0.0000 0.0000 20.0000 8 1.0000 0.0000 7.3370 1.0000 -4.1103 1.9604 -3.9177 1.1389 5.9606 -2.4185 8.8012 -7.1428 -7.8992 1.0456 1.2446 4.0749 0.7095 2.9689 3.9507 3.4212 -6.2379 5.2964 -3.1532 -7.4132 0.2394 0.4181 0.2158 0.2674 0.3681 0.2754 0.4247 0.2573 0.4081 0.5098 0.3338 0.4773 0.2409 0.2114 0.3070 0.2760 0.5099 0.2335 0.3463 6.3204 1.4317 8.7875 
13.0000 31.0000 -0.9900 0.0000 20.0000 8 1.0000 0.0000 7.7580 1.0000 1.8597 -11.0155 -8.1024 5.1933 -6.2105 -0.5314 -6.3301 -3.2999 1.4317 -2.9461 -3.5801 -0.8494 10.0217 -0.5785 5.3933 2.5179 -3.2902 -0.6903 -3.9611 3.8732 0.2746 0.3634 0.3026 0.4549 0.5113 0.3344 0.2079 0.2769 0.3046 0.2459 0.4176 0.2554 0.3038 0.2710 0.4305 0.3540 0.2261 0.4257 0.3719 6.3326 1.6380 9.4093 
13.0000 32.0000 1.9800 0.0000 14.0000 8 1.0000 1.0000 4.2420 2.0000 -1.5577 4.3781 6.1892 -9.2740 4.5489 2.2545 -2.6034 -0.9399 0.5958 2.2787 3.4687 11.8792 -1.0480 2.3232 7.1974 -6.4270 3.2180 4.3163 8.5467 1.6647 0.2046 0.3007 0.3757 0.3105 0.2424 0.4215 0.3095 0.2443 0.3392 0.2387 0.2901 0.2539 0.3774 0.5318 0.4948 0.2353 0.2946 0.4709 0.3957 6.3314 1.6089 5.8592 
13.0000 33.0000 1.6500 1.0000 20.0000 8 1.0000 1.0000 6.5870 2.0000 -2.5926 0.0933 0.3512 -3.2264 9.3424 2.9622 -3.8518 -2.2715 -5.9297 1.8883 8.3711 6.5415 -0.0375 9.5980 2.0772 2.5088 -0.6365 9.1802 -5.1630 4.6805 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4256 8.0211 
13.0000 34.0000 1.6500 0.0000 12.0000 8 1.0000 1.0000 3.9230 2.0000 3.6816 4.7517 -4.3078 2.3153 7.6912 -8.7757 5.6560 6.6461 4.6505 6.3736 1.2697 4.5294 0.9446 4.8214 -6.0224 -0.0041 -6.4759 8.6120 -3.0217 -1.4060 0.4131 0.3763 0.4453 0.2853 0.4360 0.3449 0.3145 0.3535 0.2436 0.4172 0.2621 0.4213 0.2346 0.3870 0.2444 0.3621 0.3018 0.2138 0.2649 6.3217 1.4210 5.3406 
13.0000 35.0000 -1.3200 1.0000 20.0000 2 -1.0000 1.0000 8.0870 2.0000 -4.2303 1.5737 3.7513 -8.2281 1.1423 -3.8748 0.3304 6.3549 0.1034 -4.4920 -2.4719 -9.8662 2.7255 -3.6951 -7.0305 1.7713 -9.4444 -0.2548 1.5389 7.9143 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4046 9.5043 
13.0000 36.0000 1.3200 0.0000 7.0000 8 1.0000 1.0000 2.0560 2.0000 3.3574 6.5224 6.4099 1.2721 11.7533 -1.2535 -5.8460 0.3641 -8.3179 -4.0452 2.7752 -0.9528 5.9987 -5.8655 1.9016 -0.9441 5.3462 -0.3105 5.7835 1.7987 0.2844 0.2305 0.4829 0.2570 0.3039 0.4116 0.3241 0.4314 0.4633 0.2519 0.2107 0.3659 0.4160 0.2478 0.2762 0.3045 0.2354 0.3537 0.4785 6.3297 1.5251 3.5899 
13.0000 37.0000 0.9900 0.0000 20.0000 8 1.0000 1.0000 6.8980 2.0000 4.2302 3.2826 -3.2256 -1.8495 1.4254 0.6565 -1.4518 1.7814 -8.5285 -1.9040 6.1496 -6.3613 0.4235 2.4268 -1.6437 5.5476 -1.3729 1.7076 3.5949 15.8931 0.2481 0.2873 0.4149 0.2420 0.2049 0.2369 0.4510 0.5117 0.2598 0.3570 0.3175 0.4983 0.3292 0.2500 0.5232 0.2374 0.3195 0.3566 0.2726 6.3179 1.5496 8.4654 
13.0000 38.0000 -0.6600 1.0000 11.0000 8 1.0000 0.0000 3.5300 2.0000 -2.3598 -4.0964 -3.5022 -4.1395 -0.1156 -1.5465 3.6587 0.7717 11.9239 -3.9905 -6.7914 -4.5121 -5.5176 -0.2242 10.1050 -1.1072 4.9932 -3.4076 -5.2865 1.6486 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6272 5.1637 
13.0000 39.0000 -0.6600 0.0000 20.0000 8 1.0000 0.0000 6.4430 3.0000 -1.9561 8.0035 0.7660 -1.5447 -2.7718 -13.0324 -2.2771 -2.2142 -0.4679 0.5144 -3.7626 5.1654 -5.9110 3.9419 -6.4567 5.5023 -0.2205 -0.8425 7.6116 -1.8621 0.2005 0.2467 0.4111 0.2102 0.3666 0.3187 0.2623 0.5008 0.2930 0.4260 0.4917 0.2191 0.3686 0.4657 0.2017 0.4251 0.2705 0.2014 0.4540 6.3338 1.5108 7.9601 
13.0000 40.0000 1.6500 0.0000 20.0000 2 -1.0000 0.0000 7.0080 3.0000 2.8240 -3.2400 5.4601 4.5625 5.5710 -0.5113 -4.2924 12.1719 6.9943 1.2817 -5.3242 -1.4106 2.6983 8.9244 1.8923 -1.6934 -5.0522 4.2019 3.1531 -4.5966 0.2946 0.2239 0.4142 0.3213 0.3899 0.2164 0.4763 0.2794 0.4937 0.3152 0.2353 0.4920 0.3317 0.2337 0.4984 0.2973 0.2649 0.2959 0.2550 6.3292 1.4997 8.5087 
13.0000 41.0000 -2.6400 1.0000 11.0000 2 -1.0000 1.0000 3.6460 3.0000 0.6600 -2.3295 -7.0176 -1.3547 4.3334 -1.2730 -5.1700 -11.9706 2.4385 -12.1419 1.9436 6.7134 -5.4547 -4.1047 -4.3357 1.4590 -7.0963 -3.6566 -0.1596 -6.2645 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7225 5.3635 
13.0000 42.0000 -2.6400 1.0000 7.0000 2 -1.0000 1.0000 2.2320 3.0000 -6.0422 -6.3801 -13.0556 0.2813 4.4919 -9.4684 8.0210 1.5194 1.9356 -0.9771 -2.2267 -2.1503 1.4250 -3.8953 -7.8338 -0.8737 -3.8822 -3.1867 -6.0865 -2.5242 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6593 3.8998 
13.0000 43.0000 2.6400 1.0000 8.0000 8 1.0000 1.0000 2.6440 3.0000 7.3420 -0.4952 7.8495 10.9599 2.2970 -0.2849 2.5225 2.0720 0.1460 0.0209 4.9316 9.9865 0.5717 -5.2084 -7.4571 -1.4151 4.9451 -0.3368 7.5621 8.2827 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7161 4.3781 
13.0000 44.0000 -2.6400 0.0000 19.0000 2 -1.0000 1.0000 6.2510 4.0000 -2.1953 -6.3042 -11.1906 -1.6711 2.5777 0.3943 -6.8675 -0.1047 -0.6526 -0.8074 -1.0504 -3.2812 -3.0682 1.6747 3.4934 4.0355 -6.6641 -12.4103 1.3253 -11.1668 0.2396 0.5028 0.3063 0.2015 0.5257 0.4141 0.3332 0.2706 0.4539 0.4958 0.2382 0.2118 0.2761 0.2168 0.3276 0.3893 0.2746 0.4015 0.2425 6.3218 1.5730 7.8352 
13.0000 45.0000 2.3100 0.0000 19.0000 8 1.0000 1.0000 6.2240 4.0000 6.9930 5.9011 4.1425 5.2190 0.2437 0.4613 -1.9018 1.0582 -0.5955 -1.4111 -7.9775 1.2677 7.9975 -7.3246 6.2099 10.6039 6.8570 -3.9688 4.7543 6.2634 0.2935 0.2165 0.2541 0.3766 0.4190 0.3711 0.4656 0.3132 0.2784 0.3136 0.4203 0.2560 0.3360 0.5134 0.2539 0.3277 0.4210 0.2289 0.2724 6.3312 1.4211 7.6577 
13.0000 46.0000 1.9800 0.0000 20.0000 2 -1.0000 0.0000 7.3780 5.0000 0.6037 2.9104 0.1438 0.3551 5.8674 7.0853 -7.5429 9.3528 1.9830 8.7982 -6.6235 -5.0467 -1.3780 1.5679 -2.2830 5.9250 8.6090 -0.2453 4.2773 3.2695 0.3111 0.2370 0.2899 0.3804 0.2277 0.3855 0.4348 0.2386 0.2006 0.3958 0.5041 0.2117 0.2726 0.4705 0.3903 0.2485 0.4476 0.2063 0.4784 6.3313 1.6698 9.0624 
13.0000 47.0000 2.9700 1.0000 17.0000 8 1.0000 1.0000 5.4070 5.0000 3.3092 4.9420 4.2569 14.1982 -2.2296 5.9108 -0.6675 2.7886 3.1490 4.9708 2.9209 3.5472 2.0808 2.0653 2.3585 5.1237 7.3761 0.5562 -12.9821 5.2892 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5461 6.9574 
13.0000 48.0000 2.9700 1.0000 9.0000 8 1.0000 1.0000 2.8890 5.0000 0.7101 5.0508 10.3345 0.5811 -0.0884 -2.1774 12.7350 8.9225 -1.7529 1.5427 -2.3074 4.4673 -2.3543 -3.2632 8.7129 5.3108 8.2315 0.3551 -3.1067 6.4155 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6814 4.5728 
13.0000 49.0000 -2.9700 0.0000 7.0000 2 -1.0000 1.0000 2.2180 6.0000 -6.6764 -8.0272 -5.0480 5.0965 -0.4548 -6.3042 -1.1213 -9.3028 -7.5317 3.5815 0.3438 -3.8195 -5.6869 -0.5078 4.1150 1.4138 -6.4950 -2.2207 -12.9559 3.4202 0.3734 0.2252 0.4042 0.2549 0.4858 0.3063 0.3480 0.3886 0.4553 0.3490 0.4834 0.2166 0.3301 0.2598 0.2188 0.2949 0.2083 0.4915 0.2308 6.3251 1.4289 3.6692 
13.0000 50.0000 -2.6400 1.0000 6.0000 2 -1.0000 1.0000 1.8570 6.0000 -1.9553 -0.5001 -6.5802 -7.6571 -3.9410 -5.5142 -0.7589 1.2226 -3.3839 -7.3304 6.4207 0.0840 3.7204 -13.1574 -3.7066 1.2875 1.4018 -11.0256 -3.7612 3.5685 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4952 3.3744 
