subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
8.0000 18.0000 1.0000 0.0000 0.0000 1.0000 12.0000 2 1.0000 1.0000 3.7970 -0.1881 1.3049 -8.6235 -1.5441 7.0093 -0.5449 4.8635 -3.6603 -6.2526 3.9655 -5.4132 -0.7627 -2.7207 0.1439 1.7348 -7.5447 12.1877 -1.6282 3.5722 3.4835 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6711 5.4647 
8.0000 53.0000 1.0000 0.0000 0.0000 0.0000 13.0000 8 -1.0000 1.0000 4.3420 2.8128 -10.1743 -2.1106 6.6620 -6.0430 -4.4266 5.7444 4.9718 7.7880 -2.4442 -2.1938 -0.1956 6.4303 2.7877 -2.8169 2.3058 -3.0636 -7.8838 1.6080 -0.1238 0.3455 0.2321 0.3806 0.3549 0.4266 0.2799 0.2442 0.2982 0.3740 0.2045 0.4509 0.4191 0.3322 0.2205 0.3679 0.4705 0.2021 0.4679 0.2489 6.3207 1.5403 5.8764 
8.0000 45.0000 1.0000 -1.0000 -1.1000 1.0000 5.0000 8 -1.0000 1.0000 1.4790 -0.0928 -4.7822 1.8703 1.3025 4.2066 -1.0436 2.5060 7.8610 -1.3924 -11.8505 -10.0017 -9.5996 -1.5454 3.6502 -2.1437 -2.4440 3.5937 2.0909 -3.9172 -0.9485 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4419 2.9299 
8.0000 51.0000 1.0000 -2.0000 -2.2000 0.0000 10.0000 2 1.0000 0.0000 2.8790 -2.1373 -5.9876 -2.4187 -1.3535 7.9196 2.7802 -6.6870 2.9833 -7.9698 2.5954 -5.8343 -4.6822 -5.4288 -9.4477 -6.9487 8.1472 -5.0862 -1.2170 -0.4248 -2.1633 0.2417 0.5118 0.2196 0.3186 0.3466 0.2777 0.2497 0.3508 0.2960 0.3277 0.4591 0.3528 0.2339 0.4629 0.4155 0.2726 0.3202 0.4365 0.2367 6.3304 1.6288 4.5301 
8.0000 46.0000 1.0000 0.0000 0.0000 1.0000 15.0000 2 1.0000 1.0000 4.9890 2.0991 4.3464 -10.7460 2.0325 0.3419 5.7065 -7.5036 6.2089 -2.5465 1.6249 7.9509 -3.8675 1.0197 -1.4577 9.2438 -2.3900 -2.4524 -1.5193 -5.6959 -0.7376 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5213 6.5229 
8.0000 39.0000 1.0000 0.0000 0.0000 0.0000 8.0000 8 -1.0000 0.0000 2.1810 0.0339 4.9011 -4.9900 -2.0977 2.8195 -9.0859 -6.9591 -4.3731 3.7549 2.5399 5.9214 3.5686 -4.7263 12.5941 1.2108 -0.0461 -2.2113 -2.1921 -2.4005 2.3049 0.2254 0.4202 0.2211 0.2900 0.3411 0.2675 0.4117 0.2371 0.4569 0.2895 0.2018 0.2929 0.5179 0.2417 0.2786 0.3114 0.3603 0.5191 0.4457 6.3299 1.5352 3.7319 
8.0000 31.0000 1.0000 -1.0000 -1.1000 1.0000 14.0000 8 -1.0000 1.0000 4.4230 -2.9425 -8.8943 2.8356 -3.6110 2.0197 -9.7470 -2.6704 -1.5306 -3.3226 8.1293 4.1101 1.1774 1.6867 -3.7829 1.5913 -1.2932 -2.9068 5.9799 2.0246 -11.7197 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7112 6.1406 
8.0000 44.0000 1.0000 -2.0000 -2.2000 1.0000 9.0000 2 1.0000 0.0000 2.6930 1.1706 -10.8816 -4.5476 6.2995 -6.3812 -1.4342 2.9614 -0.6571 2.3845 -7.7597 4.6187 -0.9076 3.1742 -6.4704 -10.2709 -2.7669 -2.5508 2.5582 -8.0997 -4.5781 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7189 4.4270 
8.0000 48.0000 1.0000 2.0000 2.2000 1.0000 15.0000 8 -1.0000 0.0000 4.8470 7.0325 -6.3807 -4.3516 0.5813 9.9735 7.7393 -0.9656 2.9117 -0.3647 -0.8217 7.3175 -5.4498 -0.0913 0.9249 5.6301 11.7034 2.9760 3.0894 0.8189 2.6728 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5557 6.4148 
8.0000 54.0000 1.0000 1.0000 1.1000 0.0000 11.0000 2 1.0000 1.0000 3.5650 0.4117 3.9779 4.0858 -8.4640 3.9653 -5.7577 1.7427 1.4818 0.6953 -2.7993 9.1490 7.6844 7.4063 -0.3401 -0.8524 2.1987 1.4767 -10.5690 5.5197 1.2343 0.4075 0.5101 0.2137 0.3244 0.4050 0.4417 0.2133 0.2904 0.3274 0.2608 0.4666 0.4134 0.2094 0.3490 0.2075 0.2726 0.4492 0.2248 0.3397 6.3265 1.6445 5.2156 
