subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
6.0000 11.0000 0.0000 1.0000 12.0000 8 -1.0000 0.0000 3.9330 0.0000 3.5175 2.3087 -2.4488 -1.1715 -4.9194 -4.1162 -11.6991 3.7282 3.1667 5.3753 -5.8401 0.0486 2.8415 -1.4454 1.9950 -2.1217 12.4509 -1.2868 -1.3591 0.3296 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5477 5.4833 
6.0000 12.0000 0.0000 1.0000 20.0000 8 -1.0000 1.0000 7.2930 0.0000 -1.9813 -4.5944 -1.6415 4.4399 5.5673 -0.2912 8.2763 -9.7646 -0.6333 -6.6746 2.5433 -3.6930 2.4314 2.4566 6.8142 5.8863 -2.8178 -7.8396 3.6048 -2.4885 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6925 8.9941 
6.0000 13.0000 -0.0000 0.0000 20.0000 2 1.0000 0.0000 7.2140 1.0000 1.4384 -9.5682 -10.5362 0.1977 0.1553 -2.0158 2.6596 -1.1234 5.7833 2.7235 0.2745 9.2552 3.6541 3.1503 1.3281 -9.3433 0.8786 -1.2072 3.3359 -2.0400 0.4261 0.3855 0.2307 0.3596 0.3946 0.2000 0.5271 0.4348 0.2776 0.3342 0.3694 0.2422 0.2869 0.2278 0.3041 0.2490 0.4079 0.2503 0.4256 6.3335 1.6461 8.8649 
6.0000 14.0000 -0.9900 1.0000 9.0000 8 -1.0000 1.0000 2.7000 1.0000 -3.6140 -1.1564 -6.7631 -3.6177 -8.1799 -8.5955 -3.7872 -4.5275 0.1845 6.1996 6.9160 0.6250 -5.8134 2.4148 5.9924 5.1933 6.0995 -4.0273 0.2452 -4.1502 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4124 4.1342 
6.0000 15.0000 -0.9900 0.0000 12.0000 8 -1.0000 1.0000 3.6250 2.0000 -2.6894 -0.4958 -7.4225 -0.4888 7.3918 2.2198 2.2639 -4.0127 2.5108 -1.7005 -6.4919 7.7401 1.0947 0.0741 3.0099 -13.0677 -5.4379 -5.8673 -1.1397 2.2055 0.3405 0.2850 0.2087 0.3255 0.3550 0.2278 0.2613 0.4179 0.2173 0.4354 0.4852 0.3357 0.4663 0.2501 0.5237 0.2493 0.2175 0.4088 0.3086 6.3194 1.5597 5.1920 
6.0000 16.0000 0.6600 1.0000 16.0000 2 1.0000 1.0000 5.0830 2.0000 0.2355 8.1840 5.9601 0.3240 -1.3083 -0.6362 -0.8550 -4.6143 1.5512 -8.5887 -0.8034 -3.6366 -3.2039 0.4922 11.0363 8.5494 5.9095 -2.3303 1.9690 -3.9577 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6608 6.7506 
6.0000 17.0000 -0.6600 1.0000 13.0000 2 1.0000 0.0000 4.1800 2.0000 -4.2436 6.9852 -4.8133 -0.5558 1.4873 -5.4153 -4.3171 1.4870 -3.3198 4.2970 -7.1461 5.2781 -11.6899 2.3610 4.8796 6.4911 0.7271 -6.6261 -0.1900 0.3478 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6758 5.8645 
6.0000 18.0000 0.6600 1.0000 15.0000 2 1.0000 1.0000 4.7880 2.0000 4.7572 -9.8326 0.1980 4.9922 3.2343 -9.6867 5.5747 4.5599 3.0995 2.5728 3.0822 -10.2969 3.6664 5.6401 2.0168 -1.4040 -0.1619 -1.9175 0.2029 2.4261 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5193 6.3220 
6.0000 19.0000 -0.6600 0.0000 11.0000 8 -1.0000 1.0000 3.6610 2.0000 2.2092 0.7202 -3.0590 -9.4139 -1.0039 -2.4603 1.8216 2.3108 0.5378 -6.5737 -11.1338 -8.7907 1.2957 7.6265 7.4257 1.5910 2.6347 2.7962 0.5078 -0.2545 0.4421 0.3356 0.2538 0.3062 0.3695 0.4302 0.2000 0.2988 0.4693 0.2434 0.4165 0.2501 0.4565 0.2549 0.3248 0.2947 0.3201 0.2015 0.4657 6.3336 1.4216 5.0946 
6.0000 20.0000 0.3300 1.0000 9.0000 2 1.0000 1.0000 2.9330 2.0000 -0.5804 4.0302 1.6208 3.6843 0.0133 10.3089 6.1379 0.9003 -2.2408 2.2643 -11.3242 -6.0790 7.4738 -3.7726 -6.8651 -1.4401 1.3795 0.0894 2.3981 -1.2649 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6660 4.6006 
6.0000 21.0000 0.3300 1.0000 18.0000 2 1.0000 1.0000 5.6870 2.0000 -3.6872 -6.2107 9.0904 6.9697 -1.0874 4.0782 -6.5255 0.0894 3.7827 2.3314 5.6535 -2.2643 -0.7805 -1.4931 -10.3601 5.1906 3.6162 -4.8513 -0.4227 4.6312 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6779 7.3714 
6.0000 22.0000 -0.3300 1.0000 15.0000 2 1.0000 0.0000 4.9080 2.0000 -0.4955 0.3185 9.0091 -4.2553 -8.9774 -0.5884 -7.9439 -1.1110 4.2053 2.0418 -3.2792 4.2397 -2.3716 -1.1995 -5.4214 -1.6317 -4.9007 9.6818 2.8970 2.1522 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4485 6.3752 
6.0000 23.0000 0.3300 0.0000 17.0000 2 1.0000 1.0000 5.6880 2.0000 1.8178 -2.0261 -3.2332 2.5698 5.9975 -3.6451 10.3563 3.6827 0.7884 -11.6115 -1.0793 -1.1033 0.7149 4.8534 -5.2714 5.8954 -1.0796 4.0706 -4.1428 -2.5676 0.5291 0.3830 0.3280 0.4751 0.3393 0.2167 0.3338 0.3897 0.3283 0.2127 0.4903 0.2622 0.2216 0.3567 0.2429 0.2164 0.4057 0.3304 0.2593 6.3212 1.6409 7.3387 
6.0000 24.0000 0.0000 0.0000 13.0000 8 -1.0000 1.0000 4.0410 2.0000 -2.9712 -0.8361 6.2426 6.2544 -4.8227 8.2509 7.1986 3.8123 0.1651 -0.9117 -2.6414 -3.1644 2.6811 0.0622 -1.7960 1.0911 1.5849 -11.5062 -7.0887 -2.9188 0.3018 0.2739 0.4374 0.2102 0.2760 0.3129 0.3567 0.4182 0.3183 0.2045 0.4648 0.2660 0.4118 0.4999 0.3922 0.3357 0.2342 0.2725 0.3314 6.3184 1.7200 5.7747 
6.0000 25.0000 0.0000 1.0000 14.0000 8 -1.0000 1.0000 4.3980 2.0000 1.8047 2.0912 2.0578 -1.9752 0.6360 -11.7622 5.1420 0.5079 0.8754 7.6237 6.2654 -2.2522 4.2017 -0.3166 -5.1005 -2.1979 -5.1136 -8.7579 0.6872 6.2620 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5037 5.9151 
6.0000 26.0000 0.0000 1.0000 6.0000 2 1.0000 0.0000 1.8280 2.0000 0.7518 8.6112 6.7513 2.1127 3.9172 -4.1264 -2.4149 -0.6882 6.5277 -1.5036 -12.2445 4.2394 -0.6429 1.3687 -1.4314 2.5399 -3.2844 -6.2251 0.9102 -4.8165 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4502 3.2791 
6.0000 27.0000 -0.0000 1.0000 10.0000 8 -1.0000 1.0000 3.2160 2.0000 -3.6143 -2.9961 0.6764 5.4403 4.9186 -0.9327 8.8119 -5.3046 -4.6447 1.9219 -10.5998 -1.0473 6.5128 -6.1903 -4.8390 4.8010 1.0733 2.0637 4.4202 0.3030 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4018 4.6167 
6.0000 28.0000 -0.0000 0.0000 20.0000 8 -1.0000 1.0000 7.5900 2.0000 0.7126 -2.2505 0.8289 -3.4979 6.8758 -9.2497 7.2726 -2.5790 -1.9392 3.3649 -2.9751 9.2594 -1.0788 1.6600 2.6719 0.5615 0.5020 -10.9191 -0.2278 2.5256 0.3575 0.3065 0.3788 0.2402 0.3481 0.2448 0.3142 0.3929 0.5143 0.4239 0.3392 0.2844 0.3363 0.2206 0.3690 0.5129 0.2556 0.2088 0.2799 6.3280 1.5864 9.1742 
6.0000 29.0000 0.0000 0.0000 12.0000 8 -1.0000 0.0000 3.7870 3.0000 -2.2312 -0.7034 2.6607 12.6269 -3.4369 -1.1011 -5.6745 2.4267 -1.7700 5.6855 0.2767 -8.9893 0.0549 4.8377 3.6131 -5.8422 1.4683 -7.1449 3.9744 0.7110 0.2807 0.4029 0.3506 0.2342 0.2918 0.3734 0.3347 0.2746 0.4378 0.2048 0.3572 0.3121 0.3433 0.5199 0.2602 0.4070 0.2029 0.4210 0.3101 6.3192 1.6775 5.4883 
6.0000 30.0000 -0.9900 0.0000 14.0000 8 -1.0000 1.0000 4.2400 4.0000 3.6380 1.6861 -3.2135 -6.1325 -5.9643 -8.3654 -0.9677 0.9184 -0.4328 0.1717 -0.2636 8.2537 -1.2650 7.9965 -10.5421 -5.6006 3.8636 -2.8939 -3.8357 3.4159 0.3751 0.2196 0.4009 0.2462 0.3512 0.2459 0.2056 0.2440 0.5181 0.3963 0.2573 0.2839 0.3390 0.2933 0.4464 0.2274 0.3677 0.5324 0.3819 6.3322 1.6041 5.8574 
6.0000 31.0000 0.6600 1.0000 13.0000 8 -1.0000 0.0000 4.0670 4.0000 3.9961 -3.0113 7.8171 -3.9453 -1.3277 -6.1238 -3.4055 -2.6499 3.3713 2.2389 -2.8916 0.5455 8.4229 0.0929 1.9151 6.1245 4.1278 7.7893 -9.7553 0.7253 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7100 5.7843 
6.0000 32.0000 -0.6600 0.0000 12.0000 2 1.0000 0.0000 3.7880 5.0000 -0.4189 2.4569 6.3251 -2.2888 5.7610 4.9751 -4.1785 2.4911 -8.5066 -0.0776 0.2023 4.1583 1.7907 -3.4317 6.3866 -1.4377 -4.7354 -8.5717 -6.5846 -8.3417 0.3260 0.2069 0.3700 0.3964 0.2782 0.5065 0.3278 0.2205 0.4531 0.2396 0.3424 0.4027 0.3433 0.2050 0.2575 0.3636 0.4518 0.4002 0.2317 6.3233 1.7238 5.5223 
6.0000 33.0000 -1.6500 1.0000 8.0000 8 -1.0000 1.0000 2.5360 5.0000 -4.6654 -9.4463 -5.9365 -11.0475 3.0867 2.0870 -4.6146 4.6409 -2.6393 -1.0536 -3.0183 3.1834 -7.0437 8.9908 1.9044 -3.2960 2.1453 -4.9511 -2.6889 2.6753 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5437 4.0871 
6.0000 34.0000 -1.6500 0.0000 10.0000 8 -1.0000 1.0000 3.2410 6.0000 1.4587 -10.0978 6.2925 -5.8983 6.0743 -2.2615 2.8701 -2.4899 -9.9861 -2.2118 5.6943 -3.5995 -3.5250 0.8680 -3.6717 0.4036 -7.2703 2.5455 -2.8995 -6.8522 0.4208 0.3685 0.4392 0.2320 0.2935 0.3369 0.2794 0.2544 0.2090 0.4740 0.2208 0.3124 0.4470 0.4210 0.2595 0.3279 0.4598 0.3587 0.2063 6.3211 1.4075 4.6585 
6.0000 35.0000 1.3200 0.0000 15.0000 8 -1.0000 0.0000 4.6590 7.0000 4.7605 -7.5814 0.2423 9.6531 -1.9061 2.5954 7.6545 -6.8232 4.5216 3.6387 0.8157 0.7793 -1.9818 6.4385 3.3854 5.1016 -4.4146 0.6168 6.5470 -6.5455 0.2015 0.3513 0.3888 0.2172 0.2679 0.3604 0.4734 0.2872 0.3391 0.2795 0.2130 0.4593 0.5055 0.3021 0.3414 0.2036 0.3240 0.4727 0.3313 6.3191 1.5760 6.2434 
6.0000 36.0000 -2.3100 0.0000 11.0000 8 -1.0000 1.0000 3.2150 8.0000 -2.8869 5.7335 -8.6981 7.2160 -10.7620 2.3786 -3.9775 -7.5410 -1.5849 -1.4018 -2.5032 -5.1417 -4.2732 -4.2945 4.3513 0.8920 -1.9575 -9.7942 2.0205 -4.2320 0.3533 0.2300 0.4437 0.3799 0.2485 0.4243 0.3198 0.2494 0.2782 0.2205 0.3162 0.3998 0.2709 0.3729 0.2349 0.4033 0.3533 0.4634 0.3550 6.3172 1.6683 4.8828 
6.0000 37.0000 1.9800 1.0000 8.0000 2 1.0000 1.0000 2.5470 8.0000 0.3316 8.2404 -6.5423 4.2070 6.2416 10.9959 -0.9338 0.6771 6.9595 -1.2382 -1.7080 5.9749 8.9626 -0.1637 -7.3627 -0.4927 3.9587 -2.8460 1.5553 4.4573 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4985 4.0477 
6.0000 38.0000 -1.9800 1.0000 8.0000 8 -1.0000 1.0000 2.5880 8.0000 1.6260 -0.4216 -6.9724 0.6469 2.7999 -3.9192 -7.3993 9.1875 3.4837 -4.3974 -1.8770 -7.7082 -7.6205 2.5037 -10.3960 -5.2735 -6.7571 0.8982 1.1903 1.0703 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4587 4.0556 
6.0000 39.0000 1.9800 1.0000 6.0000 2 1.0000 1.0000 1.8950 8.0000 5.8053 6.7244 0.2607 0.0308 14.1905 -1.8684 -0.2248 -4.9879 3.5506 3.0292 -1.6196 0.4990 1.4556 -7.6102 7.0200 -4.0139 3.3821 5.6231 0.0816 7.1194 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6244 3.5288 
6.0000 40.0000 1.9800 0.0000 11.0000 8 -1.0000 0.0000 3.5520 9.0000 -1.0154 1.5585 -8.9011 2.6838 6.0928 -0.6214 8.4145 1.2299 -0.6401 -9.2029 0.0897 1.8815 7.3800 11.2725 0.1750 4.7150 3.3784 4.2874 4.3276 2.9644 0.4496 0.2727 0.3547 0.2297 0.2554 0.3609 0.4503 0.3536 0.3107 0.4608 0.2162 0.3449 0.5081 0.2102 0.3895 0.2028 0.3261 0.2093 0.4303 6.3360 1.5306 5.1023 
6.0000 41.0000 -2.9700 1.0000 8.0000 8 -1.0000 1.0000 2.4550 9.0000 -6.9096 0.5800 0.4404 -4.5642 -6.4024 1.0500 -10.9389 -8.3441 -2.7026 3.1652 -11.2681 7.3643 -6.5794 1.3961 -8.0247 -0.8952 1.5044 -5.2622 -0.0376 -2.3748 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4260 3.8895 
6.0000 42.0000 -2.9700 1.0000 5.0000 8 -1.0000 1.0000 1.6420 9.0000 -4.8152 -7.4910 1.1042 -3.8840 -6.8687 7.8733 -6.6511 -11.6218 -4.9768 0.2371 2.5321 -5.5426 -3.5375 2.0540 0.1688 4.1360 -0.2485 -9.1789 -6.2079 -7.8104 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7199 3.3758 
6.0000 43.0000 2.9700 0.0000 8.0000 2 1.0000 1.0000 2.3920 10.0000 5.3598 3.6765 9.9136 -4.6234 8.6782 -2.0844 7.3234 -9.3672 -0.7701 3.8058 -1.5404 5.4877 1.1703 1.0503 3.4108 6.0882 6.7655 7.7388 -0.2971 9.3164 0.3692 0.5036 0.2667 0.3501 0.2005 0.2678 0.3184 0.2430 0.3860 0.3419 0.2917 0.4187 0.2911 0.5125 0.3842 0.3212 0.2651 0.3739 0.2151 6.3208 1.4481 3.8427 
