subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
6.0000 20.0000 1.0000 2.0000 3.6300 1.0000 8.0000 2 1.0000 1.0000 2.5430 2.5515 9.0849 -0.3088 -4.3197 4.6473 12.8259 -2.5333 9.4216 10.3731 2.7995 4.0044 6.6925 -0.9908 1.9758 2.9824 -1.1977 1.5466 4.1839 -2.8388 10.3893 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6118 4.1772 
6.0000 13.0000 1.0000 2.0000 3.6300 0.0000 6.0000 2 1.0000 1.0000 1.9000 3.9081 8.4214 -7.7392 0.4570 13.8680 7.0727 0.9545 1.2580 3.0964 -2.6882 0.0550 8.3682 8.3239 -0.3250 1.5365 7.6036 5.2358 6.0155 7.9865 -0.2187 0.2735 0.4791 0.2539 0.2990 0.3662 0.3358 0.4190 0.2177 0.2959 0.2054 0.4762 0.4456 0.2571 0.3304 0.4022 0.3096 0.2636 0.4738 0.2283 6.3326 1.5940 3.5004 
6.0000 19.0000 1.0000 1.0000 1.8150 1.0000 13.0000 8 -1.0000 0.0000 4.1320 2.5149 -0.6527 -8.0216 7.3100 2.3641 8.8655 3.3716 1.7817 3.6277 3.0131 -4.6133 1.2677 2.8520 7.6466 -3.9007 10.2983 2.8330 2.8963 -6.0343 -2.7417 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4507 5.5993 
6.0000 38.0000 1.0000 -1.0000 -1.8150 0.0000 10.0000 8 -1.0000 1.0000 3.4640 -2.9335 2.4196 1.4420 -1.5578 2.9407 -4.4334 0.9969 3.1188 -2.7512 -5.9882 3.2188 0.1627 -2.7201 -3.1832 -0.9332 -16.7508 0.9563 3.7714 -8.6166 -6.8555 0.2904 0.4586 0.2681 0.3143 0.2263 0.5039 0.4311 0.2731 0.4465 0.2680 0.2226 0.4802 0.3964 0.2884 0.3699 0.3022 0.2590 0.3177 0.2122 6.3287 1.6095 5.0817 
6.0000 30.0000 1.0000 -2.0000 -3.6300 1.0000 9.0000 8 -1.0000 1.0000 2.7480 -1.6727 -7.1582 2.1302 -2.7374 -4.2533 -5.6288 6.2114 -13.5425 1.0336 3.7701 -0.8115 -9.2268 -7.9812 -1.3857 -7.6004 -4.5665 -10.3064 -0.3089 -5.9855 -1.0237 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4114 4.1652 
6.0000 36.0000 1.0000 -4.0000 -7.2600 0.0000 7.0000 8 -1.0000 1.0000 2.4530 -8.5116 -17.1203 -12.6939 -4.7747 -6.0843 -7.6730 -1.0590 3.0141 -9.2749 -14.9426 -3.7534 -1.7825 -7.7876 -2.1868 -6.9350 -5.9327 -5.3034 -13.0218 -10.3470 -9.6197 0.3437 0.4015 0.2904 0.3887 0.2949 0.4476 0.3871 0.4513 0.2265 0.3602 0.2394 0.2061 0.3304 0.4499 0.2359 0.4257 0.2100 0.2996 0.3394 6.3284 1.6281 4.0869 
6.0000 37.0000 1.0000 -2.0000 -3.6300 0.0000 14.0000 8 -1.0000 1.0000 4.6680 -8.2722 -1.1908 5.9944 -3.2434 4.1739 2.3066 -6.9873 -0.6712 -9.3588 -8.5363 -10.5464 -2.7918 -6.0316 -4.9475 -2.5011 5.9404 -6.4828 -5.3917 -4.5385 -9.4732 0.3215 0.2960 0.4011 0.3488 0.4744 0.2970 0.4479 0.4208 0.2026 0.3570 0.2317 0.3631 0.2488 0.3104 0.2166 0.2804 0.3929 0.4275 0.2790 6.3173 1.6453 6.3192 
6.0000 45.0000 1.0000 -1.0000 -1.8150 1.0000 7.0000 2 1.0000 0.0000 2.1440 -2.5166 4.0210 2.3727 3.6868 2.1058 2.5252 3.6346 -9.0730 -7.8081 1.6305 -2.5342 -12.4189 -4.2856 -8.0292 -0.1570 -1.1133 2.9984 -1.5776 -7.1870 -1.8465 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7136 3.8617 
6.0000 24.0000 1.0000 -1.0000 -1.8150 0.0000 14.0000 8 -1.0000 1.0000 4.8190 -0.8476 -14.6646 -0.3572 -0.7668 2.3280 2.0707 3.1866 -4.4748 -1.4541 -2.2568 2.6104 0.9286 -9.2087 -1.4960 -5.0819 -0.8638 -4.1951 -0.5438 -9.2315 7.1532 0.3659 0.2597 0.3821 0.2632 0.4088 0.3081 0.3381 0.4362 0.5044 0.3534 0.3256 0.2383 0.3076 0.4157 0.3694 0.3102 0.2007 0.2303 0.3069 6.3247 1.4932 6.3200 
6.0000 59.0000 1.0000 -1.0000 -1.8150 1.0000 7.0000 8 -1.0000 1.0000 2.2390 -5.3551 -2.7748 -9.2793 -10.6836 -0.0447 -3.4924 5.7405 -1.5086 -1.7705 3.6267 0.0364 -4.8450 -1.5436 1.5473 7.9907 2.3826 -2.4666 -1.5102 -11.2256 -2.2081 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6718 3.9232 
6.0000 40.0000 1.0000 1.0000 1.8150 0.0000 12.0000 2 1.0000 1.0000 4.1360 -0.4379 -4.6682 8.4580 3.1862 4.5086 10.4216 0.7184 2.4343 -0.5872 1.9669 2.1216 9.8001 0.6284 6.6124 -8.4956 7.6373 -4.0387 -1.5040 -0.3510 -3.8615 0.2639 0.2233 0.4380 0.4012 0.4518 0.2392 0.4472 0.3233 0.3885 0.2242 0.3480 0.4568 0.2629 0.4791 0.2230 0.3919 0.2509 0.2872 0.2318 6.3322 1.4314 5.5865 
6.0000 51.0000 1.0000 -2.0000 -3.6300 0.0000 5.0000 8 -1.0000 1.0000 1.3330 -1.6720 -9.9303 -9.4503 -5.9914 -2.1049 -10.0749 7.8927 0.6885 -1.0301 -2.6959 -8.7316 -1.1948 3.1528 -8.9561 -0.5378 -1.4674 -1.6013 -2.4134 -6.2711 -10.7154 0.2347 0.2963 0.2406 0.5148 0.4495 0.2652 0.3041 0.2499 0.3868 0.4217 0.3287 0.3847 0.2093 0.2939 0.5092 0.3977 0.2290 0.3691 0.2393 6.3245 1.7205 3.0668 
6.0000 53.0000 1.0000 0.0000 0.0000 0.0000 17.0000 8 -1.0000 1.0000 5.5900 -1.1853 4.2503 -1.4828 -8.3498 -2.7831 8.2891 6.7804 -0.3447 -0.5563 0.7285 -8.7243 0.8120 -1.0995 -6.3317 3.7491 -6.7413 6.3175 0.8807 6.4013 0.3566 0.2656 0.3436 0.3071 0.5231 0.2353 0.4144 0.2749 0.5278 0.3870 0.2891 0.2582 0.2155 0.2816 0.4902 0.2463 0.2145 0.3991 0.3144 0.3489 6.3365 1.5328 7.1405 
6.0000 34.0000 1.0000 2.0000 3.6300 1.0000 10.0000 2 1.0000 1.0000 3.2490 3.7777 -1.0113 3.9666 3.9963 7.6959 -1.4244 4.7831 -1.5617 5.8332 10.1200 -9.2621 3.6165 5.8508 7.6762 10.3018 -1.0002 5.6910 -1.0303 3.5850 11.5366 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7223 4.9831 
6.0000 16.0000 1.0000 -2.0000 -3.6300 1.0000 11.0000 8 -1.0000 1.0000 3.6060 -6.5009 8.1516 -11.0251 -0.6977 -11.2824 1.7742 -8.3710 0.3241 -2.1507 -2.5633 -1.0757 -8.1588 -2.1175 -10.1630 -0.4688 -2.9958 -0.0813 -7.1828 -8.0775 1.1098 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4485 5.0569 
6.0000 44.0000 1.0000 -2.0000 -3.6300 1.0000 10.0000 8 -1.0000 1.0000 3.1090 -0.5818 -2.6925 -7.1378 2.6217 1.1465 5.2029 2.1275 -1.2480 -11.2477 0.0297 -1.2004 -8.9299 -4.2942 -10.4461 -9.2171 -0.0746 -9.3770 -6.4393 -2.7394 -7.7730 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6926 4.8099 
