subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
1.0000 11.0000 -3.9900 1.0000 9.0000 2 -1.0000 1.0000 2.6960 1.0000 0.7531 3.7269 -2.2572 -12.0960 -9.7783 0.8946 -3.9471 -7.5466 -7.1902 -11.9772 -8.7642 -1.7341 -2.0633 -2.3898 -3.9208 -4.9161 -3.1557 -3.9705 -5.7952 7.1006 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5243 4.2305 
1.0000 12.0000 -3.9900 1.0000 5.0000 2 -1.0000 1.0000 1.4710 1.0000 -5.8876 -3.8128 5.7598 -2.9906 1.9821 -10.7878 2.8533 -0.4203 -0.7960 3.0546 -7.5560 -7.3701 -3.2059 -4.6839 -3.9711 -1.4239 -9.4808 -9.3312 -8.2302 -12.1941 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4565 2.9385 
1.0000 13.0000 -3.9900 0.0000 9.0000 2 -1.0000 1.0000 2.9190 2.0000 -8.2478 -5.7668 -0.9126 -2.2134 5.3433 -9.4315 -13.5805 -2.1992 -5.4085 -5.8931 1.6186 -1.4472 -2.1945 -3.7312 -13.7791 -1.8913 -3.7662 -8.3526 2.6567 0.4282 0.3315 0.4464 0.4033 0.2802 0.3233 0.2201 0.2956 0.4269 0.2694 0.4855 0.3236 0.2110 0.3879 0.2111 0.3512 0.2292 0.4285 0.4952 0.2135 6.3333 1.7044 4.6200 
1.0000 14.0000 3.6600 1.0000 6.0000 8 1.0000 1.0000 1.9370 2.0000 4.0658 -1.0321 11.1271 8.1188 -1.8959 -2.0033 10.7411 5.6904 -3.0443 4.9442 4.8132 0.6930 6.0852 13.5976 1.1078 4.2718 -5.0331 3.0027 4.4307 2.2672 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6751 3.6213 
1.0000 15.0000 3.6600 1.0000 7.0000 8 1.0000 1.0000 2.2630 2.0000 5.0004 0.4418 6.1724 -4.0425 0.4795 1.6960 0.0155 6.4264 -5.3212 -5.1701 3.1558 7.1405 11.6247 5.4381 10.8992 5.1761 11.1705 4.1859 2.6988 4.2568 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5631 3.8468 
1.0000 16.0000 3.6600 0.0000 6.0000 8 1.0000 1.0000 1.7640 2.0000 4.0532 -2.6445 8.1159 14.5039 4.9038 -0.8741 1.6765 -0.5145 5.3484 7.9929 4.8112 1.5540 5.1402 0.3638 -0.5769 -6.2968 8.0606 8.6371 10.2086 0.0939 0.2789 0.4697 0.2500 0.4296 0.2949 0.2074 0.3820 0.5181 0.2983 0.3945 0.2987 0.3935 0.3032 0.4617 0.2483 0.2115 0.3283 0.2425 0.3130 6.3240 1.4364 3.2150 
1.0000 17.0000 -3.3300 1.0000 13.0000 2 -1.0000 1.0000 4.1690 2.0000 -6.5428 -2.7082 3.5241 -2.8343 -0.3727 -3.0928 -0.3703 -8.1458 6.1039 -3.1980 -4.1957 -3.2175 4.3703 -10.8085 -8.0651 -13.9423 0.2169 -7.6723 0.0223 -4.6187 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4652 5.6527 
1.0000 18.0000 3.3300 0.0000 8.0000 8 1.0000 1.0000 2.0860 2.0000 1.3978 2.0557 17.0162 1.7163 -1.0688 1.2821 1.8471 12.2962 4.1374 7.2433 -0.0771 -0.9660 3.3189 5.7508 -4.9851 9.3088 4.7135 1.2429 0.2503 -0.6354 0.2576 0.2079 0.3013 0.2291 0.2614 0.3641 0.4102 0.4854 0.2659 0.3272 0.5094 0.3194 0.4300 0.3199 0.2398 0.3672 0.2614 0.3383 0.4393 6.3350 1.5691 3.6705 
1.0000 19.0000 -3.0000 0.0000 8.0000 2 -1.0000 1.0000 2.5350 2.0000 -4.3310 -9.4550 5.4520 -2.4436 -0.2393 2.8698 -3.7964 -8.9125 -2.8748 -0.6056 -3.8232 3.1754 -5.7017 -5.0131 -8.4204 5.6089 -8.3142 2.0508 -9.2314 -7.6111 0.3212 0.4755 0.2858 0.3946 0.3525 0.2067 0.2490 0.2759 0.3821 0.2090 0.2380 0.3519 0.2547 0.4315 0.5326 0.2621 0.2331 0.5091 0.3604 6.3257 1.5187 4.0690 
1.0000 20.0000 -2.6700 0.0000 9.0000 2 -1.0000 1.0000 2.9370 2.0000 -6.0288 4.6342 1.3349 -4.6662 -5.7410 -4.4716 3.2350 -3.3049 2.8035 3.3901 -8.6382 -0.6866 -2.9707 -7.6413 2.3869 -1.6261 0.2138 -15.2983 -3.5949 -4.7954 0.2398 0.3399 0.2983 0.4387 0.3859 0.2212 0.2587 0.5101 0.2620 0.4608 0.2248 0.4313 0.2996 0.2199 0.2959 0.5042 0.2800 0.3483 0.3062 6.3256 1.7061 4.6544 
1.0000 21.0000 2.3400 1.0000 7.0000 8 1.0000 1.0000 2.2620 2.0000 0.0237 5.6349 -4.1786 0.2424 -0.6809 7.3418 -1.9454 -3.3296 -0.1798 2.9270 8.1482 3.7156 -8.9134 2.1845 9.2858 -1.2436 8.6621 8.1748 7.3396 4.6896 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4300 3.6962 
1.0000 22.0000 2.3400 1.0000 8.0000 8 1.0000 1.0000 2.3380 2.0000 3.5495 -2.1145 12.3463 -3.2066 9.5894 6.3109 6.8159 0.8033 -2.5267 7.1892 -1.6075 3.9255 -7.4965 6.9156 2.4353 3.4795 -3.5820 4.5246 -0.2355 -0.6808 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4857 3.8216 
1.0000 23.0000 -2.3400 0.0000 8.0000 2 -1.0000 1.0000 2.7600 2.0000 -6.5844 -4.4998 -1.5598 7.1291 -5.7433 -3.0057 -5.7965 -0.6915 -0.3581 -4.4810 -5.6350 3.9233 2.2595 -4.4800 -1.5625 -7.4963 -2.4015 4.9565 -14.4273 3.9203 0.3861 0.2246 0.3105 0.5208 0.4804 0.2184 0.4091 0.3451 0.4211 0.3458 0.2825 0.4933 0.3099 0.2279 0.3281 0.2170 0.2711 0.2357 0.2962 6.3238 1.5783 4.3440 
1.0000 24.0000 2.0100 0.0000 10.0000 8 1.0000 1.0000 3.1430 2.0000 0.3261 0.4439 0.1427 0.4329 -4.8743 -3.3360 7.7463 1.3833 10.9621 10.8718 1.7834 3.5382 -6.9176 -1.5736 -1.8312 8.7939 4.0478 2.3212 -1.6483 7.5272 0.3706 0.2656 0.3037 0.2712 0.4904 0.3144 0.2845 0.3445 0.2459 0.2858 0.2314 0.4234 0.2223 0.4572 0.3799 0.4993 0.2107 0.4806 0.2409 6.3222 1.6031 4.7600 
1.0000 25.0000 1.6800 0.0000 8.0000 8 1.0000 1.0000 2.6380 2.0000 1.5505 8.5123 4.9736 -6.9287 -1.7203 2.8521 3.2905 2.8066 -2.1902 4.3939 0.5095 -4.8185 2.0178 -3.5960 12.3202 7.9957 -0.0163 -0.3592 7.7452 -4.5722 0.3992 0.2393 0.3173 0.4598 0.2111 0.4916 0.3963 0.2875 0.2290 0.2701 0.3226 0.3590 0.3053 0.3809 0.4592 0.3054 0.4361 0.2020 0.2591 6.3309 1.5583 4.2057 
1.0000 26.0000 -1.3500 1.0000 10.0000 2 -1.0000 1.0000 3.2390 2.0000 -3.0640 8.2816 -0.4291 4.1309 -0.6269 8.1109 -1.8318 2.6371 -1.1423 -1.1236 -2.7595 0.6343 -4.3243 -8.7184 -4.9682 -13.8301 -3.1849 -0.3904 -0.2374 -2.8757 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5421 4.7899 
1.0000 27.0000 1.3500 1.0000 11.0000 2 -1.0000 0.0000 3.4490 2.0000 0.0924 -0.8674 0.6665 2.5872 -0.7112 -10.4635 -1.1671 4.7264 3.9028 -6.4354 3.0538 -4.2127 3.4181 8.1243 0.1213 7.3056 -0.4873 3.6214 9.6429 5.9460 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5945 5.0496 
1.0000 28.0000 -1.3500 1.0000 7.0000 8 1.0000 0.0000 2.2340 2.0000 -2.9995 1.9175 -6.3762 -5.2398 4.8481 2.6621 -0.5183 6.4158 -4.9874 1.9571 1.4441 0.9369 -0.3737 2.4706 3.7790 -2.9987 0.8244 -6.5173 -8.4417 -13.8694 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6262 3.8679 
1.0000 29.0000 -1.3500 0.0000 12.0000 2 -1.0000 1.0000 3.4550 2.0000 3.3051 -5.8491 -3.5504 1.7129 1.7783 1.6167 4.4322 -3.9202 -10.4595 -3.6709 1.5199 -11.5846 -4.1097 8.3348 -5.3545 -1.2041 -3.0552 4.7670 1.9304 -2.6751 0.2355 0.2021 0.2320 0.4221 0.2547 0.3992 0.4296 0.2901 0.2617 0.4066 0.3088 0.2797 0.2155 0.4126 0.5146 0.4895 0.2254 0.3989 0.3428 6.3214 1.5232 4.9886 
1.0000 30.0000 1.0200 0.0000 8.0000 8 1.0000 1.0000 2.2920 2.0000 0.1773 0.9930 4.4302 0.6942 5.2522 -2.1267 -4.8141 -3.6531 -0.4174 -0.9501 8.1606 -8.2559 -7.1023 -2.1691 9.8650 5.6050 5.6143 5.0508 -2.8126 5.0168 0.3545 0.2151 0.3235 0.3875 0.5163 0.2085 0.2712 0.2131 0.2947 0.4266 0.3306 0.2350 0.3341 0.3932 0.2557 0.2251 0.5314 0.4576 0.3534 6.3272 1.4147 3.7097 
1.0000 31.0000 0.6900 1.0000 8.0000 8 1.0000 1.0000 2.5520 2.0000 2.7578 -3.2963 2.2528 14.4601 -3.9264 -2.6915 3.4370 4.0040 -2.4204 -11.3965 -0.4886 2.1331 1.6712 -0.8050 2.3354 5.1715 2.3181 2.1728 -2.2198 -2.5967 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4545 4.0194 
1.0000 32.0000 -0.6900 1.0000 6.0000 8 1.0000 0.0000 1.7840 2.0000 1.9509 6.2685 5.4214 -4.1303 -2.2263 -4.5377 -5.6760 -2.6333 5.9970 -4.4403 5.6051 -0.7736 -3.9047 6.0330 -1.4145 -8.0284 3.0136 -6.0782 -7.7677 2.0144 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4788 3.2684 
1.0000 33.0000 0.6900 0.0000 9.0000 2 -1.0000 0.0000 2.8470 3.0000 -1.4955 7.2840 7.3495 -4.0746 -0.1981 5.7459 2.3208 6.8833 1.8109 -4.1518 9.2783 -3.5180 1.3850 2.6560 -0.6818 -10.8765 -1.4576 -5.1843 2.7950 -1.6484 0.3206 0.2011 0.3543 0.3921 0.3522 0.3930 0.4439 0.2412 0.3915 0.2351 0.4091 0.2825 0.3861 0.2449 0.3782 0.3358 0.2049 0.3131 0.4394 6.3191 1.5317 4.3809 
1.0000 34.0000 -1.6800 0.0000 11.0000 8 1.0000 0.0000 3.4680 3.0000 1.8994 8.2543 -6.1134 -0.8073 -9.5361 3.2466 -1.8870 -3.9704 -3.2605 -1.1423 -1.4709 -5.2067 -1.6635 -2.3026 1.1318 2.4747 -5.5468 2.9068 -13.4368 3.8195 0.2500 0.4652 0.2033 0.5087 0.2779 0.2105 0.3209 0.4681 0.3199 0.2583 0.3305 0.2326 0.5114 0.3515 0.4930 0.3394 0.2231 0.3014 0.2652 6.3308 1.6701 5.1526 
1.0000 35.0000 -2.6700 1.0000 7.0000 2 -1.0000 1.0000 2.3040 3.0000 -4.8605 -3.5710 -14.8905 0.0716 2.0341 1.1651 6.5843 -3.1081 2.5855 -4.6676 -0.7463 -2.0569 -9.6444 -0.1503 -5.2779 1.8719 -9.0522 -5.6997 -1.9948 -0.9360 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6525 3.9714 
1.0000 36.0000 2.6700 0.0000 9.0000 8 1.0000 1.0000 2.8470 4.0000 0.3113 1.1901 -0.9064 2.7899 7.2620 -7.9801 4.5387 1.5673 -1.2885 -3.3718 -1.9611 11.6768 6.1266 8.4624 8.0735 5.4772 -0.1608 9.4093 -0.4589 4.2660 0.4425 0.3750 0.3156 0.2225 0.3528 0.2856 0.4092 0.3426 0.4098 0.2778 0.5093 0.3110 0.3742 0.3441 0.2393 0.2963 0.2514 0.2234 0.3389 6.3212 1.7156 4.5812 
1.0000 37.0000 2.3400 0.0000 8.0000 8 1.0000 1.0000 2.7440 4.0000 7.2161 11.4918 3.4504 -0.7339 0.7282 9.5510 3.6465 4.8459 10.0174 3.1875 4.0113 -4.6178 -1.1725 2.6698 -3.0826 4.9748 -3.6914 -4.0034 2.2494 -4.7329 0.3561 0.3817 0.3453 0.4069 0.3742 0.5181 0.2475 0.2030 0.5168 0.2580 0.4164 0.2894 0.2101 0.3712 0.2514 0.3558 0.3810 0.2114 0.2411 6.3351 1.6582 4.4112 
1.0000 38.0000 -2.0100 0.0000 8.0000 2 -1.0000 1.0000 2.5080 4.0000 -3.9469 -6.4174 2.6292 4.1899 -8.0785 -1.5183 2.5113 -11.5400 -8.6889 4.9135 -2.9894 -0.3597 3.9747 -1.4415 -2.1115 -3.8960 -5.5524 5.2288 -0.2567 -8.2259 0.2026 0.3847 0.3075 0.4561 0.3598 0.3311 0.3054 0.2783 0.3304 0.2706 0.3184 0.4179 0.4787 0.2230 0.3999 0.3099 0.2598 0.3773 0.3205 6.3317 1.4932 4.0091 
1.0000 39.0000 1.6800 1.0000 8.0000 8 1.0000 1.0000 2.6170 4.0000 0.1151 2.8093 2.7844 -5.4122 -2.2838 -0.7017 3.8515 -3.7154 -0.7509 1.5279 4.2692 -8.6301 4.5543 4.4853 9.9581 5.5378 2.5203 5.7965 11.6745 -4.9142 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4544 4.0844 
1.0000 40.0000 1.6800 1.0000 7.0000 8 1.0000 1.0000 2.1410 4.0000 2.2428 0.6174 5.0613 1.5484 6.5878 0.3994 -3.7347 -6.9641 -2.5991 -3.1862 6.2584 5.5565 8.2677 1.2761 3.0131 -3.2799 13.1490 -0.8356 4.5394 -4.7106 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5964 3.7420 
1.0000 41.0000 1.6800 0.0000 10.0000 8 1.0000 1.0000 3.2300 4.0000 -0.6902 -5.5633 3.2350 1.5079 1.7289 -0.7710 1.2856 4.7774 13.1265 8.3670 -0.8103 -2.9966 3.1247 -6.1933 1.6103 -2.9591 -1.4224 8.2067 9.8661 -0.7423 0.2890 0.2036 0.3036 0.2313 0.3861 0.2251 0.3958 0.4536 0.2539 0.5009 0.4308 0.3529 0.2396 0.4738 0.4201 0.2822 0.2105 0.4121 0.2655 6.3305 1.6800 4.9144 
1.0000 42.0000 -1.3500 0.0000 10.0000 2 -1.0000 1.0000 3.3360 4.0000 -3.7409 2.2218 1.0733 0.6246 -1.5252 -0.7781 -5.7685 5.3095 -8.9127 -2.1122 0.3675 4.7055 1.0676 -8.1285 9.8560 -1.4231 -3.9103 0.0010 -5.1737 -9.9621 0.4249 0.2883 0.4219 0.2475 0.3515 0.2271 0.4432 0.2306 0.4664 0.2712 0.3169 0.4729 0.2192 0.2804 0.4442 0.2122 0.4044 0.2141 0.3920 6.3288 1.4226 4.7527 
1.0000 43.0000 -1.0200 0.0000 5.0000 2 -1.0000 1.0000 1.6880 4.0000 -0.4295 -7.9125 -12.4674 -1.0815 -1.2625 7.3853 1.1555 1.8359 -4.8200 -0.8022 0.5133 -7.7407 7.9933 -5.6985 2.9830 -1.3641 -0.3962 -0.1690 2.9252 0.4717 0.3281 0.2675 0.4576 0.2412 0.4218 0.2460 0.3944 0.3637 0.5157 0.2825 0.2529 0.3995 0.2813 0.2224 0.4125 0.2321 0.3380 0.2490 0.4219 6.3283 1.5744 3.2550 
1.0000 44.0000 0.6900 1.0000 9.0000 8 1.0000 1.0000 2.7330 4.0000 0.1353 1.5638 -6.3601 5.8586 -6.0784 3.8745 -1.7983 0.6431 -6.3303 -2.5630 3.1808 13.7902 6.6261 -3.3982 -4.0839 2.4307 3.4329 0.2596 3.7007 -0.7190 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4704 4.2169 
1.0000 45.0000 0.6900 0.0000 8.0000 8 1.0000 1.0000 2.7270 4.0000 -1.6618 -10.9324 5.3355 6.7511 8.9692 -4.1678 2.1229 -0.3484 1.8735 7.9711 0.3242 -6.5412 -2.8753 -2.0462 -1.9971 0.3653 -0.1136 4.4936 1.9530 6.2251 0.4479 0.2693 0.4061 0.2324 0.3057 0.4225 0.3706 0.4364 0.2621 0.4044 0.2167 0.3306 0.4006 0.2065 0.2720 0.4626 0.2394 0.2118 0.4285 6.3261 1.5640 4.3113 
1.0000 46.0000 0.3600 1.0000 7.0000 2 -1.0000 0.0000 2.2240 4.0000 -2.7840 0.8469 -4.9351 0.0658 -10.6678 3.9429 -8.6881 7.9461 -1.1958 9.2808 2.0243 3.6887 0.5985 -1.2696 6.8381 -2.4502 -2.4670 2.0389 -1.2602 4.0873 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7107 3.9415 
1.0000 47.0000 0.3600 1.0000 8.0000 2 -1.0000 0.0000 2.5950 4.0000 -1.3708 -1.8756 -8.3388 7.8204 -4.1053 0.9900 -1.9251 -0.0824 5.0121 -5.6274 2.5800 6.7910 4.6630 -0.4759 -1.3946 9.7871 4.4787 -3.1000 -6.0774 -2.1831 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4529 4.0624 
1.0000 48.0000 -0.3600 1.0000 7.0000 8 1.0000 0.0000 2.1670 4.0000 -1.8897 -0.5172 -6.3801 6.3126 3.5045 2.5674 7.4115 -1.4363 3.2396 1.0126 -9.7230 3.4380 -1.6536 -3.8584 6.7548 -3.6276 -1.9946 -7.3964 -6.5519 3.7939 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5922 3.7675 
1.0000 49.0000 -0.3600 0.0000 12.0000 8 1.0000 0.0000 4.0810 5.0000 -3.3821 -2.6614 0.7397 -5.6914 -3.9112 4.6265 4.2765 3.7068 -10.3802 5.4902 8.0973 -5.2880 -5.5760 2.0486 5.8112 4.0679 -3.4438 0.5718 -2.6429 -2.1452 0.2945 0.4110 0.4955 0.3451 0.3192 0.2714 0.2298 0.4160 0.2120 0.4303 0.4635 0.2709 0.2147 0.5051 0.2463 0.2919 0.2600 0.4444 0.2108 6.3324 1.4728 5.5654 
1.0000 50.0000 1.3500 1.0000 13.0000 8 1.0000 1.0000 4.2800 5.0000 -2.1135 -0.2988 5.9786 7.0140 3.1788 -0.4867 -4.5614 -0.3001 1.1135 8.3511 9.3099 5.6797 -12.7977 -1.4646 4.3257 0.1101 3.1959 -2.7540 1.2738 3.6541 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5335 5.8138 
