subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
18.0000 1.0000 -9.0000 1.0000 6.0000 8 -1.0000 1.0000 1.7890 0.0000 -8.1099 -2.6574 -16.6097 -11.7316 -14.0804 -5.4725 -5.0678 -17.1418 -14.9061 -8.6432 -5.3165 1.3705 -9.6067 -9.4186 -3.6084 -11.0434 -5.6030 -9.5793 -15.4391 -5.9667 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4532 3.2567 
18.0000 2.0000 9.0000 0.0000 3.0000 2 1.0000 1.0000 1.1360 0.0000 10.1618 8.8592 9.3845 3.1432 5.4909 10.1309 12.2549 4.0370 6.0988 10.7264 0.4823 15.9409 11.4900 -2.5376 17.1055 11.5156 15.1268 8.5616 9.5258 11.4682 0.4760 0.3306 0.4001 0.2359 0.3227 0.3873 0.2188 0.3011 0.4743 0.3123 0.3850 0.3232 0.2853 0.2502 0.3346 0.4253 0.2562 0.3978 0.2192 6.3359 1.7041 2.8535 
18.0000 3.0000 9.0000 1.0000 4.0000 2 1.0000 1.0000 1.0060 0.0000 8.8107 7.7180 6.0503 13.5540 12.4064 15.6519 9.0349 12.5747 3.6450 5.5785 9.4126 11.8385 12.0886 -0.6100 16.9486 4.1545 13.1572 13.5944 0.1415 4.1079 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4098 2.4235 
18.0000 4.0000 -9.0000 1.0000 5.0000 8 -1.0000 1.0000 1.5860 0.0000 -10.6871 -7.8202 -16.5783 -6.3740 -7.8486 -4.1521 -11.8476 -11.2789 -8.0930 -2.6867 -16.6687 -10.6934 -13.2656 -17.9541 -9.0952 -7.2576 -2.8721 0.1378 -13.6214 -2.7042 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5570 3.1533 
18.0000 5.0000 -9.0000 0.0000 5.0000 8 -1.0000 1.0000 1.5130 0.0000 -6.8764 -7.8158 -18.2554 -1.7918 -7.5404 -18.7080 -14.1557 -7.1920 -7.6136 -12.8268 -13.4206 -5.8293 -10.5116 -9.9699 -6.7581 -4.0211 -0.9716 -3.3100 -10.6601 -12.9387 0.2663 0.3173 0.3649 0.2010 0.4341 0.2774 0.4844 0.3021 0.2518 0.4014 0.4519 0.3034 0.2469 0.3080 0.3924 0.3526 0.2632 0.3734 0.3412 6.3334 1.6602 3.1805 
18.0000 6.0000 7.0000 0.0000 7.0000 2 1.0000 1.0000 2.2590 0.0000 7.7015 12.2160 4.1475 15.4786 3.0150 1.5400 4.7325 7.9879 6.6308 13.5729 7.9011 3.2136 6.7802 13.8268 5.0145 5.1999 8.1964 -7.2420 8.9175 10.0599 0.2439 0.2744 0.2393 0.5130 0.2738 0.4292 0.3903 0.2044 0.4751 0.4276 0.3763 0.2848 0.3765 0.3067 0.3692 0.2761 0.3404 0.2895 0.2454 6.3360 1.5508 3.8096 
18.0000 7.0000 5.0000 0.0000 10.0000 2 1.0000 1.0000 3.0340 0.0000 3.7084 15.3301 0.3050 11.8048 10.2943 -3.4811 -0.5804 0.9950 10.8649 5.1827 6.4637 11.8838 2.7480 7.4035 1.2358 -0.4001 1.2535 7.4812 4.9398 3.1773 0.3722 0.5222 0.2020 0.2811 0.2226 0.2950 0.3709 0.3025 0.4424 0.2067 0.3667 0.2714 0.3796 0.3139 0.2141 0.4024 0.4597 0.3896 0.3041 6.3190 1.6574 4.7016 
18.0000 8.0000 3.0000 1.0000 8.0000 2 1.0000 1.0000 2.5160 0.0000 0.5819 9.6710 4.7210 0.8224 9.5630 6.9698 6.1236 -3.4473 5.4636 2.3434 -5.2734 -2.5943 5.7457 13.2137 -5.6353 5.0019 4.0898 0.9404 1.4203 -1.6295 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4893 4.0166 
18.0000 9.0000 3.0000 0.0000 8.0000 8 -1.0000 0.0000 2.4210 1.0000 -0.4304 12.9229 7.2191 0.7386 -4.8637 -1.9539 -1.7399 5.0797 8.7829 4.2417 5.8434 9.3340 8.0311 4.0143 2.6052 0.5438 -4.9509 0.6509 -1.8467 5.7598 0.2637 0.1999 0.3864 0.4964 0.2725 0.2250 0.2728 0.4284 0.4647 0.4053 0.4643 0.2991 0.2005 0.4279 0.2316 0.2994 0.2585 0.4565 0.2681 6.3210 1.5927 4.0213 
18.0000 10.0000 -3.9900 0.0000 10.0000 8 -1.0000 1.0000 3.2230 2.0000 -4.9144 -10.0293 4.8552 3.1379 0.8999 -5.5850 -7.7153 -4.1577 -9.2058 2.0273 -0.9843 -7.5731 -5.4329 -13.1816 0.6814 0.7527 -8.4099 -3.7674 -1.2457 -8.7124 0.2390 0.4265 0.2131 0.3566 0.3109 0.5039 0.2752 0.4712 0.3183 0.2540 0.4390 0.3041 0.2011 0.4697 0.3055 0.3974 0.3390 0.2107 0.2818 6.3170 1.5931 4.8238 
18.0000 11.0000 3.6600 1.0000 8.0000 2 1.0000 1.0000 2.3920 2.0000 2.6188 -1.4825 10.9587 9.4506 -1.7946 2.5779 6.7796 -4.8857 4.2140 3.7348 -4.1233 2.5245 0.5919 11.1933 2.7877 10.6509 3.5283 10.5823 1.9539 2.5976 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6726 4.0765 
18.0000 12.0000 -3.6600 0.0000 7.0000 8 -1.0000 1.0000 2.2270 2.0000 -4.1254 -0.2714 -8.9949 -1.0772 -3.1592 3.8122 2.3530 5.6224 -14.5562 -4.9252 -8.3976 -0.2472 -5.7318 -4.8264 -5.7091 -10.6979 -7.5326 -1.4206 -2.1729 -2.8789 0.3097 0.4526 0.3378 0.4866 0.2042 0.3618 0.5126 0.2149 0.2716 0.3862 0.5076 0.3003 0.3776 0.2187 0.3056 0.2107 0.2518 0.2058 0.4070 6.3233 1.5288 3.7775 
18.0000 13.0000 3.3300 1.0000 8.0000 2 1.0000 1.0000 2.3920 2.0000 4.1294 7.5873 2.0280 4.8427 15.0801 -0.1910 2.8760 3.5255 -9.0773 4.0260 2.4925 5.9876 0.7134 8.4647 2.6205 3.6820 7.1429 1.9298 -5.0554 4.8148 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6317 4.0424 
18.0000 14.0000 3.3300 0.0000 9.0000 2 1.0000 1.0000 2.5020 2.0000 1.6369 0.4855 3.2201 2.7112 7.1066 4.6161 1.9234 7.8588 2.9617 -2.7216 7.1666 -2.9702 10.5629 -5.4979 -6.9310 10.5392 9.1395 7.8072 2.3419 3.8290 0.2498 0.4680 0.3069 0.2027 0.2723 0.4019 0.2572 0.3121 0.2215 0.4725 0.3517 0.4682 0.4369 0.2717 0.4327 0.3111 0.2857 0.3405 0.2628 6.3265 1.4192 3.9363 
18.0000 15.0000 -3.0000 1.0000 11.0000 8 -1.0000 1.0000 3.3760 2.0000 -2.6314 0.5241 0.3709 3.8858 -4.2684 -6.7287 -1.3610 -11.0344 -4.6630 -6.7274 -13.7911 -10.1089 -1.8544 -4.1892 -1.6173 0.5700 -2.4752 -2.8852 3.0758 5.1684 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5027 4.8937 
