subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
4.0000 25.0000 0.9900 0.0000 15.0000 8 -1.0000 0.0000 4.7280 3.0000 -3.1882 5.4301 -2.5655 -0.7232 11.8535 -6.1557 -5.4464 5.5818 6.3482 -5.7350 3.4703 -0.8203 4.7804 3.5102 6.0471 2.2456 -1.4232 -3.9074 3.6974 -1.4448 0.2976 0.2139 0.2914 0.5219 0.4512 0.2504 0.4841 0.2451 0.2200 0.3282 0.4614 0.2346 0.3220 0.2077 0.2384 0.2958 0.4382 0.3595 0.4626 6.3241 1.5055 6.2283 
4.0000 26.0000 -1.9800 0.0000 8.0000 8 -1.0000 1.0000 2.5750 4.0000 -1.8192 -5.5704 -0.0762 -2.9307 1.1634 -3.2007 -1.0564 3.2758 -2.0089 0.6974 0.5920 -0.4492 12.1110 -11.9815 -2.9256 -7.1065 -3.8027 -2.0431 -10.8750 0.2860 0.3245 0.4973 0.2801 0.4213 0.3738 0.2029 0.3413 0.4192 0.2304 0.2745 0.3263 0.2019 0.5133 0.4013 0.5278 0.2039 0.2354 0.2037 0.3490 6.3281 1.4799 4.0756 
4.0000 27.0000 1.6500 0.0000 9.0000 2 1.0000 1.0000 2.8260 4.0000 -3.1137 10.1388 0.8225 -0.6811 -0.8334 -0.0590 5.5061 3.3211 -2.9657 6.4375 -6.3116 11.3104 2.4221 -6.7950 9.0820 3.6304 -0.1349 3.1968 -2.8830 -0.8331 0.2416 0.2899 0.5083 0.3243 0.2919 0.3436 0.3722 0.4086 0.3411 0.2981 0.2639 0.4052 0.4563 0.2316 0.2039 0.3704 0.2599 0.3801 0.3263 6.3172 1.6126 4.4602 
4.0000 28.0000 1.3200 1.0000 7.0000 2 1.0000 1.0000 2.2400 4.0000 -2.1002 6.6469 7.8434 7.0059 5.2727 2.2294 -1.4491 -7.9213 1.9115 -0.0345 -1.3216 1.4268 7.1707 2.7835 -1.7382 0.7925 6.0330 -1.8193 -11.3156 5.3793 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6765 3.9246 
4.0000 29.0000 -1.3200 0.0000 7.0000 8 -1.0000 1.0000 2.0320 4.0000 2.1465 -6.7409 -0.8277 -8.2931 -6.8343 -7.6027 -4.4837 3.2190 -5.4961 -7.6320 0.8115 -0.5919 7.2645 4.5880 -5.6192 -1.0369 4.8015 0.5830 4.1045 2.8050 0.2084 0.4189 0.2439 0.4290 0.2040 0.5228 0.3133 0.2682 0.3490 0.2728 0.4746 0.3694 0.2926 0.2063 0.3973 0.4317 0.2415 0.4456 0.2443 6.3335 1.4001 3.4495 
4.0000 30.0000 0.9900 0.0000 8.0000 2 1.0000 1.0000 2.5280 4.0000 -0.2595 -1.1135 3.8585 1.0376 5.9520 6.6921 5.4535 -5.4529 1.6515 6.8188 3.2143 7.4118 -2.7908 -5.8322 -3.2974 -10.4007 3.7345 2.0856 -3.8441 5.6740 0.2656 0.4436 0.4092 0.4472 0.5118 0.2003 0.2499 0.2232 0.4012 0.3452 0.2861 0.3196 0.2006 0.4715 0.2528 0.5019 0.2563 0.3266 0.2050 6.3176 1.6573 4.1953 
4.0000 31.0000 -0.6600 0.0000 11.0000 2 1.0000 0.0000 3.5020 5.0000 -2.6193 -1.1127 -2.1221 8.4205 -5.4400 1.1160 0.8248 1.7508 5.6487 0.2234 6.0965 -4.1956 -6.1704 -11.6599 -6.0663 4.0945 -1.4526 -0.3868 3.4657 -5.3328 0.4462 0.4066 0.2170 0.4602 0.3248 0.2509 0.2213 0.2817 0.4327 0.3035 0.2004 0.4029 0.3495 0.2372 0.4215 0.5279 0.2186 0.3530 0.2756 6.3314 1.7205 5.2358 
4.0000 32.0000 -1.6500 1.0000 8.0000 8 -1.0000 1.0000 2.6000 5.0000 -0.5817 9.0878 -4.8007 -2.7404 0.1071 -5.3009 -2.6089 -0.7781 1.7781 -2.3946 0.7082 -2.1327 -5.8752 10.2115 -3.3180 0.9463 -7.5318 -2.2759 -7.1324 -10.2588 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6896 4.3009 
4.0000 33.0000 1.6500 0.0000 8.0000 2 1.0000 1.0000 2.5310 6.0000 2.1651 11.9575 -4.6823 12.0689 -2.2846 -1.9531 -1.7838 4.5442 -2.1321 -1.9765 -2.0620 -0.6369 1.6116 -0.0048 8.0978 6.5117 -0.4561 2.5768 5.1478 -3.0005 0.2438 0.4539 0.2887 0.4861 0.5223 0.2194 0.2534 0.4299 0.2254 0.3289 0.2765 0.3237 0.2233 0.3322 0.4057 0.4618 0.2433 0.3425 0.2639 6.3245 1.4438 3.9814 
4.0000 34.0000 1.3200 0.0000 8.0000 2 1.0000 1.0000 2.6620 6.0000 -0.4134 1.3054 0.9496 -4.1766 11.1332 9.3134 4.2933 2.3441 -6.4372 -1.2240 5.4825 3.0849 1.4739 -1.7994 1.3918 4.4203 2.3638 -6.0330 5.5699 -8.5842 0.4329 0.3276 0.3651 0.3073 0.5046 0.3254 0.2002 0.2487 0.4036 0.4734 0.2059 0.2323 0.2948 0.2479 0.2123 0.4998 0.4290 0.3215 0.2928 6.3250 1.7039 4.3625 
4.0000 35.0000 -0.9900 0.0000 7.0000 8 -1.0000 1.0000 2.2340 6.0000 0.3516 2.4263 -4.1554 -1.3094 -6.8188 -2.7907 -11.1726 3.0337 -4.9964 8.1105 -7.4655 0.2891 -0.9734 2.4596 -3.2792 -2.6849 -1.6572 8.4334 -1.8692 4.3128 0.5274 0.2039 0.5231 0.2616 0.3072 0.3831 0.2048 0.5211 0.2097 0.2958 0.4976 0.2372 0.3507 0.3005 0.2346 0.2043 0.2582 0.5075 0.3065 6.3350 1.6576 3.8843 
4.0000 36.0000 0.6600 1.0000 14.0000 8 -1.0000 0.0000 4.6320 6.0000 1.3601 7.6932 -2.0453 -1.5690 -8.0514 7.4794 -2.2740 2.5631 1.7696 -4.1336 -5.9062 1.1078 1.0595 -10.3336 2.2714 3.8128 1.2502 5.0655 6.1885 4.4431 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6664 6.3158 
4.0000 37.0000 -0.6600 0.0000 11.0000 8 -1.0000 1.0000 3.3320 6.0000 0.0546 2.3529 -3.8247 6.8793 -10.1678 -7.4395 -4.9738 2.0286 6.1874 -2.3918 -0.1003 0.3378 2.3451 -0.8892 4.3959 -8.4661 3.1689 -7.3440 4.4207 -1.1485 0.2003 0.5148 0.2528 0.2057 0.4800 0.3195 0.2127 0.3350 0.4313 0.2851 0.2243 0.3694 0.4599 0.3162 0.2148 0.2592 0.3166 0.5044 0.4284 6.3303 1.4134 4.7654 
4.0000 38.0000 -0.3300 0.0000 12.0000 2 1.0000 0.0000 3.8510 7.0000 2.9711 7.2044 4.4389 -1.3954 -3.0231 -5.8419 -11.1128 -0.5183 -3.2040 4.4289 4.0603 3.3140 -4.4310 -5.8912 4.5634 2.4515 -8.4526 5.0541 2.0968 -2.0154 0.3756 0.3310 0.4149 0.2516 0.2212 0.4905 0.3180 0.3517 0.3059 0.2051 0.3823 0.2140 0.2812 0.3886 0.4695 0.2978 0.2141 0.4343 0.3783 6.3256 1.5269 5.3851 
4.0000 39.0000 -1.3200 0.0000 8.0000 8 -1.0000 1.0000 2.4510 8.0000 -3.5459 -9.2958 -0.5773 -1.7087 2.8286 -10.4158 -4.1383 -9.9178 0.3898 5.0051 -1.2446 8.4745 -0.9815 2.1526 -3.9893 1.8636 -5.6204 0.8545 3.6693 -0.2361 0.5124 0.3610 0.2777 0.2137 0.2566 0.4326 0.3126 0.4304 0.3106 0.5176 0.2406 0.2921 0.2074 0.5267 0.2092 0.2613 0.3249 0.2516 0.3963 6.3353 1.6204 4.0849 
4.0000 40.0000 -0.9900 1.0000 14.0000 2 1.0000 0.0000 4.5920 8.0000 2.1176 7.5185 -0.3307 2.9692 -1.4058 -1.1464 3.6505 -2.0987 5.3695 -8.3140 -2.5480 3.8769 -4.0991 -0.3454 3.8997 -0.6910 -4.0037 -2.5480 -12.5007 -8.4178 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4622 6.0591 
4.0000 41.0000 0.9900 1.0000 15.0000 8 -1.0000 0.0000 4.9490 8.0000 -2.1589 4.0252 2.6503 1.8068 -0.0133 -4.4004 4.1332 1.8282 -4.3994 0.0764 -1.3135 -0.1992 -3.1715 3.5135 11.4558 5.9122 10.9726 1.5372 -8.2587 -6.1192 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4635 6.4162 
4.0000 42.0000 0.9900 1.0000 10.0000 8 -1.0000 0.0000 3.1010 8.0000 -2.7640 6.4425 5.1683 -6.0572 3.3358 -3.7783 -3.2202 -0.5662 -0.0302 5.3018 2.6040 3.2084 -0.1652 9.5858 0.7846 -7.9369 8.9124 0.7600 -6.3036 3.4949 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4920 4.6018 
4.0000 43.0000 -0.9900 0.0000 10.0000 8 -1.0000 1.0000 3.1500 8.0000 0.6644 3.2327 0.8478 -1.3408 -6.4822 6.9812 -12.0415 -0.3484 3.0424 -10.6447 0.4481 -1.8246 0.7960 0.1825 2.2589 4.7599 -6.5250 4.3213 -3.6037 -3.2800 0.2963 0.2530 0.2077 0.2383 0.2787 0.3613 0.3131 0.4192 0.4820 0.3821 0.3559 0.2956 0.2680 0.4649 0.4216 0.3866 0.2042 0.3223 0.3723 6.3229 1.6817 4.8346 
4.0000 44.0000 -0.6600 0.0000 10.0000 2 1.0000 0.0000 3.0790 9.0000 -4.0991 -7.0175 6.7944 -9.7492 -3.4248 -2.1553 -0.2381 12.3448 2.7741 -1.5332 -0.4459 -7.9322 3.4585 -2.9904 3.5046 0.3714 -0.4909 -0.4128 -0.7874 -2.4956 0.3403 0.2052 0.3632 0.2380 0.3542 0.2814 0.5042 0.2460 0.2034 0.5273 0.4390 0.2425 0.5247 0.3406 0.4649 0.2394 0.2117 0.4018 0.2053 6.3332 1.5537 4.6465 
4.0000 45.0000 -1.6500 0.0000 9.0000 2 1.0000 0.0000 3.0080 9.0000 -0.9127 -4.2206 5.3399 -3.8925 4.0564 1.7420 -8.0144 3.5314 -0.5734 -13.3108 1.3317 3.3400 -3.3326 -8.2830 -4.3704 -7.4636 2.7691 2.6358 -3.6154 -0.3602 0.2083 0.5035 0.3889 0.2999 0.2365 0.2820 0.3139 0.4143 0.4496 0.3294 0.4427 0.2017 0.3145 0.2655 0.2105 0.3236 0.2064 0.4345 0.4921 6.3177 1.6995 4.7258 
4.0000 46.0000 2.6400 1.0000 9.0000 2 1.0000 1.0000 2.9480 9.0000 -1.4296 3.1294 1.7887 5.6349 -9.9072 0.7616 7.6246 4.2742 0.5618 6.1702 -4.6784 6.0468 7.8903 11.8664 -1.3135 2.3192 0.0460 2.2864 8.4022 1.4691 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7276 4.6822 
4.0000 47.0000 -2.6400 0.0000 8.0000 8 -1.0000 1.0000 2.3040 10.0000 -2.7947 -0.0593 -6.4419 -8.6920 -1.5634 -0.7928 3.1455 -15.0915 -0.6398 -7.9625 3.3297 -6.1222 0.9561 2.3131 6.6330 -2.8442 -0.8921 -4.2485 -4.7722 -5.6408 0.4271 0.3775 0.2484 0.2859 0.2387 0.2748 0.3426 0.4273 0.2109 0.5087 0.2425 0.4969 0.2696 0.4281 0.4732 0.3297 0.2852 0.2540 0.2117 6.3325 1.6944 4.0049 
