subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
15.0000 36.0000 1.0000 -4.0000 -4.0000 0.0000 5.0000 2 -1.0000 1.0000 1.5640 -6.3380 0.7807 -4.2482 7.3347 -8.5052 -5.3118 -1.5880 1.4280 2.7746 -12.7493 -2.8210 -8.4707 -0.3586 -4.9487 -10.0185 -9.2231 -1.7038 -3.2490 -3.2912 -8.4797 0.3418 0.2020 0.3681 0.3026 0.3635 0.2979 0.4884 0.3958 0.5274 0.2187 0.2535 0.2256 0.4701 0.3779 0.2355 0.4426 0.3246 0.2752 0.2092 6.3205 1.6520 3.2319 
15.0000 38.0000 1.0000 -1.0000 -1.0000 0.0000 11.0000 2 -1.0000 1.0000 3.2480 -0.7739 5.5955 -4.0950 0.0622 -3.6357 -0.0691 -1.1107 -5.4504 -2.1289 3.6756 -10.9945 -12.0761 -3.0278 2.9976 0.0936 -5.9917 0.5405 4.8170 5.8901 3.7458 0.2212 0.4183 0.2013 0.4281 0.2205 0.3976 0.3453 0.3717 0.2771 0.2154 0.3978 0.2476 0.5299 0.2764 0.2170 0.4262 0.2301 0.4271 0.4751 6.3236 1.4920 4.7486 
15.0000 59.0000 1.0000 -1.0000 -1.0000 1.0000 6.0000 2 -1.0000 1.0000 1.8740 -4.6202 1.0266 -0.4377 -2.9678 0.4521 2.4147 10.4608 4.7696 -0.2208 -9.4395 1.3475 -3.4968 -4.6246 -12.8011 1.8397 4.6944 -3.7271 -3.5095 -1.0359 0.1815 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6326 3.5076 
15.0000 40.0000 1.0000 1.0000 1.0000 0.0000 3.0000 8 1.0000 1.0000 1.0080 3.0163 10.9946 3.1197 -5.2207 -0.5602 -2.0323 3.1789 -0.7380 9.0772 -1.2212 4.0290 -1.2383 3.9080 -1.1651 -5.3189 7.5341 1.7564 5.8446 -8.5276 -4.4981 0.3390 0.2626 0.4933 0.2444 0.2761 0.3208 0.2815 0.3606 0.2512 0.5224 0.2688 0.3271 0.4792 0.3965 0.2906 0.2385 0.4145 0.3167 0.2370 6.3210 1.4206 2.4416 
15.0000 25.0000 1.0000 0.0000 0.0000 0.0000 7.0000 2 -1.0000 1.0000 1.8670 -4.3651 3.4125 -1.5656 -4.7117 3.0829 -6.3389 7.0319 1.2683 1.3296 1.6640 6.9362 3.1030 -7.2920 -10.3796 -1.0124 -3.3353 6.7956 -1.7280 1.4005 5.7261 0.2088 0.3886 0.2709 0.3513 0.2612 0.3044 0.2273 0.3438 0.2028 0.2752 0.2461 0.2143 0.3118 0.4332 0.4655 0.5129 0.3768 0.4468 0.4778 6.3195 1.6061 3.4844 
15.0000 50.0000 1.0000 -4.0000 -4.0000 0.0000 6.0000 2 -1.0000 1.0000 1.5570 0.3150 -5.9918 -14.6503 -6.1809 -15.1230 -3.9815 -2.9669 2.4335 -2.8918 -2.8680 -9.6751 -1.7160 -3.0882 1.0162 -9.7239 -3.8137 -2.2581 1.9089 -4.1044 2.7217 0.3706 0.2251 0.2845 0.4235 0.2462 0.3060 0.4601 0.2119 0.2483 0.3730 0.4999 0.4355 0.2463 0.3862 0.4578 0.2960 0.3767 0.2127 0.2693 6.3298 1.6601 3.2247 
15.0000 39.0000 1.0000 0.0000 0.0000 0.0000 8.0000 8 1.0000 1.0000 2.6160 2.3106 -3.4906 6.8112 4.5333 -9.1272 1.9374 -2.5577 -4.2700 -5.8272 -0.1755 7.0892 -2.9625 -1.5952 1.1636 -0.9964 12.5785 1.5700 -0.6185 -1.4451 -4.1642 0.4478 0.3425 0.2688 0.3692 0.2081 0.3625 0.2241 0.4866 0.2507 0.3838 0.3192 0.3712 0.3421 0.4038 0.4354 0.2939 0.2133 0.2619 0.3495 6.3344 1.6997 4.3172 
15.0000 15.0000 1.0000 -4.0000 -4.0000 1.0000 5.0000 2 -1.0000 1.0000 1.4830 -4.6805 -7.4921 -3.9249 -7.7684 -0.3769 1.1562 -7.3906 -8.2630 -1.3952 2.7029 -9.8345 4.7883 -1.6853 -7.3866 3.8584 -13.6295 -6.9683 -0.8450 -1.1279 -8.6014 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6487 3.1337 
15.0000 61.0000 1.0000 1.0000 1.0000 1.0000 8.0000 2 -1.0000 0.0000 2.5770 0.6868 -0.6414 -7.4244 -4.9914 2.5106 4.2202 5.1045 5.1424 3.9351 -4.2175 -4.5496 4.2976 -6.1585 3.2596 -2.9385 -1.3164 7.3266 2.8862 12.5228 0.0706 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5381 4.1107 
15.0000 3.0000 1.0000 -1.0000 -1.0000 1.0000 13.0000 2 -1.0000 1.0000 4.0850 1.0985 -3.3413 10.3585 -4.6291 -0.4383 -7.2085 -7.3867 0.7598 -1.3619 2.4964 -1.9877 0.9309 0.2224 3.3499 -3.9153 0.6557 -10.1305 4.9040 -8.0979 2.2756 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4613 5.5523 
