subNo index mean periodicity nEvents pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
19.0000 1.0000 9.0000 1.0000 7.0000 8 1.0000 1.0000 2.0630 0.0000 7.1864 2.4431 14.1514 1.0735 9.8033 4.3081 4.5292 10.5347 4.5226 7.3045 15.2589 14.7392 14.3562 10.8050 2.4159 6.7659 16.3571 15.8084 9.8092 7.1789 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6934 3.7633 
19.0000 2.0000 9.0000 1.0000 5.0000 8 1.0000 1.0000 1.6230 0.0000 8.3771 15.2784 3.2267 13.7602 9.8282 12.5823 5.9224 6.3088 17.4387 17.6602 12.0148 -0.3417 11.2620 8.9552 11.6044 7.9474 9.2302 5.4386 3.4368 1.9737 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6097 3.2407 
19.0000 3.0000 9.0000 0.0000 4.0000 8 1.0000 1.0000 1.3190 0.0000 8.7395 5.5737 12.8316 -4.9332 16.2231 12.5050 9.4531 14.8004 13.7244 6.9058 14.2250 4.9869 11.1960 4.8853 8.1945 5.3989 7.7511 8.4270 4.4825 15.8775 0.4310 0.3752 0.4272 0.3985 0.2417 0.3205 0.2562 0.2871 0.5250 0.4563 0.3165 0.2162 0.3320 0.2732 0.3369 0.2471 0.3789 0.2405 0.2758 6.3358 1.7005 3.0194 
19.0000 4.0000 -9.0000 1.0000 5.0000 2 -1.0000 1.0000 1.4010 0.0000 -13.6398 -8.3985 -10.1077 -5.9323 -7.4821 -19.9153 -5.8488 -12.3084 -11.8112 4.5147 -16.1441 -12.1548 -8.3019 -5.0316 -6.8458 -4.9856 -10.6216 -5.8215 -12.2787 -6.3209 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5493 2.9517 
19.0000 5.0000 9.0000 1.0000 4.0000 8 1.0000 1.0000 1.1010 0.0000 10.3713 5.9327 16.2921 17.1359 8.1256 0.6468 9.8836 9.6728 4.8413 6.9102 12.0342 12.8648 15.3324 1.4166 0.7962 7.2823 14.1276 9.3271 13.0159 3.4551 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6146 2.7189 
19.0000 6.0000 9.0000 1.0000 4.0000 8 1.0000 1.0000 1.2940 0.0000 8.3373 6.9947 9.0560 6.8230 16.5853 4.3435 -0.6713 16.2066 10.2783 2.7052 15.4937 5.0450 4.4336 17.3950 7.4995 8.7112 14.3073 6.8312 11.2356 9.4926 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4070 2.6950 
19.0000 7.0000 -9.0000 0.0000 6.0000 2 -1.0000 1.0000 1.9570 0.0000 -7.5423 -8.3286 -13.2933 -4.6175 -7.9161 -3.0615 -12.4273 -11.0354 -17.6078 -6.6909 -5.4096 -6.2013 -4.6041 -7.9423 -11.8786 -0.3080 -14.5791 -2.9193 -16.9337 -15.8289 0.4237 0.5166 0.2051 0.2899 0.3894 0.3361 0.2049 0.2618 0.3040 0.2351 0.3358 0.4059 0.4908 0.2366 0.4301 0.3185 0.2619 0.3728 0.3075 6.3265 1.7184 3.6912 
19.0000 8.0000 7.0000 1.0000 6.0000 8 1.0000 1.0000 1.7620 0.0000 6.9362 6.0079 10.3666 2.6674 -0.2763 4.7019 13.3618 -0.4922 6.9077 3.0338 12.7310 1.6984 1.0080 15.9157 11.1542 7.5484 3.4829 8.4040 11.9559 13.4402 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6402 3.4124 
19.0000 9.0000 -7.0000 0.0000 5.0000 2 -1.0000 1.0000 1.2160 0.0000 -5.4551 -1.7977 -4.2786 -7.5521 -13.5145 -2.4583 -14.8789 -5.4567 -7.4797 1.6943 -11.5558 -2.7204 -9.8916 -17.2690 -1.9590 -9.6593 -5.1138 -9.8940 -7.2015 -1.6568 0.2782 0.2148 0.3864 0.2122 0.2763 0.3358 0.2494 0.4019 0.2985 0.2193 0.4429 0.2120 0.5273 0.3299 0.4798 0.3272 0.4069 0.4803 0.2411 6.3203 1.7178 2.9498 
19.0000 10.0000 5.0000 0.0000 6.0000 8 1.0000 1.0000 1.7590 0.0000 5.6696 1.5314 8.7398 0.0575 4.6411 6.3692 2.9354 7.5487 3.0649 4.1384 11.5809 11.9160 2.5937 3.8377 13.3735 -0.3168 9.9746 -7.8458 2.9225 7.3398 0.3078 0.2401 0.2137 0.4950 0.3513 0.4091 0.2219 0.3602 0.2149 0.4912 0.2319 0.3365 0.3006 0.4945 0.3246 0.4198 0.3091 0.2352 0.3771 6.3346 1.6482 3.4266 
19.0000 11.0000 -3.0000 0.0000 5.0000 2 -1.0000 1.0000 1.5000 0.0000 -1.0238 -6.0661 -7.2618 -5.8111 -10.9805 3.9285 -3.4476 -10.9187 1.8125 -0.5069 4.3376 -10.7013 -4.9201 -1.0408 7.0123 -3.7161 -3.4505 -4.6017 -4.3379 0.1977 0.3539 0.2366 0.3230 0.4735 0.2918 0.2362 0.2756 0.2475 0.5023 0.2282 0.3087 0.4677 0.2501 0.5240 0.3158 0.3455 0.2181 0.5244 0.2017 6.3247 1.6071 3.1177 
19.0000 12.0000 1.0000 1.0000 8.0000 8 1.0000 1.0000 2.3660 0.0000 -2.9706 3.9306 2.7232 -1.9915 -2.7850 -0.4932 0.5305 7.4863 -3.9600 -3.9093 7.3412 2.7859 -8.8587 -3.0144 0.1791 11.1403 3.8416 8.1715 -3.9143 2.2157 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5140 3.8835 
19.0000 13.0000 1.0000 1.0000 5.0000 8 1.0000 1.0000 1.4240 0.0000 0.6089 1.0802 1.9789 -1.8705 3.3456 7.2087 -7.4680 2.6400 1.8353 4.1867 -7.7744 4.3717 -3.7137 3.5587 10.3233 -7.2674 1.0704 -3.0874 7.5305 1.9618 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4541 2.8914 
19.0000 14.0000 -1.0000 1.0000 7.0000 2 -1.0000 1.0000 2.1100 0.0000 -2.4235 1.2278 -6.5620 -0.4860 -5.5201 -0.6889 -6.5720 2.7493 4.6816 -0.4414 -3.9846 4.6157 9.4827 -2.8907 -13.0645 -3.4077 -0.3287 0.1618 2.1677 2.2298 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4844 3.5943 
