subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
19.0000 31.0000 1.0000 -1.0000 -1.0750 1.0000 7.0000 2 -1.0000 1.0000 2.0890 0.0545 0.6940 -6.1392 -2.1064 11.1314 -0.7960 4.3091 2.8626 -4.5705 -3.6927 -1.0288 3.2041 -5.9786 4.7029 1.7121 0.6073 -4.9779 -6.4614 -8.3524 -6.4823 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4569 3.5563 
19.0000 42.0000 1.0000 4.0000 4.3000 0.0000 6.0000 8 1.0000 1.0000 1.9020 9.1346 3.3899 10.5965 4.4193 1.2168 7.4093 5.5421 6.1645 16.2120 2.7622 7.9893 2.3986 -4.8696 8.1455 0.0422 -0.4084 6.2913 -2.8649 -1.9653 3.4635 0.2471 0.4164 0.3109 0.3598 0.3909 0.2840 0.4451 0.2935 0.3480 0.2438 0.2790 0.2121 0.4912 0.3928 0.3445 0.2362 0.4707 0.2340 0.3210 6.3212 1.4503 3.3696 
19.0000 49.0000 1.0000 4.0000 4.3000 1.0000 6.0000 8 1.0000 1.0000 1.7340 0.7088 1.2068 10.9720 -2.0744 4.6548 -7.7600 -0.2807 4.2893 1.8131 12.8459 1.7903 7.9172 4.6142 6.7590 2.5644 3.5056 9.0290 10.1203 2.8104 9.6627 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5854 3.3348 
19.0000 70.0000 1.0000 4.0000 4.3000 0.0000 8.0000 8 1.0000 1.0000 2.4360 8.4222 7.2017 0.2374 -3.5949 -0.2688 1.7576 5.7819 3.9070 -3.4589 14.1557 6.0009 6.5456 7.7929 14.2337 1.6765 3.0645 3.6080 -1.8643 5.3872 5.5109 0.4461 0.4120 0.2176 0.2495 0.2054 0.4660 0.3532 0.3861 0.2479 0.4848 0.3880 0.5026 0.2253 0.3952 0.2257 0.3543 0.2810 0.2044 0.2773 6.3223 1.6324 4.0697 
19.0000 12.0000 1.0000 1.0000 1.0750 0.0000 5.0000 2 -1.0000 0.0000 1.7850 -3.6749 -1.7951 -3.4197 7.8034 2.0858 -0.2597 10.3813 1.1221 10.1056 -5.1419 -2.9462 2.1591 5.8415 -1.9694 -5.1345 -4.7358 -0.5090 6.6636 0.2856 3.6747 0.3607 0.2999 0.5168 0.3803 0.3360 0.4434 0.3270 0.2320 0.2833 0.2333 0.2757 0.3855 0.3041 0.2475 0.4103 0.3091 0.4629 0.3048 0.2201 6.3328 1.5268 3.3196 
19.0000 43.0000 1.0000 -4.0000 -4.3000 1.0000 7.0000 2 -1.0000 1.0000 2.2920 -0.4471 0.8355 -3.2115 -6.5115 -7.1961 -8.2057 -7.1287 -3.2975 -5.3694 -3.5749 -8.5172 -7.4387 -2.1633 -5.6337 9.7858 -3.6146 -6.2740 -4.4666 -15.9032 1.7345 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7100 4.0099 
19.0000 59.0000 1.0000 -1.0000 -1.0750 1.0000 15.0000 8 1.0000 0.0000 4.9010 0.7166 -3.0744 -11.9481 7.5369 -6.3742 -4.4849 1.7564 -3.3390 -6.4269 9.2641 -0.0785 0.9162 -1.1961 1.9720 -4.1865 5.8516 -0.9997 -2.9754 -4.3890 1.5979 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6874 6.5857 
19.0000 50.0000 1.0000 -4.0000 -4.3000 0.0000 4.0000 2 -1.0000 1.0000 1.1600 -4.9831 -5.5916 -6.9534 -9.5092 -11.6248 -1.7164 0.8422 -4.3242 -11.1035 5.1649 -4.7671 -3.8261 -8.8134 0.5670 -2.5981 -8.7573 5.6989 -0.3685 -9.5167 -3.2046 0.3921 0.3365 0.4024 0.2318 0.3560 0.2901 0.2292 0.3603 0.2914 0.2367 0.4202 0.5141 0.2151 0.3953 0.4744 0.2084 0.2589 0.3842 0.3322 6.3296 1.5252 2.6941 
19.0000 27.0000 1.0000 2.0000 2.1500 0.0000 8.0000 8 1.0000 1.0000 2.1490 1.7880 -9.4683 2.8108 6.0126 2.7557 3.7368 0.5869 12.0989 4.5659 -1.6576 0.8261 -3.1388 -2.1749 11.6784 -0.7580 4.8445 4.6085 3.4378 -2.0946 1.0475 0.2418 0.2677 0.3355 0.2594 0.2043 0.2765 0.3416 0.5126 0.3034 0.2024 0.3822 0.4146 0.4731 0.5279 0.2251 0.3505 0.2540 0.4617 0.3023 6.3367 1.6375 3.7996 
19.0000 1.0000 1.0000 -4.0000 -4.3000 1.0000 8.0000 8 1.0000 0.0000 2.5550 -3.3601 -3.2697 -7.4421 3.2066 -2.9459 -1.1089 1.6140 -14.5887 1.1155 -2.0430 -7.8367 -9.9890 -3.3822 -6.2246 -13.0996 -1.6097 2.1535 -6.1675 -2.4411 -9.6486 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5403 4.1055 
19.0000 52.0000 1.0000 -1.0000 -1.0750 0.0000 17.0000 8 1.0000 0.0000 5.4330 -1.5855 -4.2500 -3.8775 -3.3963 -3.0188 -4.4015 8.1836 0.8260 -3.5747 -8.5877 -2.5403 2.0797 -8.9901 -6.0172 5.0223 5.1957 -4.2476 3.6586 0.8712 6.8601 0.2748 0.3544 0.2907 0.2315 0.3708 0.2292 0.2758 0.5073 0.2767 0.4822 0.4042 0.2462 0.2145 0.5168 0.2421 0.4179 0.2796 0.4965 0.2058 6.3171 1.5627 7.0166 
19.0000 20.0000 1.0000 2.0000 2.1500 1.0000 13.0000 8 1.0000 1.0000 4.1530 2.5537 -0.9312 7.2037 1.8831 -4.2190 10.2075 11.0554 5.6700 -7.5578 0.2547 -0.2840 -0.3615 5.8298 3.2298 0.6818 1.9899 4.1245 -3.8034 7.6702 -3.9972 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6277 5.7867 
19.0000 64.0000 1.0000 -4.0000 -4.3000 0.0000 7.0000 2 -1.0000 1.0000 2.1620 -8.8019 -5.6590 -5.3002 1.8453 -3.0282 -7.9759 -2.2703 0.2379 -3.5061 -11.3579 -6.7333 1.3261 -5.1520 -1.8464 -12.1121 -3.7994 6.3292 -8.5371 2.4076 -12.0528 0.2182 0.5131 0.2679 0.4686 0.2901 0.3359 0.2634 0.4243 0.2083 0.4449 0.2270 0.3391 0.2684 0.2015 0.2398 0.4652 0.3534 0.2731 0.5193 6.3215 1.4957 3.6629 
19.0000 46.0000 1.0000 0.0000 0.0000 1.0000 20.0000 2 -1.0000 1.0000 6.4780 3.1456 -6.6708 -0.2041 2.3292 1.0897 12.8869 -4.3531 5.3147 0.1607 0.3228 3.8573 -4.2175 -7.0886 -10.6378 -1.2348 -0.5430 4.3951 1.4312 0.3644 -0.1438 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6812 8.1619 
19.0000 39.0000 1.0000 0.0000 0.0000 0.0000 16.0000 8 1.0000 1.0000 4.9850 4.3747 6.4664 1.0552 3.6112 -3.7314 -6.9335 -0.2126 5.8279 6.1434 -9.2413 -6.6168 0.9349 6.2001 -1.6398 1.7824 -3.5954 -5.0590 2.2272 -5.3829 3.4607 0.3993 0.2001 0.3202 0.2676 0.4242 0.4879 0.3909 0.2714 0.3705 0.2501 0.3057 0.2181 0.3751 0.2721 0.3916 0.2655 0.3468 0.2455 0.5263 6.3288 1.4198 6.4025 
19.0000 67.0000 1.0000 0.0000 0.0000 0.0000 7.0000 8 1.0000 1.0000 2.0810 -3.2542 6.8035 -5.8001 -0.6987 7.4786 -6.0255 6.7471 -4.4347 1.3921 3.2871 0.7534 3.0404 0.9628 -1.9525 -11.3952 -3.1471 5.5588 -4.7511 4.8341 -0.4286 0.3864 0.2083 0.2631 0.4790 0.2348 0.2721 0.3106 0.4340 0.3466 0.2352 0.3180 0.2607 0.4225 0.2122 0.3781 0.4468 0.3416 0.2572 0.5276 6.3349 1.5088 3.5984 
19.0000 13.0000 1.0000 2.0000 2.1500 0.0000 4.0000 8 1.0000 1.0000 1.2120 -0.8194 2.9990 5.3660 -4.0690 -0.8212 8.7016 6.1306 -2.2032 -2.7043 -1.1599 -4.1132 3.1453 -1.8211 0.4602 12.3270 6.4570 1.0298 4.4134 -0.3368 11.4135 0.3991 0.3651 0.2998 0.2612 0.3434 0.2680 0.2945 0.5029 0.3109 0.3641 0.2653 0.2333 0.2587 0.4085 0.2241 0.3240 0.3688 0.3151 0.5212 6.3281 1.6275 2.8462 
19.0000 58.0000 1.0000 -2.0000 -2.1500 1.0000 19.0000 2 -1.0000 1.0000 6.0680 -1.1411 -1.3694 -4.3830 -12.0535 -2.1289 4.4008 1.9053 2.8799 -8.4104 5.5502 4.6667 -0.6669 -3.7033 0.3003 -0.7220 -10.8189 -8.0861 -2.6814 1.1106 -6.6821 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7012 7.7857 
19.0000 53.0000 1.0000 0.0000 0.0000 0.0000 11.0000 8 1.0000 0.0000 3.7100 -4.1222 7.2633 1.7430 -11.2072 -1.5591 9.2153 4.6854 3.3244 -3.4424 2.0876 3.3627 -7.6873 0.2630 -0.3816 2.8362 -1.1995 -0.4199 2.2357 -6.7255 -1.8244 0.3478 0.5189 0.2508 0.2152 0.2503 0.4560 0.2641 0.3829 0.3556 0.2083 0.5310 0.2217 0.4627 0.3813 0.4194 0.2099 0.3005 0.2419 0.3179 6.3363 1.5480 5.2771 
19.0000 29.0000 1.0000 -4.0000 -4.3000 1.0000 6.0000 2 -1.0000 1.0000 1.6960 -7.2433 -7.4428 -7.2822 -4.2301 -10.7283 2.4120 -1.8399 4.1897 -9.1221 -4.0183 -8.0223 8.0037 -2.5115 -6.4662 -3.0214 -0.1837 -4.9028 -9.4283 -11.5382 -4.0483 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5088 3.2137 
19.0000 14.0000 1.0000 4.0000 4.3000 0.0000 6.0000 8 1.0000 1.0000 2.0450 4.1703 0.7962 4.4654 7.3262 3.8772 14.5406 7.7446 1.3020 -0.3104 6.8443 0.4707 9.6037 2.6420 -2.1209 3.7563 7.2530 5.0996 -2.6290 -4.2083 14.0403 0.4970 0.3162 0.2144 0.3023 0.4161 0.3624 0.2928 0.3245 0.2264 0.3330 0.2738 0.3870 0.4849 0.2340 0.3148 0.2201 0.3812 0.4602 0.2939 6.3350 1.7038 3.7620 
19.0000 9.0000 1.0000 -2.0000 -2.1500 0.0000 5.0000 2 -1.0000 1.0000 1.3030 -6.3374 -0.8235 -0.7801 0.4483 -0.4774 -3.2138 -7.5418 -2.0876 -5.7127 -7.5849 -1.4748 12.6415 -4.7835 -1.9442 4.2314 1.1795 -2.8646 -12.0850 -1.1031 -2.7478 0.2452 0.2128 0.5241 0.2736 0.3320 0.2708 0.4324 0.2169 0.4707 0.3483 0.2673 0.2241 0.4934 0.3467 0.2097 0.4255 0.3407 0.4319 0.2604 6.3264 1.4112 2.7203 
19.0000 18.0000 1.0000 0.0000 0.0000 1.0000 5.0000 2 -1.0000 1.0000 1.3630 -4.9418 -5.6929 2.4884 11.1514 -4.9244 -0.4067 1.2569 -6.8394 2.1696 5.9761 5.4744 -4.1649 7.1037 2.7593 -5.5164 -5.3012 -1.5653 2.2733 -0.6058 -0.4633 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4884 2.8634 
19.0000 3.0000 1.0000 -1.0000 -1.0750 1.0000 8.0000 2 -1.0000 1.0000 2.3390 -2.4285 3.2111 -7.8475 -13.5837 1.0586 3.6893 2.8984 -1.3840 -6.2982 5.4808 4.9806 1.7997 0.3038 1.7424 -1.2085 4.1984 -2.6367 -2.5323 -3.5959 -8.3004 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4398 3.7896 
19.0000 36.0000 1.0000 -4.0000 -4.3000 0.0000 5.0000 2 -1.0000 1.0000 1.6560 0.3094 -2.6168 -3.2779 -4.3736 0.7001 -1.5379 -8.8847 2.8947 -8.7303 -8.1153 -4.8347 3.0012 -4.7679 -14.1601 -8.7398 -7.3955 -4.7595 4.2759 -3.6391 -10.9294 0.3505 0.2839 0.3260 0.2720 0.4768 0.4230 0.3656 0.2851 0.2075 0.2889 0.3920 0.3669 0.4543 0.2440 0.3209 0.3738 0.4019 0.2600 0.2323 6.3251 1.4084 3.0737 
19.0000 57.0000 1.0000 -4.0000 -4.3000 1.0000 4.0000 2 -1.0000 1.0000 1.2580 -4.8202 -3.1203 -1.3207 -11.4849 -1.0795 -2.4846 -8.2309 6.6747 -6.7017 -3.9168 1.7942 -1.9560 -10.9521 -5.1380 -14.1934 -3.0280 -7.5411 -1.2377 1.6633 -7.3742 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5907 2.8587 
19.0000 30.0000 1.0000 -2.0000 -2.1500 1.0000 4.0000 2 -1.0000 1.0000 1.0300 -6.5136 -3.0007 -8.1777 -5.6733 2.0374 -8.6826 -2.1514 5.0746 -3.5055 -5.7007 1.7476 -4.0301 2.9176 -11.8126 0.6263 1.5700 3.2174 -8.0863 5.0284 0.2206 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6608 2.6974 
19.0000 54.0000 1.0000 1.0000 1.0750 0.0000 11.0000 8 1.0000 1.0000 3.8200 5.2256 -2.1998 2.1372 2.8517 4.6159 7.8233 6.4994 2.4085 -6.7879 6.6101 -0.1871 -6.9555 -2.0241 -4.5036 -0.3963 -3.2759 9.1500 4.2791 -6.9503 4.4767 0.4627 0.3809 0.2061 0.5172 0.4220 0.5158 0.2905 0.2650 0.3134 0.2223 0.3309 0.2464 0.2900 0.4953 0.2726 0.2146 0.2768 0.2416 0.3696 6.3337 1.5750 5.4036 
19.0000 48.0000 1.0000 2.0000 2.1500 1.0000 5.0000 8 1.0000 1.0000 1.5270 2.1938 4.0121 11.9409 8.5549 2.0220 -1.6821 0.0291 4.1131 1.0309 -0.4991 9.7286 -5.1369 -0.1705 -1.0128 -1.0730 4.9579 -3.5194 9.8426 3.0397 -5.7706 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6343 3.1608 
19.0000 55.0000 1.0000 2.0000 2.1500 0.0000 7.0000 8 1.0000 1.0000 2.2250 4.8603 -3.8103 -1.1335 3.4060 3.5596 -2.8167 -0.4182 2.1955 1.3198 3.3913 12.0788 7.5533 2.8225 2.2230 6.8179 0.0199 3.8165 8.4592 1.2008 -11.4257 0.2540 0.4168 0.2456 0.3086 0.4394 0.2684 0.3209 0.3868 0.2921 0.4933 0.2855 0.3486 0.2223 0.3323 0.3666 0.2395 0.5077 0.2545 0.3429 6.3257 1.4390 3.6590 
19.0000 35.0000 1.0000 4.0000 4.3000 1.0000 10.0000 8 1.0000 1.0000 3.1710 7.4995 1.0600 4.9452 5.9096 3.5654 -4.9048 9.2362 -1.0855 5.8748 7.9271 8.8968 0.5964 6.5159 4.2090 0.0716 -5.7102 15.5900 9.0211 2.7728 4.9915 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6276 4.8214 
19.0000 19.0000 1.0000 1.0000 1.0750 1.0000 10.0000 8 1.0000 1.0000 3.2470 -2.8534 15.0136 6.3198 2.2743 -0.5498 2.4877 -0.4105 -2.5360 -1.4916 3.2078 -8.6173 -1.5744 -1.9696 0.0877 10.4015 -0.1627 2.6044 0.0892 -0.9845 0.3580 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4529 4.7140 
19.0000 33.0000 1.0000 1.0000 1.0750 1.0000 12.0000 8 1.0000 1.0000 3.7530 6.0050 -9.1264 0.6660 1.1356 -5.5281 1.6804 9.9835 5.9544 -1.6858 4.6539 -4.0543 10.1127 -2.8179 -0.6337 -2.1719 3.9523 -0.8135 1.4523 -2.3494 4.9730 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5437 5.3035 
19.0000 24.0000 1.0000 -1.0000 -1.0750 0.0000 5.0000 2 -1.0000 1.0000 1.4400 -2.5182 -6.7031 0.9804 -8.7811 0.5394 2.7567 -3.6901 -0.8210 -7.0990 -2.0210 -4.8163 3.8482 -6.9939 4.7518 -3.5653 11.1154 -4.5654 0.4373 6.3827 -1.8253 0.4592 0.2425 0.3779 0.2479 0.2861 0.5184 0.2678 0.4026 0.2128 0.2768 0.3775 0.2164 0.3004 0.4093 0.2175 0.3998 0.5220 0.2732 0.3092 6.3174 1.4692 2.9242 
19.0000 26.0000 1.0000 1.0000 1.0750 0.0000 3.0000 2 -1.0000 0.0000 0.6950 -1.1247 -2.0501 -1.7494 8.9004 -3.8561 -8.1539 2.1621 4.7085 7.5837 -2.2512 4.5997 1.8528 -7.1114 6.8824 -2.6973 -1.2915 0.9494 4.0832 2.9095 8.4096 0.2066 0.3688 0.2007 0.3528 0.4012 0.3314 0.2347 0.4788 0.3233 0.2575 0.4580 0.3944 0.2985 0.2300 0.3275 0.2401 0.3750 0.3350 0.5147 6.3290 1.6700 2.3791 
19.0000 41.0000 1.0000 2.0000 2.1500 0.0000 7.0000 8 1.0000 1.0000 2.1180 1.2535 -0.4222 -1.3731 -0.1628 -2.5178 2.1417 -4.9664 11.2090 -4.3229 7.7055 -3.8003 11.6317 -2.2637 7.9337 4.9403 7.1495 2.0287 6.1410 -0.3375 1.9162 0.3846 0.3558 0.3141 0.2069 0.3825 0.3430 0.4249 0.2765 0.2334 0.3103 0.2562 0.5303 0.3354 0.2989 0.2530 0.4841 0.3521 0.3253 0.2616 6.3289 1.4047 3.5355 
19.0000 6.0000 1.0000 2.0000 2.1500 1.0000 4.0000 8 1.0000 1.0000 1.2510 4.7096 3.4272 -2.0050 8.9555 -1.7872 4.0942 3.0914 -4.0961 11.0784 -5.6574 -0.9149 1.8395 0.9268 -6.9010 0.8250 3.9958 5.0587 1.0046 4.7822 11.2966 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6967 2.9519 
