subNo index block level mean periodicity nEvents pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 s7 s8 s9 s10 s11 s12 s13 s14 s15 s16 s17 s18 s19 s20 t1 t2 t3 t4 t5 t6 t7 t8 t9 t10 t11 t12 t13 t14 t15 t16 t17 t18 t19 seqDuration startInterval trialDuration 
11.0000 13.0000 1.0000 2.0000 2.8100 0.0000 5.0000 8 1.0000 1.0000 1.2160 3.7199 -2.3099 10.8659 -0.2415 -3.5419 1.1759 -0.8676 9.9405 0.1126 6.9111 7.2564 -4.3348 0.5041 7.9461 0.3465 0.0013 4.2438 11.4559 5.3276 -2.5954 0.3484 0.2108 0.2493 0.3015 0.3683 0.4900 0.2230 0.5308 0.2889 0.4938 0.2451 0.3044 0.3708 0.4814 0.3592 0.2614 0.3486 0.2047 0.2454 6.3259 1.4873 2.7167 
11.0000 9.0000 1.0000 -2.0000 -2.8100 0.0000 7.0000 2 -1.0000 1.0000 2.1590 -5.1389 1.4133 -1.7983 -2.5695 -5.2242 -6.5110 1.0511 -2.9480 -7.4168 6.5566 2.8824 0.5999 -3.9277 -10.6516 -12.9768 4.3790 -4.2469 1.9813 -1.6568 -8.4251 0.2157 0.3247 0.2223 0.3781 0.4259 0.3180 0.2854 0.3977 0.2358 0.3576 0.2675 0.3728 0.2145 0.5029 0.4729 0.2908 0.4306 0.2530 0.3529 6.3191 1.4937 3.6599 
11.0000 69.0000 1.0000 2.0000 2.8100 0.0000 4.0000 8 1.0000 1.0000 1.0110 6.5594 3.9709 9.4850 -0.0305 1.1129 8.0714 3.2211 0.7628 -6.7130 11.5165 3.4391 1.2578 7.2277 5.8764 -1.0135 -5.6452 -1.6625 8.6097 -2.0537 0.7234 0.3987 0.2913 0.2056 0.5319 0.3134 0.3772 0.4669 0.2276 0.3610 0.2444 0.2067 0.3992 0.2165 0.2617 0.4413 0.2056 0.2920 0.4129 0.4773 6.3312 1.4139 2.4452 
11.0000 28.0000 1.0000 4.0000 5.6200 0.0000 2.0000 8 1.0000 1.0000 0.6660 7.5371 7.7758 5.2020 14.5448 4.2300 7.1145 9.0286 12.3475 5.4754 -9.4066 5.2781 1.2267 9.0069 8.7755 2.3283 9.6559 6.4728 2.6596 2.4810 2.3977 0.2782 0.5167 0.2096 0.3104 0.3458 0.3030 0.2145 0.3052 0.4428 0.3203 0.2064 0.3575 0.2954 0.4035 0.4655 0.4915 0.3198 0.2816 0.2500 6.3178 1.6598 2.3331 
11.0000 49.0000 1.0000 4.0000 5.6200 1.0000 3.0000 8 1.0000 1.0000 0.8810 8.8638 11.4992 0.8029 8.2131 9.5961 13.3654 7.6008 -6.2289 -4.6118 6.7582 7.5723 7.5638 6.2554 3.8388 3.5388 2.9828 3.5463 8.6714 3.2087 9.5887 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5876 2.4814 
11.0000 37.0000 1.0000 -2.0000 -2.8100 0.0000 3.0000 2 -1.0000 1.0000 0.8740 -3.1203 -5.2965 -8.1498 2.2860 2.2404 -0.5101 -5.3340 2.5083 3.1672 -1.0770 -10.5712 -9.0863 -2.5884 -0.8038 -7.2667 7.7902 1.0480 -6.1162 -10.0009 -6.0368 0.2726 0.3573 0.2561 0.2040 0.4686 0.2544 0.2142 0.2989 0.2698 0.2998 0.4216 0.3957 0.5060 0.2568 0.4696 0.2924 0.5191 0.3590 0.2194 6.3353 1.6141 2.4914 
11.0000 55.0000 1.0000 2.0000 2.8100 0.0000 3.0000 8 1.0000 1.0000 0.9090 0.5439 8.6606 -2.5704 4.8871 2.7112 6.1306 8.0171 -3.0802 2.5025 4.2077 14.1893 6.8053 7.3285 -0.6140 -3.3342 6.3176 -4.1163 1.3219 -1.9482 -0.7542 0.2368 0.4664 0.3577 0.5046 0.4141 0.2078 0.2625 0.2250 0.3062 0.2533 0.3961 0.2021 0.3467 0.2471 0.4228 0.5005 0.3628 0.4064 0.2057 6.3247 1.7024 2.6266 
11.0000 47.0000 1.0000 1.0000 1.4050 1.0000 3.0000 8 1.0000 1.0000 0.9120 5.1851 4.9880 7.4928 -0.3423 -0.0331 3.2117 -6.0660 -0.5723 12.5105 -3.9660 1.5051 -5.4427 1.4608 0.5722 -0.8107 -8.8575 4.5525 5.8062 3.1346 3.4929 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4193 2.3457 
11.0000 5.0000 1.0000 1.0000 1.4050 1.0000 3.0000 8 1.0000 1.0000 0.8230 0.3172 3.1237 0.8328 8.9759 -6.6363 -2.5384 -0.7071 13.5063 5.4441 -4.5672 -6.0428 -3.0934 1.0599 3.2483 -3.2694 3.6099 3.5903 4.9905 2.0631 4.6498 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6063 2.4408 
11.0000 40.0000 1.0000 1.0000 1.4050 0.0000 2.0000 8 1.0000 1.0000 0.7560 5.1377 0.4485 1.5656 0.8344 1.6537 -5.8447 -4.7322 6.3859 10.1278 -2.7490 10.4946 -2.9215 -0.4055 1.9929 4.5089 -5.1996 0.8929 -6.0722 7.1465 6.1233 0.3417 0.4263 0.2113 0.2921 0.2199 0.4347 0.2300 0.3318 0.2137 0.2475 0.2203 0.4003 0.5243 0.4801 0.2705 0.3666 0.4693 0.4127 0.2271 6.3201 1.5185 2.2735 
11.0000 25.0000 1.0000 0.0000 0.0000 0.0000 3.0000 8 1.0000 0.0000 0.8640 4.3443 0.0181 7.6522 -0.3341 -6.2694 -7.3261 -7.4745 -3.5181 10.4448 -2.1636 4.7620 -3.7552 -2.8763 0.1265 -0.1877 -0.8768 3.7525 5.5031 2.7715 -3.4048 0.2283 0.2638 0.3862 0.2205 0.3148 0.2413 0.3869 0.3198 0.2625 0.3669 0.2083 0.3162 0.4662 0.3601 0.4468 0.4897 0.2380 0.3726 0.4450 6.3339 1.6292 2.4979 
11.0000 8.0000 1.0000 -4.0000 -5.6200 0.0000 4.0000 2 -1.0000 1.0000 1.2960 -10.5443 -3.9302 -4.7592 -3.6872 -4.7625 -12.1269 -5.8109 -8.9925 -11.0563 -4.1973 -6.9115 -6.8253 2.6773 3.0507 -4.8640 2.5292 1.2978 -6.8667 -10.4476 -15.0694 0.4280 0.3204 0.2527 0.3155 0.4897 0.2922 0.3319 0.2489 0.3858 0.3455 0.3880 0.2371 0.4056 0.2844 0.2349 0.5094 0.2263 0.3685 0.2566 6.3211 1.6336 2.9300 
11.0000 7.0000 1.0000 4.0000 5.6200 1.0000 4.0000 8 1.0000 1.0000 1.1820 2.8092 2.4921 2.8101 0.1081 -0.2565 -1.9455 7.5593 5.8834 7.5220 0.3746 6.6552 6.7785 -1.4754 12.4778 5.4403 9.1347 10.2170 9.8704 16.3602 10.3905 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5058 2.6990 
11.0000 51.0000 1.0000 -2.0000 -2.8100 0.0000 5.0000 8 1.0000 0.0000 1.5540 -0.1949 1.0858 -12.6042 -1.8878 1.1872 4.6008 -5.6816 -0.7901 -0.8895 -12.1150 2.5028 -10.1412 -8.6597 0.1112 -4.7697 -3.0046 1.7454 -5.2395 -1.2395 0.9126 0.2938 0.2094 0.5049 0.4233 0.3624 0.2505 0.2941 0.3784 0.4796 0.3384 0.2297 0.3233 0.4694 0.2926 0.2094 0.2399 0.3492 0.3169 0.3643 6.3295 1.6466 3.2051 
11.0000 70.0000 1.0000 4.0000 5.6200 0.0000 3.0000 8 1.0000 1.0000 1.1590 2.3048 3.9390 8.4239 1.6685 0.3406 13.4395 16.1911 15.1932 4.0208 6.0239 1.4162 4.3896 -1.0350 4.1979 7.7487 1.3660 2.6550 12.2919 3.6718 5.9971 0.3828 0.4967 0.3202 0.2572 0.2271 0.3179 0.2021 0.4244 0.2886 0.2615 0.5222 0.3022 0.4288 0.2755 0.3883 0.2112 0.2587 0.4179 0.3519 6.3353 1.6919 2.8595 
11.0000 36.0000 1.0000 -4.0000 -5.6200 0.0000 6.0000 8 1.0000 0.0000 1.6320 -1.3579 -7.3271 2.3211 -6.7818 5.0711 -13.1014 0.0662 -5.8025 -12.5120 -11.8873 -8.8488 -8.2973 -10.2082 -7.6593 -2.5816 0.4008 -2.3612 -6.5726 -8.6275 -7.3259 0.3824 0.2586 0.2050 0.4199 0.2877 0.2043 0.5060 0.2030 0.2334 0.4412 0.2322 0.4571 0.3998 0.4549 0.2293 0.3155 0.3590 0.2924 0.4360 6.3176 1.5518 3.1826 
11.0000 34.0000 1.0000 2.0000 2.8100 1.0000 6.0000 8 1.0000 1.0000 1.8760 1.5594 -0.0425 -2.9241 -4.1686 8.3455 -1.4569 2.2089 5.5603 -5.5204 0.0121 3.2542 8.3364 5.5093 6.3993 6.6495 14.1129 0.9425 2.5074 8.2226 -1.9950 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.7291 3.6272 
11.0000 19.0000 1.0000 1.0000 1.4050 1.0000 3.0000 8 1.0000 1.0000 0.9040 4.8331 4.4731 0.2333 -5.4326 -0.1446 -0.1247 -2.7355 0.9165 -1.0420 10.0488 5.2538 10.5684 -1.7985 2.8594 3.5328 1.1926 5.5101 4.8322 -4.4286 -9.8453 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6486 2.5715 
11.0000 45.0000 1.0000 -1.0000 -1.4050 1.0000 6.0000 2 -1.0000 1.0000 1.9670 -5.3603 -2.5806 -7.5529 -3.6609 0.7804 -2.7173 -5.4245 -9.4684 -1.2385 -4.4976 1.7442 8.1542 -3.7342 4.4867 -3.9523 5.6332 6.3323 -1.5665 -7.2142 1.8416 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5638 3.5513 
11.0000 23.0000 1.0000 -2.0000 -2.8100 0.0000 3.0000 2 -1.0000 1.0000 1.0720 -1.9185 -11.3539 -0.9691 -12.5352 -0.4836 1.9984 -2.2210 2.3812 -3.7550 3.8918 -1.3346 -4.3879 -13.2751 -6.9592 -1.0724 -0.6157 -6.5040 4.3443 -0.2667 -2.2362 0.4474 0.3629 0.3904 0.2887 0.2206 0.3611 0.3349 0.2167 0.3489 0.5035 0.2777 0.2343 0.4253 0.2188 0.4619 0.2036 0.4292 0.2292 0.3783 6.3335 1.5090 2.5893 
11.0000 65.0000 1.0000 -2.0000 -2.8100 0.0000 7.0000 2 -1.0000 1.0000 2.2680 -2.6480 -2.4427 -0.3969 1.3404 -6.7541 -7.7581 3.8003 -0.9255 -4.3190 -1.4326 3.5365 -2.5387 -5.3267 -0.2885 -1.9204 -1.0255 4.8347 -3.1968 -15.5550 -11.5978 0.4034 0.2982 0.2658 0.2186 0.5024 0.2301 0.3897 0.2105 0.2457 0.4594 0.3971 0.4779 0.2008 0.2301 0.3508 0.3906 0.5211 0.2358 0.2893 6.3175 1.4845 3.7684 
11.0000 10.0000 1.0000 -1.0000 -1.4050 0.0000 4.0000 2 -1.0000 1.0000 0.9780 -1.9573 -3.1610 -1.7757 6.3745 -8.8825 -4.7960 -2.7838 2.6826 0.6651 -8.3375 -6.1521 -5.8844 0.4652 2.0876 5.6655 -4.5605 -4.4795 -6.5561 8.7150 4.1410 0.3092 0.3479 0.3008 0.2252 0.3103 0.5110 0.2111 0.3415 0.4688 0.3727 0.3219 0.4271 0.2213 0.2570 0.3200 0.4112 0.2285 0.3089 0.4286 6.3228 1.6372 2.6288 
11.0000 44.0000 1.0000 -2.0000 -2.8100 1.0000 4.0000 2 -1.0000 1.0000 1.2160 -1.0261 -7.5784 -6.9438 5.8014 -6.7647 3.6439 4.2622 -4.0081 -7.1710 1.7253 -10.2545 -1.2384 -4.6169 -11.3004 0.7554 1.4893 0.3731 -3.2061 -6.8055 -3.0088 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4170 2.6496 
11.0000 14.0000 1.0000 4.0000 5.6200 0.0000 4.0000 8 1.0000 1.0000 1.2000 3.8156 3.6556 5.1689 4.9427 4.6930 -1.1887 -5.6789 13.7945 7.4936 9.6139 9.3955 7.4297 8.2592 6.1708 6.2918 5.8531 11.3966 -2.0665 1.0174 13.2499 0.4749 0.2670 0.3947 0.3011 0.2610 0.2965 0.2462 0.3136 0.4343 0.3560 0.2582 0.3993 0.3255 0.2368 0.2747 0.4879 0.2294 0.4269 0.3482 6.3323 1.7247 2.9339 
11.0000 11.0000 1.0000 0.0000 0.0000 0.0000 4.0000 2 -1.0000 0.0000 0.9930 -4.1783 4.1671 -3.9122 -1.0943 -5.7610 -0.2444 -2.0767 10.4230 -6.9479 -0.9723 11.0565 1.5168 -2.1277 -5.6607 2.0844 -3.1769 3.9959 4.0894 -4.9051 3.0821 0.4305 0.2112 0.2774 0.4387 0.2670 0.2073 0.3673 0.4056 0.4486 0.4230 0.3297 0.2803 0.2234 0.3736 0.2302 0.4726 0.2432 0.3739 0.3209 6.3245 1.5254 2.5265 
11.0000 16.0000 1.0000 -2.0000 -2.8100 1.0000 5.0000 2 -1.0000 1.0000 1.6380 -4.5605 -13.0116 2.7695 -6.9960 -6.3371 0.0355 0.3014 -3.5135 -5.4625 -2.9918 2.3880 -6.4975 2.2518 -10.4345 6.3604 1.0002 -5.9643 2.8937 -2.0149 -4.9571 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6702 3.3219 
11.0000 62.0000 1.0000 2.0000 2.8100 1.0000 4.0000 8 1.0000 1.0000 1.3130 3.9876 -2.3974 1.4023 1.3240 8.9816 -0.7686 5.8101 -10.0267 -4.5847 4.4310 9.3846 8.6159 -0.7744 5.4997 5.7096 1.3309 2.0054 10.2275 2.7564 4.8644 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6634 2.9802 
11.0000 17.0000 1.0000 -1.0000 -1.4050 1.0000 6.0000 2 -1.0000 1.0000 1.7530 -5.1699 -0.7781 8.7675 -0.1198 -1.8820 0.1304 -1.5179 1.6560 1.2187 5.0342 -3.0122 -4.4021 0.6524 -14.2368 6.9426 -4.6199 -6.2599 -1.6285 -4.4172 -3.8681 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5293 3.2873 
11.0000 56.0000 1.0000 4.0000 5.6200 0.0000 4.0000 8 1.0000 1.0000 1.2740 3.4534 1.8555 13.2170 8.9292 1.2121 3.8239 7.3854 -0.6631 1.8928 9.2739 0.1470 9.3109 11.6370 13.8532 13.6066 3.3835 5.6138 -2.3490 4.3068 2.3960 0.2474 0.4695 0.3117 0.2667 0.3561 0.2195 0.3199 0.4314 0.2421 0.3958 0.2394 0.3000 0.3549 0.4008 0.2578 0.3757 0.4407 0.3057 0.3979 6.3329 1.5536 2.8249 
11.0000 66.0000 1.0000 -1.0000 -1.4050 0.0000 8.0000 2 -1.0000 1.0000 2.2660 0.6798 1.3590 -2.3845 6.1491 -7.6864 -6.8473 -3.2865 -2.5252 6.1260 -0.9596 2.3477 -0.3383 -1.1260 -9.1485 -9.1549 -9.1427 3.5027 5.6518 0.1641 -3.1503 0.4677 0.2916 0.3879 0.1998 0.2676 0.2117 0.2477 0.3040 0.4648 0.2973 0.3425 0.4639 0.3067 0.4701 0.3383 0.3894 0.3548 0.2017 0.3187 6.3263 1.6550 3.9166 
11.0000 54.0000 1.0000 1.0000 1.4050 0.0000 3.0000 8 1.0000 1.0000 0.8900 5.1431 -2.6848 1.7377 -6.2750 -0.1608 -1.4212 -1.8088 10.1040 3.9043 -2.6113 1.1424 -0.1463 7.6917 1.1397 -9.9092 8.6154 -0.2833 2.5984 3.6414 7.1742 0.3478 0.2234 0.3807 0.3508 0.3791 0.2496 0.4813 0.2867 0.3843 0.4592 0.3661 0.4232 0.1998 0.4258 0.3036 0.2777 0.2076 0.3366 0.2393 6.3228 1.6364 2.5411 
11.0000 21.0000 1.0000 4.0000 5.6200 1.0000 3.0000 8 1.0000 1.0000 0.9680 8.7781 7.6646 -0.2890 5.3500 10.1974 10.4143 11.2787 5.9447 0.8223 12.0392 5.0776 -2.5366 1.0565 2.1553 7.8909 4.9461 12.1202 -3.7825 12.5274 1.6810 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5554 2.5352 
11.0000 67.0000 1.0000 0.0000 0.0000 0.0000 4.0000 8 1.0000 0.0000 1.1320 0.6699 -2.8525 5.7343 -8.3141 -1.6152 4.7716 8.9707 3.9569 0.5205 -4.3954 -2.0958 -1.7016 1.7485 0.7494 -4.4025 0.5312 2.8790 0.6577 -12.4596 5.5146 0.2846 0.2518 0.4237 0.2156 0.4621 0.2581 0.3680 0.4336 0.3117 0.4279 0.3513 0.5038 0.2318 0.3642 0.2252 0.2518 0.2149 0.4019 0.3540 6.3359 1.5547 2.6995 
11.0000 30.0000 1.0000 -2.0000 -2.8100 1.0000 6.0000 2 -1.0000 1.0000 1.9030 -4.4565 -6.6445 4.9845 -5.3931 -8.1920 0.7930 1.5626 -8.2008 3.2067 -8.9879 0.4528 -0.0880 -9.2711 7.3665 1.6761 -5.2458 -3.6485 -6.2382 -7.1724 -4.0545 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6053 3.5208 
11.0000 6.0000 1.0000 2.0000 2.8100 1.0000 4.0000 8 1.0000 1.0000 1.0910 4.7178 -1.3522 14.2862 0.7656 2.2472 -3.4174 6.2955 4.7939 1.5762 -6.8373 4.0586 -2.8892 3.6392 8.2079 3.7913 3.4746 -2.1097 4.1389 1.4214 10.6313 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.4243 2.5249 
11.0000 50.0000 1.0000 -4.0000 -5.6200 0.0000 5.0000 2 -1.0000 1.0000 1.6580 -1.3983 -5.5529 -5.6205 -8.3609 -8.0236 -0.0404 -1.3085 -3.2049 3.8368 -11.6993 -7.1395 1.1258 -14.0740 -12.3241 0.6268 -3.7962 -8.4060 -5.6910 -7.5247 -13.2436 0.4250 0.5088 0.2649 0.2087 0.2671 0.5272 0.2213 0.3440 0.4545 0.3973 0.3305 0.3036 0.2524 0.3868 0.2120 0.2374 0.3533 0.4086 0.2335 6.3368 1.5374 3.2085 
11.0000 32.0000 1.0000 0.0000 0.0000 1.0000 8.0000 2 -1.0000 0.0000 2.3870 1.5222 -4.9786 1.1669 -2.1227 5.4883 1.0653 -4.3230 -0.1654 4.7696 3.3628 0.4314 -8.9511 -1.4802 -3.8423 7.9129 6.8429 -0.3557 4.6386 -0.3969 -11.4514 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6943 4.0873 
11.0000 46.0000 1.0000 0.0000 0.0000 1.0000 7.0000 8 1.0000 0.0000 2.1200 -4.8829 -7.2760 -0.2850 6.6720 8.1091 -2.8048 -1.0678 5.7631 0.2527 -5.3012 -3.9005 5.8867 -1.7499 6.6530 5.7765 -5.5451 -1.1064 -5.1854 -1.2201 2.9387 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.6862 3.8209 
11.0000 60.0000 1.0000 0.0000 0.0000 1.0000 8.0000 8 1.0000 0.0000 2.3710 -2.6382 8.0854 -10.2704 -0.6191 9.0640 1.8930 0.3892 -4.1473 -2.7003 -0.2160 3.0942 -8.8000 7.9034 -5.1162 -1.8381 0.4971 1.4559 -0.8885 4.8191 -0.2452 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 0.3330 6.3270 1.5629 3.9385 
